entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-jammu-and-kashmir-1,jammu-and-kashmir,2014,ANANTNAG,83607,33171,39.67,MUFTI MOHD SAYEED,parties.IN.JKPDP,16983,51.2,HILAL AHMAD SHAH,parties.IN.INC,10955,6028,18.17,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-10,jammu-and-kashmir,2014,PAMPORE,78176,36592,46.81,ZAHOOR AHMAD MIR,parties.IN.JKPDP,16239,44.38,YAWAR ALI ABASS MASOODI,,12741,3498,9.56,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-11,jammu-and-kashmir,2014,PULWAMA,79175,30168,38.1,MOHD. KHALIL BAND,parties.IN.JKPDP,11631,38.55,GHULAM NABI WANI,,10599,1032,3.42,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-12,jammu-and-kashmir,2014,RAJPORA,90581,48997,54.09,HASEEB A DRABU,parties.IN.JKPDP,18103,36.95,GH. MOHI-UD-DIN MIR,,13830,4273,8.72,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-13,jammu-and-kashmir,2014,SHANGUS,82689,56866,68.77,GULZAR AHMAD WANI,parties.IN.INC,21085,37.08,PEERZADA MANSOOR HUSSAIN,parties.IN.JKPDP,18896,2189,3.85,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-14,jammu-and-kashmir,2014,SHOPIAN,82348,41706,50.65,MOHD YOUSUF BHAT,parties.IN.JKPDP,14262,34.2,SHABIR AHMAD KULLAY,parties.IN.IND,11896,2366,5.68,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-15,jammu-and-kashmir,2014,TRAL,84231,32193,38.22,MUSHTAQ AHMAD SHAH,parties.IN.JKPDP,12415,38.56,MOHD ASHRAF BHAT,,8305,4110,12.76,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-16,jammu-and-kashmir,2014,WACHI,79257,36753,46.37,AIJAZ AHMAD MIR,parties.IN.JKPDP,15610,42.47,SHOWKAT HUSSAIN GANIE,,13805,1805,4.91,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-17,jammu-and-kashmir,2014,BANDIPORA,98701,66560,67.44,USMAN ABDUL MAJID,parties.IN.INC,25084,37.69,NIZAM-U-DIN BHAT,parties.IN.JKPDP,21341,3743,5.63,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-18,jammu-and-kashmir,2014,BARAMULLA,82937,32954,39.73,JAVID HASSAN BAIG,parties.IN.JKPDP,14418,43.75,GH. HASSAN RAHI,,7401,7017,21.29,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-19,jammu-and-kashmir,2014,GULMARG,94700,67905,71.71,MOHD. ABASS WANI,parties.IN.JKPDP,22957,33.81,GHULAM HASSAN MIR,,20146,2811,4.14,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-2,jammu-and-kashmir,2014,BIJBEHARA,86929,48334,55.6,ABDUL REHMAN BHAT,parties.IN.JKPDP,23581,48.79,BASHIR AHMAD SHAH,,20713,2868,5.94,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-20,jammu-and-kashmir,2014,GUREZ,17624,13801,78.31,NAZIR AHMAD KHAN,,6664,48.29,FAQIR MOHMAD KHAN,parties.IN.INC,6523,141,1.03,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-21,jammu-and-kashmir,2014,HANDWARA,89983,67974,75.54,SAJAD GANI LONE,,29355,43.19,CHOWDRY MOHAMAD RAMZAN,,23932,5423,7.98,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-22,jammu-and-kashmir,2014,KARNAH,33132,25910,78.2,RAJA MANZOOR AHMAD,parties.IN.JKPDP,12371,47.75,KIFIL UR REHMAN KHAN,,6596,5775,22.29,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-23,jammu-and-kashmir,2014,KUPWARA,107033,71818,67.1,BASHIR AHMAD DAR,,24754,34.47,MIR MOHD FAYAZ,parties.IN.JKPDP,24603,151,0.21,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-24,jammu-and-kashmir,2014,LANGATE,70608,51196,72.51,ABDUL RASHID SHEIKH,parties.IN.IND,18172,35.49,GHULAM NABI GANAI,parties.IN.JKPDP,15667,2505,4.89,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-25,jammu-and-kashmir,2014,LOLAB,100045,71617,71.58,ABDUL HAQ KHAN,parties.IN.JKPDP,29408,41.06,QAISER JAMSHEED LONE,,26538,2870,4,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-26,jammu-and-kashmir,2014,PATTAN,89416,52507,58.72,IMRAN RAZA ANSARI,parties.IN.JKPDP,21218,40.41,AGA SYED MEHMOOD AL MOSAVI,,11884,9334,17.78,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-27,jammu-and-kashmir,2014,RAFIABAD,80165,55451,69.17,YAWAR AHMAD MIR,parties.IN.JKPDP,17918,32.31,ABDUL GANI VAKIL,parties.IN.INC,15584,2334,4.21,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-28,jammu-and-kashmir,2014,SANGRAMA,66159,38722,58.53,SYED BASHARAT AHMED BUKHARI,parties.IN.JKPDP,12146,31.37,SHUIB NABI LONE,parties.IN.INC,10392,1754,4.53,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-29,jammu-and-kashmir,2014,SONAWARI,99490,80359,80.77,MOHAMMAD AKBAR LONE,,32567,40.53,YASIR RESHI,parties.IN.JKPDP,32161,406,0.51,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-3,jammu-and-kashmir,2014,DEVSAR,88991,57472,64.58,MOHAMMAD AMIN BHAT,parties.IN.INC,20162,35.08,MOHAMMAD SARTAJ MADNI,parties.IN.JKPDP,18651,1511,2.63,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-30,jammu-and-kashmir,2014,SOPORE,103782,31952,30.79,ABDUL RASHID DAR,parties.IN.INC,8429,26.38,NAZIR AHMAD NAIKOO,parties.IN.JKPDP,5674,2755,8.62,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-31,jammu-and-kashmir,2014,URI,74909,62061,82.85,MOHAMMAD SHAFI,,24359,39.25,AIJAZ ALI KHAN,parties.IN.JKPDP,18567,5792,9.33,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-32,jammu-and-kashmir,2014,AKHNOOR,97125,78771,81.1,RAJEEV SHARMA,parties.IN.BJP,41901,53.19,SHAM LAL SHARMA,parties.IN.INC,32521,9380,11.9,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-33,jammu-and-kashmir,2014,BISHNAH,92694,70587,76.15,KAMAL VERMA,,29380,41.62,ASHWANI KUMAR SHARMA,parties.IN.BJP,26394,2986,4.23,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-34,jammu-and-kashmir,2014,CHHAMB,76763,59528,77.55,DR. KIRSHAN LAL,parties.IN.BJP,36033,60.53,TARA CHAND,parties.IN.INC,21243,14790,24.84,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-35,jammu-and-kashmir,2014,DARHAL,93646,77213,82.45,CHOWDHARY ZULFKAR ALI,parties.IN.JKPDP,24381,31.58,CHOUDHARY LIAQAT ALI,,19313,5068,6.57,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-36,jammu-and-kashmir,2014,GANDHI NAGAR,169672,110762,65.28,KAVINDER GUPTA,parties.IN.BJP,56679,51.17,RAMAN BHALLA,parties.IN.INC,39902,16777,15.15,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-39,jammu-and-kashmir,2014,KALA KOTE,86303,66162,76.66,ABDUL GHANI KOHLI,parties.IN.BJP,25225,38.13,RACHHPAL SINGH,,19047,6178,9.34,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-4,jammu-and-kashmir,2014,DOORU,74321,48303,64.99,SYED FAROOQ AHMAD ANDRABI,parties.IN.JKPDP,18150,37.58,GHULAM AHMAD MIR,parties.IN.INC,17989,161,0.34,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-40,jammu-and-kashmir,2014,MARH,73503,59965,81.58,SUKHNANDAN KUMAR,parties.IN.BJP,25396,42.35,AJAY KUMAR SADHOTRA,,13784,11612,19.36,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-41,jammu-and-kashmir,2014,MENDHAR,81554,65317,80.09,JAVED AHMED RANA,,31186,47.75,MOHD MAHROOF KHAN,parties.IN.JKPDP,22161,9025,13.82,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-42,jammu-and-kashmir,2014,NAGROTA,72907,60671,83.22,DEVENDER SINGH RANA,,23678,39.03,NAND KISHORE,parties.IN.BJP,19630,4048,6.68,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-43,jammu-and-kashmir,2014,NOWSHERA,94729,75481,79.68,RAVINDER RAINA,parties.IN.BJP,37374,49.51,SURINDER CHOUDHARY,parties.IN.JKPDP,27871,9503,12.59,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-44,jammu-and-kashmir,2014,POONCH HAVELI,99958,76215,76.25,SHAH MOHD TANTRAY,parties.IN.JKPDP,19488,25.57,AJAZ AHMED JAN,,15976,3512,4.61,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-45,jammu-and-kashmir,2014,RAIPUR DOMANA,98420,73342,74.52,BALI BHAGAT,parties.IN.BJP,49134,66.99,MULA RAM,parties.IN.INC,16991,32143,43.82,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-46,jammu-and-kashmir,2014,RAJOURI,115647,87992,76.09,QAMAR HUSSAIN,parties.IN.JKPDP,26954,30.63,CHOWDHARY TALIB HUSSAIN,parties.IN.BJP,24464,2490,2.83,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-47,jammu-and-kashmir,2014,RANBIR SINGH PURA,79570,61694,77.53,DR. GAGAN BHAGAT,parties.IN.BJP,25696,41.65,BUSHAN LAL,parties.IN.JKPDP,12086,13610,22.06,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-48,jammu-and-kashmir,2014,SAMBA(SC),84916,64195,75.6,DEVINDER KUMAR MANYAL,parties.IN.BJP,34075,53.08,YASH PAUL KUNDAL,parties.IN.JKNPP,11957,22118,34.45,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-49,jammu-and-kashmir,2014,SUCHET GARH,65695,51451,78.32,SHAM LAL CHOUDHARY,parties.IN.BJP,19971,38.82,TARANJIT SINGH TONI,,10554,9417,18.31,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-5,jammu-and-kashmir,2014,HOM SHALI BUGH,75936,28518,37.56,AB. MAJEED,,11406,40,ABDUL GAFFAR SOFI,parties.IN.JKPDP,10137,1269,4.45,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-50,jammu-and-kashmir,2014,SURANKOTE,86084,65845,76.49,CH MOHD AKRAM,parties.IN.INC,30584,46.45,MUSHTAQ AHMED SHAH,,22520,8064,12.25,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-51,jammu-and-kashmir,2014,VIJAY PUR,113082,88857,78.58,CHANDER PARKASH,parties.IN.BJP,38607,43.45,SURJIT SINGH SLATHIA,,26435,12172,13.7,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-57,jammu-and-kashmir,2014,BATMALOO,120344,29466,24.48,NOOR MOHD SHEIKH,parties.IN.JKPDP,12542,42.56,MOHD IRFAN SHAH,,8215,4327,14.68,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-58,jammu-and-kashmir,2014,BEERWAH,93046,69397,74.58,OMAR ABDULLAH,,23717,34.18,NAZIR AHMAD KHAN,parties.IN.INC,22807,910,1.32,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-59,jammu-and-kashmir,2014,BUDGAM,103683,68758,66.32,AGA SYED RUHULLAH MEHDI,,30090,43.76,GH MOHI-UD-DIN BHAT (MUNTAZIR),parties.IN.JKPDP,27303,2787,4.05,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-6,jammu-and-kashmir,2014,KOKERNAG,86825,57415,66.13,ABDUL RAHIM RATHER,parties.IN.JKPDP,24284,42.3,PEERZADA MOHAMMAD SYED,parties.IN.INC,19713,4571,7.97,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-60,jammu-and-kashmir,2014,CHADOORA,84218,53403,63.41,JAVAID MUSTAFA MIR,parties.IN.JKPDP,25770,48.26,ALI MOHAMMAD DAR,,24077,1693,3.17,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-61,jammu-and-kashmir,2014,CHRAR,78359,64600,82.44,GHULAM NABI LONE,parties.IN.JKPDP,32849,50.85,ABDUL RAHIM RATHER,,27682,5167,8,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-62,jammu-and-kashmir,2014,EIDGAH,58822,16352,27.8,MUBARIK AHMAD GUL,,6766,41.38,ALI MOHAMMAD WANI,parties.IN.JKPDP,6158,608,3.72,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-63,jammu-and-kashmir,2014,GANDERBAL,90582,53539,59.11,ISHFAQ AHMAD SHEIKH,,19478,36.38,QAZI MOHAMMAD AFZAL,parties.IN.JKPDP,18881,597,1.11,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-64,jammu-and-kashmir,2014,HABBA KADAL,54858,11686,21.3,SHAMIM FIRDOUS,,4955,42.4,MOTI KOUL,parties.IN.BJP,2596,2359,20.19,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-66,jammu-and-kashmir,2014,KANGAN,69590,54784,78.72,ALTAF AHMAD,,25812,47.12,BASHIR AHMAD MIR,parties.IN.JKPDP,24380,1432,2.62,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-67,jammu-and-kashmir,2014,KHAN SAHIB,86041,69828,81.16,HAKEEM MOHAMMAD YASEEN SHAH,,26649,38.16,SAIF-U-DIN BHAT,parties.IN.JKPDP,25540,1109,1.58,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-69,jammu-and-kashmir,2014,SONAWAR,77512,34107,44,MOHAMMAD ASHRAF MIR,parties.IN.JKPDP,14283,41.88,OMAR ABDULLAH,,9500,4783,14.03,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-7,jammu-and-kashmir,2014,KULGAM,94362,53178,56.36,MOHAMAD YOUSUF TARIGAMI,,20574,38.69,NAZIR AHMAD LAWAY,parties.IN.JKPDP,20240,334,0.63,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-71,jammu-and-kashmir,2014,BANI,41533,32808,78.99,JEWAN LAL,parties.IN.BJP,12841,39.14,GHULAM HYDER MALIK,,8429,4412,13.45,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-72,jammu-and-kashmir,2014,BANIHAL,78588,57663,73.37,VIKAR RASOOL WANI,parties.IN.INC,17671,30.65,BASHIR AHMED RUNYAL,parties.IN.JKPDP,13322,4349,7.55,src-1b7bc1c9d39a
IN-AC-2008-jammu-and-kashmir-73,jammu-and-kashmir,2014,BASOHLI,76209,56163,73.7,LAL SINGH,parties.IN.BJP,29808,53.07,DAVINDER SINGH,,12007,17801,31.69,src-1b7bc1c9d39a
