election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2022,S19,AC,1,Sujanpur,170312,129351,75.95,1,NARESH PURI,INC,,46916,36.27,1,0,M,52,GEN
AcGenFeb2022,S19,AC,1,Sujanpur,170312,129351,75.95,2,DINESH SINGH (BABBU),BJP,,42280,32.69,0,0,M,59,GEN
AcGenFeb2022,S19,AC,1,Sujanpur,170312,129351,75.95,3,AMIT SINGH (MANTO),AAAP,,29310,22.66,0,0,M,45,GEN
AcGenFeb2022,S19,AC,1,Sujanpur,170312,129351,75.95,4,RAJ KUMAR GUPTA (BITTU),SAD,,7999,6.18,0,0,M,56,GEN
AcGenFeb2022,S19,AC,1,Sujanpur,170312,129351,75.95,5,MANDEEP KAUR,SAD(M),,704,0.54,0,0,F,35,GEN
AcGenFeb2022,S19,AC,1,Sujanpur,170312,129351,75.95,6,NOTA,NOTA,,813,0.63,0,1,,,
AcGenFeb2022,S19,AC,2,Bhoa,186914,137572,73.6,1,LAL CHAND,AAAP,,50339,36.59,1,0,M,51,SC
AcGenFeb2022,S19,AC,2,Bhoa,186914,137572,73.6,2,JOGINDER PAL,INC,,49135,35.72,0,0,M,57,SC
AcGenFeb2022,S19,AC,2,Bhoa,186914,137572,73.6,3,SEEMA KUMARI,BJP,,29132,21.18,0,0,F,43,SC
AcGenFeb2022,S19,AC,2,Bhoa,186914,137572,73.6,4,RAKESH KUMAR,BSP,,5046,3.67,0,0,M,41,SC
AcGenFeb2022,S19,AC,2,Bhoa,186914,137572,73.6,5,MUNISH KUMAR,SAD(M),,1118,0.81,0,0,M,25,SC
AcGenFeb2022,S19,AC,2,Bhoa,186914,137572,73.6,6,NOTA,NOTA,,749,0.54,0,1,,,
AcGenFeb2022,S19,AC,3,Pathankot,153731,113480,73.82,1,ASHWANI KUMAR SHARMA,BJP,,43132,38.01,1,0,M,57,GEN
AcGenFeb2022,S19,AC,3,Pathankot,153731,113480,73.82,2,AMIT VIJ,INC,,35373,31.17,0,0,M,44,GEN
AcGenFeb2022,S19,AC,3,Pathankot,153731,113480,73.82,3,VIBHUTI SHARMA,AAAP,,31451,27.72,0,0,M,58,GEN
AcGenFeb2022,S19,AC,3,Pathankot,153731,113480,73.82,4,ADVOCATE JYOTI PAL BHIM,BSP,,1079,0.95,0,0,M,41,SC
AcGenFeb2022,S19,AC,3,Pathankot,153731,113480,73.82,5,KARTAR SINGH,SAD(M),,955,0.84,0,0,M,41,GEN
AcGenFeb2022,S19,AC,3,Pathankot,153731,113480,73.82,6,NOTA,NOTA,,666,0.59,0,1,,,
AcGenFeb2022,S19,AC,4,Gurdaspur,171576,124152,72.36,1,BARINDERMEET SINGH PAHRA,INC,,43743,35.23,1,0,M,41,GEN
AcGenFeb2022,S19,AC,4,Gurdaspur,171576,124152,72.36,2,GURBACHAN SINGH BABEHALI,SAD,,36408,29.33,0,0,M,67,GEN
AcGenFeb2022,S19,AC,4,Gurdaspur,171576,124152,72.36,3,RAMAN BAHL,AAAP,,29500,23.76,0,0,M,64,GEN
AcGenFeb2022,S19,AC,4,Gurdaspur,171576,124152,72.36,4,PARMINDER SINGH GILL,BJP,,9819,7.91,0,0,M,47,GEN
AcGenFeb2022,S19,AC,4,Gurdaspur,171576,124152,72.36,5,INDERPAL SINGH,SNYKSNGRHP,,2391,1.93,0,0,M,31,GEN
AcGenFeb2022,S19,AC,4,Gurdaspur,171576,124152,72.36,6,NOTA,NOTA,,699,0.56,0,1,,,
AcGenFeb2022,S19,AC,5,Dina Nagar,196692,139708,71.03,1,ARUNA CHAUDHARY,INC,,51133,36.6,1,0,F,64,SC
AcGenFeb2022,S19,AC,5,Dina Nagar,196692,139708,71.03,2,SHAMSHER SINGH,AAAP,,50002,35.79,0,0,M,59,SC
AcGenFeb2022,S19,AC,5,Dina Nagar,196692,139708,71.03,3,RENU KASHYAP,BJP,,20560,14.72,0,0,F,47,SC
AcGenFeb2022,S19,AC,5,Dina Nagar,196692,139708,71.03,4,KAMALJEET CHAWLA,BSP,,15534,11.12,0,0,M,51,SC
AcGenFeb2022,S19,AC,5,Dina Nagar,196692,139708,71.03,5,KULWANT SINGH,IND,,1548,1.11,0,0,M,60,SC
AcGenFeb2022,S19,AC,5,Dina Nagar,196692,139708,71.03,6,NOTA,NOTA,,931,0.67,0,1,,,
AcGenFeb2022,S19,AC,6,Qadian,184557,133183,72.16,1,PARTAP SINGH BAJWA,INC,,48679,36.55,1,0,M,65,GEN
AcGenFeb2022,S19,AC,6,Qadian,184557,133183,72.16,2,GURIQBAL SINGH MAHAL,SAD,,41505,31.16,0,0,M,50,GEN
AcGenFeb2022,S19,AC,6,Qadian,184557,133183,72.16,3,JAGROOP SINGH SEKHWAN,AAAP,,34916,26.22,0,0,M,34,GEN
AcGenFeb2022,S19,AC,6,Qadian,184557,133183,72.16,4,JATINDERBIR SINGH PANNU,SAD(M),,4306,3.23,0,0,M,38,GEN
AcGenFeb2022,S19,AC,6,Qadian,184557,133183,72.16,5,MASTER JOHAR SINGH,SADS,,747,0.56,0,0,M,77,GEN
AcGenFeb2022,S19,AC,6,Qadian,184557,133183,72.16,6,NOTA,NOTA,,777,0.58,0,1,,,
AcGenFeb2022,S19,AC,7,Batala,189736,127545,67.22,1,AMANSHER SINGH (SHERY KALSI),AAAP,,55570,43.57,1,0,M,34,GEN
AcGenFeb2022,S19,AC,7,Batala,189736,127545,67.22,2,ASHWANI SEKHRI,INC,,27098,21.25,0,0,M,62,GEN
AcGenFeb2022,S19,AC,7,Batala,189736,127545,67.22,3,SUCHA SINGH CHHOTEPUR,SAD,,23251,18.23,0,0,M,75,GEN
AcGenFeb2022,S19,AC,7,Batala,189736,127545,67.22,4,FATEHJANG SINGH BAJWA,BJP,,13879,10.88,0,0,M,63,GEN
