entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1967-tripura-1,tripura,1967,MOHANPUR,21739,15679,72.12,P . R . D . GUPTA,parties.IN.INC,INC,8666,55.27,N . CHAKRAVORTY,parties.IN.CPIM,CPM,6882,1784,11.38,src-1b7bc1c9d39a,minor,
IN-AC-1967-tripura-10,tripura,1967,CHARILAM,20222,14267,70.55,A . D . BARMA,parties.IN.CPI,CPI,7230,50.68,K . C . D . BARMA,parties.IN.INC,INC,7037,193,1.36,src-1b7bc1c9d39a,minor,
IN-AC-1967-tripura-11,tripura,1967,SONAMURA NORTH,15206,11901,78.27,D . K . CHAUDHURI,parties.IN.INC,INC,8807,74,D . C . S . GUPTA,parties.IN.IND,IND,2439,6368,53.51,src-1b7bc1c9d39a,minor,
IN-AC-1967-tripura-12,tripura,1967,SONAMURA SOUTH,14924,12028,80.6,B . ALI,parties.IN.INC,INC,7888,65.58,B . R . PAL,parties.IN.IND,IND,4140,3748,31.16,src-1b7bc1c9d39a,minor,
IN-AC-1967-tripura-13,tripura,1967,SALGARH,16329,11850,72.57,E . A . CHOUDHURY,parties.IN.INC,INC,8424,71.09,N . C . GHOSE,parties.IN.CPIM,CPM,2335,6089,51.39,src-1b7bc1c9d39a,minor,
IN-AC-1967-tripura-14,tripura,1967,RADHAKISHOREPUR,23035,16028,69.58,N . K . SARKAR,parties.IN.INC,INC,10878,67.87,S . K . DAS,parties.IN.CPI,CPI,3117,7761,48.42,src-1b7bc1c9d39a,minor,
IN-AC-1967-tripura-15,tripura,1967,BELONIA,23364,17490,74.86,U . K . ROY,parties.IN.INC,INC,10502,60.05,J . L . DAS,parties.IN.CPI,CPI,6691,3811,21.79,src-1b7bc1c9d39a,minor,
IN-AC-1967-tripura-16,tripura,1967,MUHURIPUR,21480,15184,70.69,S . C . CHOUDHURY,parties.IN.INC,INC,11584,76.29,H . A . MAG,parties.IN.CPI,CPI,2875,8709,57.36,src-1b7bc1c9d39a,minor,
IN-AC-1967-tripura-17,tripura,1967,SABROOM,22618,16642,73.58,A . MAG,parties.IN.INC,INC,11638,69.93,A . MAG,parties.IN.CPI,CPI,4642,6996,42.04,src-1b7bc1c9d39a,minor,
IN-AC-1967-tripura-18,tripura,1967,BIRGANJ,18068,11087,61.36,B . B . RIYAN,parties.IN.INC,INC,6152,55.49,R . K . D . BARMA,parties.IN.CPIM,CPM,4348,1804,16.27,src-1b7bc1c9d39a,minor,
IN-AC-1967-tripura-19,tripura,1967,DUMBURNAGAR,15720,9205,58.56,R . C . D . RANKHAL,parties.IN.INC,INC,5221,56.72,S . D . BARMA,parties.IN.CPIM,CPM,3984,1237,13.44,src-1b7bc1c9d39a,minor,
IN-AC-1967-tripura-2,tripura,1967,AGARTALASADAR I,18374,13443,73.16,B . B . DAS,parties.IN.INC,INC,8117,60.38,M . K . ROY,parties.IN.CPIM,CPM,3468,4649,34.58,src-1b7bc1c9d39a,minor,
