entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1967-rajasthan-1,rajasthan,1972,BHADRA,88433,66054,74.69,GYAN SINGH CHOUDHARY,parties.IN.INC,INC,34554,52.31,YASHWANT SINGH,parties.IN.IND,IND,28887,5667,8.58,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-10,rajasthan,1972,LUNKARANSAR,82465,43802,53.12,BHIM SEN,parties.IN.INC,INC,23394,53.41,GIRDHARI LAL,parties.IN.IND,IND,14293,9101,20.78,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-100,rajasthan,1972,BARAN,70075,42555,60.73,SHIV NARAYAN,parties.IN.INC,INC,24730,58.11,DEVI DUTTA GADIA,parties.IN.BJS,BJS,14338,10392,24.42,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-101,rajasthan,1972,KISHANGANJ,65676,29616,45.09,RAM GOPAL,parties.IN.INC,INC,16090,54.33,MUKA DI,parties.IN.IND,IND,7732,8358,28.22,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-102,rajasthan,1972,CHHABRA,70434,35929,51.01,JAGMOHAN SINGH,parties.IN.INC,INC,19288,53.68,PREM SINGH,parties.IN.BJS,BJS,16641,2647,7.36,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-103,rajasthan,1972,ATRU,65307,24695,37.81,RAM CHARAN,parties.IN.INC,INC,11962,48.44,SURENDRAPAL,parties.IN.BJS,BJS,8920,3042,12.32,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-104,rajasthan,1972,RAMGANJ MANDI,80345,38366,47.75,JUJHAR SINGH,parties.IN.INC,INC,20501,53.44,LAL CHAND,parties.IN.BJS,BJS,12076,8425,21.96,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-105,rajasthan,1972,KHANPUR,58917,24842,42.16,GAURI SHANKER,parties.IN.INC,INC,13704,55.16,CHATAR BHUJ,parties.IN.BJS,BJS,10213,3491,14.05,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-106,rajasthan,1972,AKLERA,63442,22189,34.98,BHERU LAL,parties.IN.INC,INC,13053,58.83,BITHAL PRASAD,parties.IN.SWA,SWA,6210,6843,30.84,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-107,rajasthan,1972,JHALRAPATAN,61125,35156,57.51,RAM PRASHAD BOHRA,parties.IN.INC,INC,17155,48.8,SUJAN SINGH,parties.IN.IND,IND,8978,8177,23.26,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-108,rajasthan,1972,PIRAWA,63808,35696,55.94,HAJI JAN MOHAMADKHAN,parties.IN.INC,INC,14115,39.54,KANHAIYA LAL,parties.IN.IND,IND,13473,642,1.8,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-109,rajasthan,1972,DAG,71653,28890,40.32,ONKARLAL,parties.IN.INC,INC,18946,65.58,LAXMAN,parties.IN.BJS,BJS,7610,11336,39.24,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-11,rajasthan,1972,BIKANER,73207,49837,68.08,GOPAL JOSHI,parties.IN.INC,INC,18005,36.13,MOHD. HUSSAIN,parties.IN.IND,IND,9877,8128,16.31,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-110,rajasthan,1972,BEGUN,72958,40541,55.57,HARI SINGH,parties.IN.INC,INC,21321,52.59,KISHAN LAL,parties.IN.IND,IND,6553,14768,36.43,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-111,rajasthan,1972,GANGRAR,71925,27176,37.78,GANESH LAL REGER,parties.IN.INC,INC,17378,63.95,MANGI LAL REGER,parties.IN.BJS,BJS,6890,10488,38.6,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-112,rajasthan,1972,KAPASAN,69424,30028,43.25,SANKER LAL,parties.IN.INC,INC,13049,43.46,BHAGWAN LAL,parties.IN.BJS,BJS,9050,3999,13.32,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-113,rajasthan,1972,CHITTORGARH,70993,33846,47.68,NIRMALA KUMARI,parties.IN.INC,INC,22196,65.58,KAILASH CHANDRA,parties.IN.BJS,BJS,9781,12415,36.68,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-114,rajasthan,1972,NIMRAHERA,77961,47254,60.61,SHRI NIWAS,parties.IN.INC,INC,29508,62.45,PADAM SINGH,parties.IN.BJS,BJS,15787,13721,29.04,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-115,rajasthan,1972,BADI SADRI,70123,29140,41.56,LALIT SINGH,parties.IN.INC,INC,14730,50.55,VRIDHICHAND,parties.IN.BJS,BJS,6359,8371,28.73,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-116,rajasthan,1972,PARTABGARH,75225,35167,46.75,HAR LAL,parties.IN.INC,INC,19892,56.56,RAM LAL,parties.IN.IND,IND,11915,7977,22.68,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-117,rajasthan,1972,KUSHALGARH,70025,48828,69.73,JITHING,parties.IN.SOP,SOP,27284,55.88,VARSEENG,parties.IN.INC,INC,19176,8108,16.61,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-118,rajasthan,1972,PIPAL KHUNT,78908,51140,64.81,VITHAL,parties.IN.SOP,SOP,19133,37.41,MANJI,parties.IN.INC,INC,17414,1719,3.36,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-119,rajasthan,1972,BANSWARA,77485,43881,56.63,HARIDEO JOSHI,parties.IN.INC,INC,33903,77.26,VIJAY LAL,parties.IN.SOP,SOP,8695,25208,57.45,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-12,rajasthan,1972,KOLAYAT,81289,43791,53.87,KHATHURIA KANTA,parties.IN.INC,INC,26535,60.59,MANA CHAND,parties.IN.IND,IND,9372,17163,39.19,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-120,rajasthan,1972,BAGIDORA,81046,51576,63.64,NATHURAM,parties.IN.INC,INC,24789,48.06,BAHADURSEENG,parties.IN.SOP,SOP,21904,2885,5.59,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-121,rajasthan,1972,SAGWARA,61691,31811,51.57,BHEEKHA BHAI,parties.IN.INC,INC,23575,74.11,KALOORAM,parties.IN.IND,IND,3963,19612,61.65,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-122,rajasthan,1972,CHORASI,61428,31283,50.93,RAMCHANDRA,parties.IN.INC,INC,16210,51.82,VIJAYPAL,parties.IN.SWA,SWA,12499,3711,11.87,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-123,rajasthan,1972,PADWA,61956,31534,50.9,MAHENDRAKUMAR,parties.IN.INC,INC,14526,46.06,HAKRA,parties.IN.SWA,SWA,11255,3271,10.37,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-124,rajasthan,1972,DUNGARPUR,69660,40049,57.49,LUKSHMAN SINGH,parties.IN.SWA,SWA,23081,57.63,KANTI SHANKER,parties.IN.CPI,CPI,12664,10417,26.01,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-125,rajasthan,1972,LASADIA,63374,37527,59.22,JAI NARAYAN,parties.IN.INC,INC,29644,78.99,KEEKA BHAI,parties.IN.SWA,SWA,6979,22665,60.39,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-126,rajasthan,1972,VALLABHNAGAR,73629,46609,63.3,GULAB SINGH,parties.IN.INC,INC,22999,49.34,KAMLENDRA SINGH,parties.IN.BJS,BJS,22124,875,1.87,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-127,rajasthan,1972,MAVLI,74611,40286,53.99,ACHARYA NIRANJANNATH,parties.IN.IND,IND,31324,77.75,SUNDER LAL,parties.IN.INC,INC,5897,25427,63.11,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-128,rajasthan,1972,RAJSAMAND,82554,47311,57.31,NANA LAL,parties.IN.INC,INC,27066,57.21,KAILASH CHANDRA,parties.IN.BJS,BJS,16936,10130,21.41,src-1b7bc1c9d39a,minor,
IN-AC-1967-rajasthan-129,rajasthan,1972,NATHUWARA,74865,36714,49.04,MANOHARLAL,parties.IN.INC,INC,17990,49,HEERA LAL KATARIA,parties.IN.BJS,BJS,14187,3803,10.36,src-1b7bc1c9d39a,minor,
