entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-tripura-1656,tripura,2018,1,SIMNA,BRISHAKETU DEBBARMA,parties.IN.IPFT,15977,48.37,1,won,U,41,Graduate Professional,Advocacy,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1656,tripura,2018,1,SIMNA,PRANAB DEBBARMA,,14014,42.43,2,lost,U,50,Graduate,Party Worker,incumbent,src-1b7bc1c9d39a
IN-AC-2008-tripura-1656,tripura,2018,1,SIMNA,RABINDRA DEBBARMA,parties.IN.INPT,1628,4.93,3,forfeit,U,53,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1656,tripura,2018,1,SIMNA,PHANI LAL DEBBARMA,parties.IN.INC,495,1.5,4,forfeit,U,51,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1656,tripura,2018,1,SIMNA,ANANTA URANG,,388,1.17,5,forfeit,U,27,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1656,tripura,2018,1,SIMNA,SUBODH DEBBARMA,parties.IN.IND,146,0.44,7,forfeit,U,73,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1649,tripura,2018,2,MOHANPUR,RATAN LAL NATH,parties.IN.BJP,22516,55.11,1,won,U,67,Graduate Professional,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1649,tripura,2018,2,MOHANPUR,SUBHAS CHANDRA DEBNATH,,17340,42.44,2,lost,U,66,Post Graduate,Party Worker,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1649,tripura,2018,2,MOHANPUR,HARALAL DEBNATH,,347,0.85,3,forfeit,U,45,5th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1649,tripura,2018,2,MOHANPUR,DILIP KUMAR GHOSH,parties.IN.INC,342,0.84,4,forfeit,U,58,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1634,tripura,2018,3,BAMUTIA,KRISHNADHAN DAS,parties.IN.BJP,20014,49.7,1,won,U,41,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1634,tripura,2018,3,BAMUTIA,HARICHARAN SARKAR,,19042,47.28,2,lost,U,69,Graduate,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-tripura-1634,tripura,2018,3,BAMUTIA,SWAPANANANDA DAS,parties.IN.INC,402,1,3,forfeit,U,49,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1634,tripura,2018,3,BAMUTIA,BIMAL DAS,,276,0.69,5,forfeit,U,58,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1634,tripura,2018,3,BAMUTIA,BABUL BAIRAGI,parties.IN.IND,189,0.47,6,forfeit,U,56,Literate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1636,tripura,2018,4,BARJALA,DILIP KUMAR DAS,parties.IN.BJP,22052,56.19,1,won,U,65,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1636,tripura,2018,4,BARJALA,JHUMU SARKAR,,15825,40.32,2,lost,U,34,Post Graduate,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-tripura-1636,tripura,2018,4,BARJALA,DIPAK DAS,parties.IN.INC,650,1.66,3,forfeit,U,45,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1636,tripura,2018,4,BARJALA,UTPAL DAS,parties.IN.AITC,293,0.75,4,forfeit,U,42,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1636,tripura,2018,4,BARJALA,SUJIT MANDAL,parties.IN.IND,185,0.47,6,forfeit,U,41,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1645,tripura,2018,5,KHAYERPUR,RATAN CHAKRABORTY,parties.IN.BJP,25496,56.64,1,won,U,67,Graduate,,crossover,src-1b7bc1c9d39a
IN-AC-2008-tripura-1645,tripura,2018,5,KHAYERPUR,PABITRA KAR,,18457,41.01,2,lost,U,69,Graduate,Party Worker,incumbent,src-1b7bc1c9d39a
IN-AC-2008-tripura-1645,tripura,2018,5,KHAYERPUR,SUKHAMAY SAHA,parties.IN.INC,482,1.07,3,forfeit,U,46,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1645,tripura,2018,5,KHAYERPUR,ASHIM SARKAR,parties.IN.IND,240,0.53,5,forfeit,U,38,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1631,tripura,2018,6,AGARTALA,SUDIP ROY BARMAN,parties.IN.BJP,25234,56.59,1,won,U,54,Graduate Professional,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-tripura-1631,tripura,2018,6,AGARTALA,KRISHNA MAJUMDER,,17852,40.03,2,lost,U,46,Post Graduate,Household,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1631,tripura,2018,6,AGARTALA,PRASHANTA SEN CHOWDHURY,parties.IN.INC,646,1.45,3,forfeit,U,59,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1631,tripura,2018,6,AGARTALA,PANNA DEB,parties.IN.AITC,302,0.68,5,forfeit,U,43,10th Pass,Home Teacher or Tuition,challenger,src-1b7bc1c9d39a
IN-AC-2008-tripura-1631,tripura,2018,6,AGARTALA,PRABIN SINGHA,,215,0.48,6,forfeit,U,27,Graduate Professional,,challenger,src-1b7bc1c9d39a
