state,event,constituency_no,constituency_name,n_oracles_present,n_oracles_agreeing_party,n_oracles_agreeing_candidate,yen_gov_winner_party_id,yen_gov_winner_candidate_name,yen_gov_winner_votes,other_sources,party_id_alliance,verdict_party,verdict_candidate,verdict,curator_note,curator_source_id
maharashtra,AcGenNov2024,83,KINWAT,1,1,1,parties.IN.BJP,BHIMRAO RAMJI KERAM,92856,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,84,HADGAON,1,1,1,parties.IN.SHS,KOHLIKAR BABURAO KADAM,113245,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,85,BHOKAR,1,1,1,parties.IN.BJP,CHAVAN SREEJAYA ASHOKRAO,133187,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,86,NANDED NORTH,1,1,1,parties.IN.SHS,BALAJI DEVIDASRAO KALYANKAR,83184,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,87,NANDED SOUTH,1,1,1,parties.IN.SHS,ANAND SHANKAR TIDKE,60445,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,88,LOHA,1,1,1,parties.IN.NCP,PRATAPRAO PATIL CHIKHALIKAR,72750,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,89,NAIGAON,1,1,1,parties.IN.BJP,RAJESH SAMBHAJIRAO PAWAR,129192,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,90,DEGLUR,1,1,1,parties.IN.BJP,ANTAPURKAR JITESH RAOSAHEB,107841,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,91,MUKHED,1,1,1,parties.IN.BJP,TUSHAR GOVINDRAO RATHOD,98213,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,92,BASMATH,1,1,1,parties.IN.NCP,CHANDRAKANT ALIAS RAJUBHAIYA RAMAKANT NAVGHARE,107655,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,93,KALAMNURI,1,1,1,parties.IN.SHS,BANGAR SANTOSH LAXMANRAO,122016,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,94,HINGOLI,1,1,1,parties.IN.BJP,MUTKULE TANHAJI SAKHARAMJI,74584,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,95,JINTUR,1,1,1,parties.IN.BJP,BORDIKAR MEGHNA DEEPAK SAKORE,113432,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,96,PARBHANI,1,1,1,parties.IN.SS_UBT,DR. RAHUL VEDPRAKASH PATIL,126803,,MVA,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,97,GANGAKHED,1,1,1,parties.IN.RSPS,GUTTE RATNAKAR MANIKRAO,141544,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,98,PATHRI,1,1,1,parties.IN.NCP,RAJESH UTTAMRAO VITEKAR,83767,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,99,PARTUR,1,1,1,parties.IN.BJP,BABANRAO DATTATRAY YADAV (LONIKAR),70659,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,100,GHANSAWANGI,1,1,1,parties.IN.SHS,UDHAN HIKMAT BALIRAM,98496,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,101,JALNA,1,1,1,parties.IN.SHS,ARJUN PANDITRAO KHOTKAR,104665,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,102,BADNAPUR,1,1,1,parties.IN.BJP,KUCHE NARAYAN TILAKCHAND,138489,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,103,BHOKARDAN,1,1,1,parties.IN.BJP,DANVE SANTOSH RAOSAHEB,128480,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,104,SILLOD,1,1,1,parties.IN.SHS,ABDUL SATTAR,137960,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,105,KANNAD,1,1,1,parties.IN.SHS,RANJANATAI (SANJANA) HARSHVARDHAN JADHAV,84492,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,106,PHULAMBRI,1,1,1,parties.IN.BJP,ANURADHA ATUL CHAVAN,135046,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,107,AURANGABAD CENTRAL,1,1,1,parties.IN.SHS,JAISWAL PRADEEP SHIVNARAYAN,85459,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,108,AURANGABAD WEST,1,1,1,parties.IN.SHS,SANJAY PANDURANG SHIRSAT,122498,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,109,AURANGABAD EAST,1,1,1,parties.IN.BJP,ATUL MORESHWAR SAVE,93274,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,110,PAITHAN,1,1,1,parties.IN.SHS,BHUMRE VILAS SANDIPANRAO,132474,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,111,GANGAPUR,1,1,1,parties.IN.BJP,BUMB PRASHANT BANSILAL,125555,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,112,VAIJAPUR,1,1,1,parties.IN.SHS,BORNARE (SIR) RAMESH NANASAHEB,133627,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,113,NANDGAON,1,1,1,parties.IN.SHS,SUHAS (AANNA) DWARKANATH KANDE,138068,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,114,MALEGAON CENTRAL,1,1,1,parties.IN.AIMIM,MUFTI MOHAMMAD ISMAIL ABDUL KHALIQUE,109653,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,115,MALEGAON OUTER,1,1,1,parties.IN.SHS,DADAJI DAGDU BHUSE,158284,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,116,BAGLAN,1,1,1,parties.IN.BJP,DILIP MANGLU BORSE,159681,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,117,KALWAN,1,1,1,parties.IN.NCP,NITINBHAU ARJUN (A.T.) PAWAR,119191,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,118,CHANDVAD,1,1,1,parties.IN.BJP,DR.AHER RAHUL DAULATRAO,104826,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,119,YEVLA,1,1,1,parties.IN.NCP,CHHAGAN BHUJBAL,135023,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,120,SINNAR,1,1,1,parties.IN.NCP,ADV. KOKATE MANIKRAO SHIVAJI,138565,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,121,NIPHAD,1,1,1,parties.IN.NCP,BANKAR DILIPRAO SHANKARRAO,120253,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,122,DINDORI,1,1,1,parties.IN.NCP,NARAHARI SITARAM ZIRWAL,138622,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,123,NASHIK EAST,1,1,1,parties.IN.BJP,ADV.RAHUL UTTAMRAO DHIKALE,156246,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,124,NASHIK CENTRAL,1,1,1,parties.IN.BJP,DEVYANI SUHAS PHARANDE,105689,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,125,NASHIK WEST,1,1,1,parties.IN.BJP,HIRAY SEEMA MAHESH,141725,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,126,DEOLALI,1,1,1,parties.IN.NCP,AHIRE SAROJ BABULAL,81683,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,127,IGATPURI,1,1,1,parties.IN.NCP,KHOSKAR HIRAMAN BHIKA,117575,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,128,DAHANU,1,1,1,parties.IN.CPIM,VINOD BHIVA NIKOLE,104702,,MVA,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,129,VIKRAMGAD,1,1,1,parties.IN.BJP,BHOYE HARISHCHANDRA SAKHARAM,114514,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,130,PALGHAR,1,1,1,parties.IN.SHS,GAVIT RAJENDRA DHEDYA,112894,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,131,BOISAR,1,1,1,parties.IN.SHS,VILAS SUKUR TARE,126117,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,132,NALASOPARA,1,1,1,parties.IN.BJP,RAJAN BALKRISHNA NAIK,165113,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,133,VASAI,1,1,1,parties.IN.BJP,SNEHA DUBE PANDIT,77553,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,134,BHIWANDI RURAL,1,1,1,parties.IN.SHS,SHANTARAM TUKARAM MORE,127205,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,135,SHAHAPUR,1,1,1,parties.IN.NCP,DAULAT BHIKA DARODA,73081,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,136,BHIWANDI WEST,1,1,1,parties.IN.BJP,CHOUGHULE MAHESH PRABHAKAR,70172,,Mahayuti,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
maharashtra,AcGenNov2024,137,BHIWANDI EAST,1,1,1,parties.IN.SP,RAIS KASAM SHAIKH,119687,,MVA,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
