election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenMay2016,S11,AC,1,MANJESHWAR,208165,158884,76.33,1,P B ABDUL RAZAK,IUML,,56870,35.79,1,0,M,60,GEN
AcGenMay2016,S11,AC,1,MANJESHWAR,208165,158884,76.33,2,K SURENDRAN,BJP,,56781,35.74,0,0,M,46,GEN
AcGenMay2016,S11,AC,1,MANJESHWAR,208165,158884,76.33,3,ADV. C.H.KUNHAMBU,CPM,,42565,26.79,0,0,M,56,GEN
AcGenMay2016,S11,AC,1,MANJESHWAR,208165,158884,76.33,4,BASHEER AHAMMAD S M,PDP,,759,0.48,0,0,M,36,GEN
AcGenMay2016,S11,AC,1,MANJESHWAR,208165,158884,76.33,5,SUNDARA K,IND,,467,0.29,0,0,M,47,SC
AcGenMay2016,S11,AC,1,MANJESHWAR,208165,158884,76.33,6,NOTA,NOTA,,646,0.41,0,1,,,
AcGenMay2016,S11,AC,2,KASARAGOD,188906,144749,76.62,1,N A NELLIKKUNNU,IUML,,64727,44.72,1,0,M,62,GEN
AcGenMay2016,S11,AC,2,KASARAGOD,188906,144749,76.62,2,RAVISHA THANTRI KUNTAR,BJP,,56120,38.77,0,0,M,48,GEN
AcGenMay2016,S11,AC,2,KASARAGOD,188906,144749,76.62,3,DR. A A AMEEN,INL,,21615,14.93,0,0,M,61,GEN
AcGenMay2016,S11,AC,2,KASARAGOD,188906,144749,76.62,4,VIJAYAKUMAR B,BSP,,585,0.4,0,0,M,43,SC
AcGenMay2016,S11,AC,2,KASARAGOD,188906,144749,76.62,5,ROSHAN KUMAR,IND,,508,0.35,0,0,M,32,GEN
AcGenMay2016,S11,AC,2,KASARAGOD,188906,144749,76.62,6,NOTA,NOTA,,661,0.46,0,1,,,
AcGenMay2016,S11,AC,3,UDMA,199962,160870,80.45,1,K KUNHIRAMAN,CPM,,70679,43.94,1,0,M,68,GEN
AcGenMay2016,S11,AC,3,UDMA,199962,160870,80.45,2,K SUDHAKARAN,INC,,66847,41.55,0,0,M,67,GEN
AcGenMay2016,S11,AC,3,UDMA,199962,160870,80.45,3,ADV. K SHREEKANTH,BJP,,21231,13.2,0,0,M,40,GEN
AcGenMay2016,S11,AC,3,UDMA,199962,160870,80.45,4,GOPI KUTHIRAKALLU,PDP,,353,0.22,0,0,M,35,ST
AcGenMay2016,S11,AC,3,UDMA,199962,160870,80.45,5,DAMODARAN P,IND,,349,0.22,0,0,M,45,ST
AcGenMay2016,S11,AC,3,UDMA,199962,160870,80.45,6,NOTA,NOTA,,405,0.25,0,1,,,
AcGenMay2016,S11,AC,4,KANHANGAD,204931,161189,78.66,1,E.CHANDRASHEKARAN,CPI,,80558,49.98,1,0,M,67,GEN
AcGenMay2016,S11,AC,4,KANHANGAD,204931,161189,78.66,2,DHANYA SURESH,INC,,54547,33.84,0,0,F,36,GEN
AcGenMay2016,S11,AC,4,KANHANGAD,204931,161189,78.66,3,M P RAGHAVAN,BDJS,,21104,13.09,0,0,M,49,GEN
AcGenMay2016,S11,AC,4,KANHANGAD,204931,161189,78.66,4,CHANDRAN PARAPPA,BSP,,965,0.6,0,0,M,38,ST
AcGenMay2016,S11,AC,4,KANHANGAD,204931,161189,78.66,5,ASSAINAR MUTTUMTHALA,PDP,,959,0.59,0,0,M,44,GEN
AcGenMay2016,S11,AC,4,KANHANGAD,204931,161189,78.66,6,NOTA,NOTA,,856,0.53,0,1,,,
AcGenMay2016,S11,AC,5,TRIKARIPUR,190119,155671,81.88,1,M.RAJAGOPALAN,CPM,,79286,50.93,1,0,M,55,GEN
AcGenMay2016,S11,AC,5,TRIKARIPUR,190119,155671,81.88,2,K P KUNHIKANNAN,INC,,62327,40.04,0,0,M,67,GEN
AcGenMay2016,S11,AC,5,TRIKARIPUR,190119,155671,81.88,3,M.BHASKARAN,BJP,,10767,6.92,0,0,M,59,GEN
AcGenMay2016,S11,AC,5,TRIKARIPUR,190119,155671,81.88,4,C.H.MUTHALIB,WPOI,,1029,0.66,0,0,M,54,GEN
AcGenMay2016,S11,AC,5,TRIKARIPUR,190119,155671,81.88,5,M V SHAUKATHALI,SDPI,,840,0.54,0,0,M,43,GEN
AcGenMay2016,S11,AC,5,TRIKARIPUR,190119,155671,81.88,6,NOTA,NOTA,,774,0.5,0,1,,,
AcGenMay2016,S11,AC,6,PAYYANNUR,175438,143442,81.76,1,C KRISHNAN,CPM,,83226,58.02,1,0,M,66,GEN
AcGenMay2016,S11,AC,6,PAYYANNUR,175438,143442,81.76,2,SAJID MAVVAL,INC,,42963,29.95,0,0,M,35,GEN
AcGenMay2016,S11,AC,6,PAYYANNUR,175438,143442,81.76,3,ANIAMMA TEACHER,BJP,,15341,10.69,0,0,F,52,GEN
AcGenMay2016,S11,AC,6,PAYYANNUR,175438,143442,81.76,4,VINOD KUMAR RAMANTHALI,CPIM,,870,0.61,0,0,M,47,GEN
AcGenMay2016,S11,AC,6,PAYYANNUR,175438,143442,81.76,5,NOTA,NOTA,,1042,0.73,0,1,,,
AcGenMay2016,S11,AC,7,KALLIASSERI,177121,138747,78.33,1,T V RAJESH,CPM,,83006,59.83,1,0,M,42,GEN
AcGenMay2016,S11,AC,7,KALLIASSERI,177121,138747,78.33,2,AMRITHA RAMAKRISHNAN,INC,,40115,28.91,0,0,F,36,GEN
AcGenMay2016,S11,AC,7,KALLIASSERI,177121,138747,78.33,3,K P ARUN MASTER,BJP,,11036,7.95,0,0,M,30,GEN
AcGenMay2016,S11,AC,7,KALLIASSERI,177121,138747,78.33,4,SUNIL KOYILERIAN,IND,,1455,1.05,0,0,M,45,GEN
AcGenMay2016,S11,AC,7,KALLIASSERI,177121,138747,78.33,5,K SUBAIR,SDPI,,1435,1.03,0,0,M,41,GEN
AcGenMay2016,S11,AC,7,KALLIASSERI,177121,138747,78.33,6,NOTA,NOTA,,620,0.45,0,1,,,
AcGenMay2016,S11,AC,8,TALIPARAMBA,197568,159980,80.97,1,JAMES MATHEW,CPM,,91106,56.95,1,0,M,55,GEN
AcGenMay2016,S11,AC,8,TALIPARAMBA,197568,159980,80.97,2,RAJESH NAMBIAR,KEC(M),,50489,31.56,0,0,M,51,GEN
AcGenMay2016,S11,AC,8,TALIPARAMBA,197568,159980,80.97,3,P. BALAKRISHNAN MASTER,BJP,,14742,9.21,0,0,M,50,GEN
AcGenMay2016,S11,AC,8,TALIPARAMBA,197568,159980,80.97,4,IBRAHIM THIRUVATTOOR,SDPI,,1323,0.83,0,0,M,57,GEN
AcGenMay2016,S11,AC,8,TALIPARAMBA,197568,159980,80.97,5,P. K. AYYAPPAN MASTER,BSP,,675,0.42,0,0,M,64,GEN
AcGenMay2016,S11,AC,8,TALIPARAMBA,197568,159980,80.97,6,NOTA,NOTA,,867,0.54,0,1,,,
AcGenMay2016,S11,AC,9,IRIKKUR,188416,148072,78.59,1,K C JOSEPH,INC,,72548,49.0,1,0,M,69,GEN
AcGenMay2016,S11,AC,9,IRIKKUR,188416,148072,78.59,2,K T JOSE,CPI,,62901,42.48,0,0,M,52,GEN
AcGenMay2016,S11,AC,9,IRIKKUR,188416,148072,78.59,3,A P GANGADHARAN,BJP,,8294,5.6,0,0,M,53,GEN
AcGenMay2016,S11,AC,9,IRIKKUR,188416,148072,78.59,4,ADV. BINOY THOMAS,IND,,2734,1.85,0,0,M,47,GEN
AcGenMay2016,S11,AC,9,IRIKKUR,188416,148072,78.59,5,JOSEPH K C KALAYAKKATTIL,IND,,602,0.41,0,0,M,63,GEN
AcGenMay2016,S11,AC,9,IRIKKUR,188416,148072,78.59,6,NOTA,NOTA,,553,0.37,0,1,,,
AcGenMay2016,S11,AC,10,AZHIKODE,172757,141498,81.91,1,K M SHAJI,IUML,,63082,44.58,1,0,M,44,GEN
AcGenMay2016,S11,AC,10,AZHIKODE,172757,141498,81.91,2,M V NIKESH KUMAR,CPM,,60795,42.97,0,0,M,42,GEN
AcGenMay2016,S11,AC,10,AZHIKODE,172757,141498,81.91,3,A V KESAVAN,BJP,,12580,8.89,0,0,M,49,GEN
AcGenMay2016,S11,AC,10,AZHIKODE,172757,141498,81.91,4,K K ABDUL JABBAR,SDPI,,1705,1.2,0,0,M,42,GEN
AcGenMay2016,S11,AC,10,AZHIKODE,172757,141498,81.91,5,P K RAGESH,IND,,1518,1.07,0,0,M,47,GEN
AcGenMay2016,S11,AC,10,AZHIKODE,172757,141498,81.91,6,NOTA,NOTA,,453,0.32,0,1,,,
AcGenMay2016,S11,AC,11,KANNUR,163205,126219,77.34,1,RAMACHANDRAN KADANNAPPALLI,C(S),,54347,43.06,1,0,M,71,GEN
AcGenMay2016,S11,AC,11,KANNUR,163205,126219,77.34,2,SATHEESAN PACHENI,INC,,53151,42.11,0,0,M,48,GEN
AcGenMay2016,S11,AC,11,KANNUR,163205,126219,77.34,3,K.G. BABU,BJP,,13215,10.47,0,0,M,55,GEN
AcGenMay2016,S11,AC,11,KANNUR,163205,126219,77.34,4,SUFIRA K P,SDPI,,2551,2.02,0,0,F,40,GEN
AcGenMay2016,S11,AC,11,KANNUR,163205,126219,77.34,5,C P RAHNA TEACHER,WPOI,,1134,0.9,0,0,F,45,GEN
AcGenMay2016,S11,AC,11,KANNUR,163205,126219,77.34,6,NOTA,NOTA,,517,0.41,0,1,,,
AcGenMay2016,S11,AC,12,DHARMADAM,184431,153627,83.3,1,PINARAYI VIJAYAN,CPM,,87329,56.84,1,0,M,72,GEN
AcGenMay2016,S11,AC,12,DHARMADAM,184431,153627,83.3,2,MAMBARAM DIVAKARAN,INC,,50424,32.82,0,0,M,64,GEN
AcGenMay2016,S11,AC,12,DHARMADAM,184431,153627,83.3,3,MOHANAN MANANTHERY,BJP,,12763,8.31,0,0,M,59,GEN
AcGenMay2016,S11,AC,12,DHARMADAM,184431,153627,83.3,4,THARAMMAL  NIYAS,SDPI,,1994,1.3,0,0,M,40,GEN
AcGenMay2016,S11,AC,12,DHARMADAM,184431,153627,83.3,5,DIVAKARAN.M.THIRUVATHIRA,IND,,354,0.23,0,0,M,52,GEN
AcGenMay2016,S11,AC,12,DHARMADAM,184431,153627,83.3,6,NOTA,NOTA,,615,0.4,0,1,,,
AcGenMay2016,S11,AC,13,THALASSERY,167024,132666,79.43,1,ADV. A N SHAMSEER,CPM,,70741,53.32,1,0,M,39,GEN
AcGenMay2016,S11,AC,13,THALASSERY,167024,132666,79.43,2,A P ABDULLAKUTTY,INC,,36624,27.61,0,0,M,49,GEN
