entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-andhra-pradesh-eci112,andhra-pradesh,2019,GIDDALUR,238144,196036,82.32,Anna Rambabu,,133111,67.9,Ashok Reddy Muthumula,,52076,81035,41.34,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci113,andhra-pradesh,2019,KANIGIRI,232084,192770,83.06,Burra Madhu Sudhan Yadav,,112730,58.48,Dr. MUKKU UGRA NARASIMHA REDDY,,71827,40903,21.22,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci114,andhra-pradesh,2019,KAVALI,255469,195071,76.36,RAMIREDDY PRATAP KUMAR REDDY,,95828,49.12,KATAMREDDY VISHNU VARDHAN REDDY,,81711,14117,7.23,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci115,andhra-pradesh,2019,ATMAKUR,209051,174307,83.38,MEKAPATI GOUTHAM REDDY,,92758,53.22,BOLLINENI KRISHNAIAH,,70482,22276,12.78,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci116,andhra-pradesh,2019,KOVUR,264685,205567,77.66,NALLAPAREDDY PRASANNA KUMAR REDDY,,116239,56.55,POLAMREDDY SRINIVASULU REDDY,,76348,39891,19.41,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci117,andhra-pradesh,2019,NELLORE CITY,238836,158363,66.31,ANIL KUMAR POLUBOINA,,75040,47.38,NARAYANA PONGURU,,73052,1988,1.25,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci118,andhra-pradesh,2019,NELLORE RURAL,254641,166092,65.23,Kotamreddy Sridhar Reddy,,85724,51.61,Abdul Aziz Shaik,,64948,20776,12.51,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci119,andhra-pradesh,2019,SARVEPALLI,230446,189392,82.18,KAKANI GOVARDHAN REDDY,,97272,51.36,CHANDRAMOHAN REDDY SOMIREDDY,,83299,13973,7.38,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci12,andhra-pradesh,2019,PARVATHIPURAM,182866,140675,76.93,ALAJANGI JOGARAO,,75304,53.53,Bobbili Chiranjeevulu,,51105,24199,17.2,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci13,andhra-pradesh,2019,SALUR,190936,151713,79.46,PEEDIKA. RAJANNA DORA,,78430,51.7,R. P. BHANJ DEO,,58401,20029,13.21,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci14,andhra-pradesh,2019,BOBBILI,220854,174457,78.99,SAMBANGI VENKATACHINA APPALA NAIDU,,84955,48.7,VENKATA SUJAY KRISHNA RANGA RAO RAVU,,76603,8352,4.79,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci140,andhra-pradesh,2019,BANAGANAPALLE,233754,195020,83.43,KATASANI RAMI REDDY,,99998,51.28,B.C.JANARDHAN REDDY,,86614,13384,6.87,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci15,andhra-pradesh,2019,CHEEPURUPALLI,198988,165883,83.36,BOTCHA SATYANARAYANA,,89262,53.81,NAGARJUNA KIMIDI,,62764,26498,15.97,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci16,andhra-pradesh,2019,GAJAPATHINAGARAM,198309,172331,86.9,APPALANARASAYYA BOTCHA,,93270,54.12,APPALA NAIDU KONDAPALLI,,66259,27011,15.67,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci162,andhra-pradesh,2019,THAMBALLAPALLE,209992,177269,84.42,PEDDIREDDY DWARAKANATHA REDDY,,105444,59.48,GULLOLA SHANKAR,,58506,46938,26.48,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci17,andhra-pradesh,2019,NELLIMARLA,201692,177463,87.99,APPALA NAIDU BADDUKONDA,,94258,53.11,NARAYANASWAMY NAIDU PATHIVADA,,66207,28051,15.8,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci18,andhra-pradesh,2019,VIZIANAGARAM,232031,164420,70.86,VEERA BHADRA SWAMY KOLAGATLA,,78849,47.96,ADITI VIJAYALAKSHMI GAJAPATHI RAJU PUSAPATI,,72432,6417,3.91,src-1b7bc1c9d39a
