entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-sikkim-1380,sikkim,2009,1,YOKSAM-TASHIDING,DAWCHO LEPCHA,parties.IN.SDF,SDF,5909,71.75,1,won,U,39,12th Pass,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1380,sikkim,2009,1,YOKSAM-TASHIDING,ADEN TSHERING LEPCHA,parties.IN.INC,INC,1666,20.23,2,lost,U,45,5th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1380,sikkim,2009,1,YOKSAM-TASHIDING,NEDUP TSHERING BHUTIA,parties.IN.UNK,SHRP,430,5.22,3,forfeit,U,57,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1380,sikkim,2009,1,YOKSAM-TASHIDING,PEMBA SHERPA,parties.IN.SGPP,SGPP,230,2.79,4,forfeit,U,29,5th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1379,sikkim,2009,2,YANGTHANG,PREM LALL SUBBA,parties.IN.SDF,SDF,5770,73.19,1,won,U,44,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1379,sikkim,2009,2,YANGTHANG,DEPAN HANG LIMBU,parties.IN.INC,INC,1545,19.6,2,lost,U,34,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1379,sikkim,2009,2,YANGTHANG,PADAM BAHADUR CHETTRI,parties.IN.BJP,BJP,218,2.77,3,forfeit,U,32,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1379,sikkim,2009,2,YANGTHANG,AKAR DHOJ LIMBU,parties.IN.UNK,SHRP,148,1.88,4,forfeit,U,44,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1379,sikkim,2009,2,YANGTHANG,KARNA BAHADUR GURUNG,parties.IN.UNK,SJEP,143,1.81,5,forfeit,U,31,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1379,sikkim,2009,2,YANGTHANG,GANESH BHATTARAI,parties.IN.SGPP,SGPP,60,0.76,6,forfeit,U,28,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1361,sikkim,2009,3,MANEYBUNG-DENTAM,CHANDRA MAYA SUBBA,parties.IN.SDF,SDF,6252,71.99,1,won,U,34,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1361,sikkim,2009,3,MANEYBUNG-DENTAM,LAXUMAN GURUNG,parties.IN.INC,INC,1899,21.87,2,lost,U,30,Graduate Professional,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1361,sikkim,2009,3,MANEYBUNG-DENTAM,DILIP KUMAR GURUNG,parties.IN.BJP,BJP,153,1.76,3,forfeit,U,29,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1361,sikkim,2009,3,MANEYBUNG-DENTAM,TEK MAN SUBBA,parties.IN.UNK,SHRP,131,1.51,4,forfeit,U,40,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1361,sikkim,2009,3,MANEYBUNG-DENTAM,SANTA BIR GURUNG,parties.IN.IND,IND,113,1.3,5,forfeit,U,56,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1361,sikkim,2009,3,MANEYBUNG-DENTAM,KRISHNA LALL BASNETT,parties.IN.NCP,NCP,80,0.92,6,forfeit,U,30,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1361,sikkim,2009,3,MANEYBUNG-DENTAM,NIL BIKRAM SUBBA,parties.IN.SGPP,SGPP,57,0.66,7,forfeit,U,68,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1357,sikkim,2009,4,GYALSHING-BARNYAK,MAN BAHADUR DAHAL,parties.IN.SDF,SDF,4967,68.13,1,won,U,50,Graduate,,crossover,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1357,sikkim,2009,4,GYALSHING-BARNYAK,YOUA RAJ RAI,parties.IN.INC,INC,1557,21.36,2,lost,U,33,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1357,sikkim,2009,4,GYALSHING-BARNYAK,LAXMI PD. TIWARI,parties.IN.UNK,SHRP,361,4.95,3,forfeit,U,66,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1357,sikkim,2009,4,GYALSHING-BARNYAK,MAN DHOJ THAPA,parties.IN.BJP,BJP,258,3.54,4,forfeit,U,28,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-sikkim-1357,sikkim,2009,4,GYALSHING-BARNYAK,YAM LALL DANGAL,parties.IN.SGPP,SGPP,148,2.03,5,forfeit,U,26,12th Pass,,challenger,src-1b7bc1c9d39a
