entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1976-mizoram-1,mizoram,1979,TUIPANG,6893,5285,76.67,HIPHEI,parties.IN.JP,JNP,2467,46.68,THAWLA,parties.IN.IND,IND,1724,743,14.06,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-10,mizoram,1979,N. VANLAIPHAI,5519,3595,65.14,NGURCHHINA,parties.IN.IND,IND,843,23.45,LALNGHENGA,parties.IN.PPC,PPC,737,106,2.95,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-11,mizoram,1979,KHAWBUNG,7252,4498,62.02,J. NGURDAWLA,parties.IN.PPC,PPC,1188,26.41,C. LALRUATA,parties.IN.INC_I,INC(I),1143,45,1,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-12,mizoram,1979,CHAMPHAI,8364,6121,73.18,LALTHANHAWLA,parties.IN.INC_I,INC(I),1953,31.91,DUHVEA,parties.IN.JP,JNP,1365,588,9.61,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-13,mizoram,1979,KHAWHAI,6383,4318,67.65,J. H. ROUTHUAMA,parties.IN.IND,IND,996,23.07,J. H. LIANCHUNGNUNGA,parties.IN.PPC,PPC,955,41,0.95,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-14,mizoram,1979,SAITUAL,8901,6196,69.61,L. PIANDENGA,parties.IN.PPC,PPC,1625,26.23,R. D. SANGKHUMA,parties.IN.IND,IND,1388,237,3.83,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-15,mizoram,1979,NGOPA,7786,5193,66.7,P. B. ROSANGA,parties.IN.PPC,PPC,2663,51.28,P. B. NIKHUMA,parties.IN.INC_I,INC(I),1467,1196,23.03,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-16,mizoram,1979,SUANPUILAWN,8232,6539,79.43,F. MALSAWMA,parties.IN.PPC,PPC,3035,46.41,H. THANSANGA,parties.IN.INC_I,INC(I),2896,139,2.12,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-17,mizoram,1979,RATU,7875,5623,71.4,J. THANKUNGA,parties.IN.PPC,PPC,2091,37.19,D. HNUNLIANA,parties.IN.IND,IND,1124,967,17.2,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-18,mizoram,1979,KAWNPUI,9950,6930,69.65,KENNETH CHAWNGLIANA,parties.IN.PPC,PPC,2336,33.71,ROBERT LALCHHUANA,parties.IN.INC_I,INC(I),2184,152,2.19,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-19,mizoram,1979,KOLASIB,9408,6449,68.55,C. CHAWNGKUNGA,parties.IN.PPC,PPC,2242,34.77,ZALAWMA,parties.IN.INC_I,INC(I),1565,677,10.5,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-2,mizoram,1979,SANGAU,5534,4286,77.45,H. RAMMAWI,parties.IN.PPC,PPC,2161,50.42,K. SANGCHEMA,parties.IN.JP,JNP,1958,203,4.74,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-20,mizoram,1979,KAWRTHAH,9920,5323,53.66,SAIKAPTHIANGA,parties.IN.INC_I,INC(I),1522,28.59,F. C. NGHINA,parties.IN.IND,IND,1117,405,7.61,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-21,mizoram,1979,SAISANG,8083,5229,64.69,C. VULLUAIA,parties.IN.PPC,PPC,1872,35.8,K. PAHLIRA,parties.IN.IND,IND,1370,502,9.6,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-22,mizoram,1979,PHULDUNGSEI,6110,4013,65.68,P. LALUPA,parties.IN.IND,IND,1821,45.38,RUALYAPA,parties.IN.INC_I,INC(I),823,998,24.87,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-23,mizoram,1979,SATEEK,6915,5181,74.92,LALTHANZAUVA,parties.IN.IND,IND,1643,31.71,THANGTINKHUMA,parties.IN.IND,IND,987,656,12.66,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-24,mizoram,1979,SERCHHIP,7687,5724,74.46,BUALHRANGA,parties.IN.PPC,PPC,2135,37.3,VAIVENGA,parties.IN.INC_I,INC(I),2002,133,2.32,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-25,mizoram,1979,LUNGPO,6290,4303,68.41,K. BIAKCHUNGNUNGA,parties.IN.PPC,PPC,2288,53.17,F. LALTHLAMUANA,parties.IN.INC_I,INC(I),1807,481,11.18,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-26,mizoram,1979,TLUNGVEL,6874,5230,76.08,C. L. RUALA,parties.IN.INC_I,INC(I),2104,40.23,TLANGCHHUNGA,parties.IN.PPC,PPC,1991,113,2.16,src-1b7bc1c9d39a,minor,
IN-AC-1976-mizoram-27,mizoram,1979,AIZAWL NORTH,10515,7830,74.47,THENPHUNGA SAILO,parties.IN.PPC,PPC,2951,37.69,P. C. BAWITLUANGA,parties.IN.INC_I,INC(I),2802,149,1.9,src-1b7bc1c9d39a,minor,
