entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1976-karnataka-88,karnataka,1993,YALAHANKA(SC),285968,122202,42.73,Unnamed Candidate,parties.IN.UNK,Unknown Party,61357,50.21,Unnamed Candidate,parties.IN.UNK,Unknown Party,60845,512,0.42,src-0c1b8f274551,major,Publisher label 'Unknown Party' unmatched against TCPD/ECI catalogues; awaiting oracle resolution per datasets/_ops/unk-ledger-2026-06-12.csv.
