entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-1967-manipur-1,manipur,1972,1,SAGOLMANG,TELEM BIR,parties.IN.INC,INC,2768,38.3,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-1,manipur,1972,1,SAGOLMANG,THINGBAIJAM NONGYAI,parties.IN.CPI,CPI,2111,29.21,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-1,manipur,1972,1,SAGOLMANG,NGANGOM HERACHANDO,parties.IN.NCO,NCO,926,12.81,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-1,manipur,1972,1,SAGOLMANG,YUMLEMBAM KULA,parties.IN.CPIM,CPM,798,11.04,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-1,manipur,1972,1,SAGOLMANG,NINGOMBAM NINGTHEMJAO,parties.IN.UNK,MRP,625,8.65,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-2,manipur,1972,2,KHUNDRAKPAM,THOKCHOM KUNJO SINGH,parties.IN.INC,INC,1863,26.25,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-2,manipur,1972,2,KHUNDRAKPAM,MAIBAM HERA,parties.IN.CPI,CPI,1649,23.24,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-2,manipur,1972,2,KHUNDRAKPAM,SALAM TOMBI,parties.IN.UNK,MRP,1573,22.16,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-2,manipur,1972,2,KHUNDRAKPAM,LOUREMBAM BIRCHANDRA,parties.IN.NCO,NCO,1474,20.77,4,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-2,manipur,1972,2,KHUNDRAKPAM,SENJAM DAMUDOR SINGH,parties.IN.SOP,SOP,538,7.58,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-3,manipur,1972,3,KONTHA,R. K. UDAYSANA,parties.IN.INC,INC,2193,34.09,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-3,manipur,1972,3,KONTHA,NONGTHOMBAM CHAOBA SINGH,parties.IN.IND,IND,1912,29.72,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-3,manipur,1972,3,KONTHA,ARIBAM BIMOLA DEVI,parties.IN.UNK,MRP,1301,20.22,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-3,manipur,1972,3,KONTHA,WAHENGBAM NABACHANDRA,parties.IN.IND,IND,800,12.44,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-3,manipur,1972,3,KONTHA,SANGLAKPAM NITYAI SHARMA,parties.IN.SOP,SOP,227,3.53,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-4,manipur,1972,4,KHURAI,ATOMBA NGAIRANGBAMCHA,parties.IN.NCO,NCO,2027,25.57,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-4,manipur,1972,4,KHURAI,K. BA THAKUR SHARMA,parties.IN.SOP,SOP,1987,25.06,2,lost,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1967-manipur-4,manipur,1972,4,KHURAI,KHAGOKPAM TOMBA,parties.IN.INC,INC,1913,24.13,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-4,manipur,1972,4,KHURAI,MOIRANGTHEM IBOHAL,parties.IN.CPI,CPI,1289,16.26,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-4,manipur,1972,4,KHURAI,YUMKHAM IRABOT SINGH,parties.IN.IND,IND,712,8.98,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-5,manipur,1972,5,WANGKHEI,SERAM ANGOUBA SINGH,parties.IN.INC,INC,2512,35.26,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-5,manipur,1972,5,WANGKHEI,LAISHRAM ACHEWSINGH,parties.IN.SOP,SOP,2500,35.09,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-5,manipur,1972,5,WANGKHEI,NGANGOM NABACHANDRA,parties.IN.CPI,CPI,1177,16.52,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-5,manipur,1972,5,WANGKHEI,TONGBRAM SANGAISINGH,parties.IN.UNK,MRP,890,12.49,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-5,manipur,1972,5,WANGKHEI,KOIHAM IBOTOMBI,parties.IN.IND,IND,45,0.63,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-6,manipur,1972,6,KHERGAO,WANGKHEM IBOHAL,parties.IN.INC,INC,2561,29.52,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-6,manipur,1972,6,KHERGAO,ABDUL WAHID,parties.IN.UNK,MRP,2003,23.09,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-6,manipur,1972,6,KHERGAO,LONGJAM JNANENDRA,parties.IN.CPI,CPI,1723,19.86,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-6,manipur,1972,6,KHERGAO,ABDUL HAQUE,parties.IN.IND,IND,1501,17.3,4,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-6,manipur,1972,6,KHERGAO,MUHIBULLAH,parties.IN.SOP,SOP,697,8.03,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-6,manipur,1972,6,KHERGAO,MOHAMMAD ABDUL BARI,parties.IN.IND,IND,190,2.19,6,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-7,manipur,1972,7,THUNGJU,OINAM TOMBA SINGH,parties.IN.UNK,MRP,4027,46.81,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-7,manipur,1972,7,THUNGJU,KSHETRIMAYUM MUHORI SINGH,parties.IN.INC,INC,2040,23.71,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-7,manipur,1972,7,THUNGJU,HAWAIBAM SHYAMA SINGH,parties.IN.SOP,SOP,2037,23.68,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-7,manipur,1972,7,THUNGJU,THOKCHOM GOURSING,parties.IN.CPI,CPI,499,5.8,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-8,manipur,1972,8,KEIRAO,M. D. JALALUDDIN,parties.IN.UNK,MRP,3964,51.95,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-manipur-8,manipur,1972,8,KEIRAO,PHANIJOUBAM MUHOL SINGH,parties.IN.INC,INC,2449,32.1,2,lost,U,,,,challenger,src-1b7bc1c9d39a
