election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2023,S23,AC,1,Simna (ST),38536,35071,91.01,1,Brishaketu Debbarma,TMP,,22757,64.89,1,0,M,43,ST
AcGenFeb2023,S23,AC,1,Simna (ST),38536,35071,91.01,2,Kumodh Debbarma,CPI(M),,5811,16.57,0,0,M,34,ST
AcGenFeb2023,S23,AC,1,Simna (ST),38536,35071,91.01,3,Binod Debbarma,BJP,,5663,16.15,0,0,M,29,ST
AcGenFeb2023,S23,AC,1,Simna (ST),38536,35071,91.01,4,Jiten Debbarma,IND,,418,1.19,0,0,M,36,ST
AcGenFeb2023,S23,AC,1,Simna (ST),38536,35071,91.01,5,NOTA,NOTA,,422,1.2,0,1,,,
AcGenFeb2023,S23,AC,2,Mohanpur,46869,43364,92.52,1,Ratan Lal Nath,BJP,,19663,45.34,1,0,M,72,GEN
AcGenFeb2023,S23,AC,2,Mohanpur,46869,43364,92.52,2,Tapas Dey,TMP,,12278,28.31,0,0,M,78,GEN
AcGenFeb2023,S23,AC,2,Mohanpur,46869,43364,92.52,3,Prasanta Sen Chowdhury,INC,,10588,24.42,0,0,M,64,GEN
AcGenFeb2023,S23,AC,2,Mohanpur,46869,43364,92.52,4,Joy Kumar Deb,IND,,483,1.11,0,0,M,70,GEN
AcGenFeb2023,S23,AC,2,Mohanpur,46869,43364,92.52,5,NOTA,NOTA,,352,0.81,0,1,,,
AcGenFeb2023,S23,AC,3,Bamutia (SC),46947,43365,92.37,1,Nayan Sarkar,CPI(M),,20119,46.39,1,0,M,32,SC
AcGenFeb2023,S23,AC,3,Bamutia (SC),46947,43365,92.37,2,Krishnadhan Das,BJP,,18093,41.72,0,0,M,47,SC
AcGenFeb2023,S23,AC,3,Bamutia (SC),46947,43365,92.37,3,Nitai Sarkar,TMP,,3478,8.02,0,0,M,38,SC
AcGenFeb2023,S23,AC,3,Bamutia (SC),46947,43365,92.37,4,Nihar Ranjan Sarkar,AITC,,635,1.46,0,0,M,55,SC
AcGenFeb2023,S23,AC,3,Bamutia (SC),46947,43365,92.37,5,Biplab Das,IND,,402,0.93,0,0,M,37,SC
AcGenFeb2023,S23,AC,3,Bamutia (SC),46947,43365,92.37,6,NOTA,NOTA,,473,1.09,0,1,,,
AcGenFeb2023,S23,AC,4,Barjala (SC),47145,42184,89.48,1,Sudip Sarkar,CPI(M),,21486,50.93,1,0,M,49,SC
AcGenFeb2023,S23,AC,4,Barjala (SC),47145,42184,89.48,2,Dr. Dilip Kumar Das,BJP,,19697,46.69,0,0,M,70,SC
AcGenFeb2023,S23,AC,4,Barjala (SC),47145,42184,89.48,3,NOTA,NOTA,,1001,2.37,0,1,,,
AcGenFeb2023,S23,AC,5,Khayerpur,51278,47293,92.23,1,Ratan Chakraborty,BJP,,22453,47.48,1,0,M,72,GEN
AcGenFeb2023,S23,AC,5,Khayerpur,51278,47293,92.23,2,Pabitra Kar,CPI(M),,18343,38.79,0,0,M,73,GEN
AcGenFeb2023,S23,AC,5,Khayerpur,51278,47293,92.23,3,Lakshmi Nag (barman),TMP,,5147,10.88,0,0,F,72,GEN
AcGenFeb2023,S23,AC,5,Khayerpur,51278,47293,92.23,4,Tejen Das,AITC,,830,1.76,0,0,M,74,GEN
AcGenFeb2023,S23,AC,5,Khayerpur,51278,47293,92.23,5,NOTA,NOTA,,520,1.1,0,1,,,
AcGenFeb2023,S23,AC,6,Agartala,52849,46092,87.21,1,Sudip Roy Barman,INC,,26435,57.35,1,0,M,59,GEN
AcGenFeb2023,S23,AC,6,Agartala,52849,46092,87.21,2,Papia Dutta,BJP,,18273,39.64,0,0,F,42,GEN
AcGenFeb2023,S23,AC,6,Agartala,52849,46092,87.21,3,Goutam Deb,IND,,255,0.55,0,0,M,36,GEN
AcGenFeb2023,S23,AC,6,Agartala,52849,46092,87.21,4,Malin Debbarma,IND,,241,0.52,0,0,M,63,ST
AcGenFeb2023,S23,AC,6,Agartala,52849,46092,87.21,5,Arnab Roy,RPI(A),,220,0.48,0,0,M,44,GEN
AcGenFeb2023,S23,AC,6,Agartala,52849,46092,87.21,6,NOTA,NOTA,,562,1.22,0,1,,,
AcGenFeb2023,S23,AC,7,Ramnagar,45411,37782,83.2,1,Surajit Datta,BJP,,17455,46.2,1,0,M,71,GEN
AcGenFeb2023,S23,AC,7,Ramnagar,45411,37782,83.2,2,Purushuttam Roy Barman,IND,,16558,43.83,0,0,M,62,GEN
AcGenFeb2023,S23,AC,7,Ramnagar,45411,37782,83.2,3,Pujan Biswas,AITC,,2079,5.5,0,0,M,37,GEN
AcGenFeb2023,S23,AC,7,Ramnagar,45411,37782,83.2,4,Dulal Ghosh,IND,,1005,2.66,0,0,M,55,GEN
AcGenFeb2023,S23,AC,7,Ramnagar,45411,37782,83.2,5,NOTA,NOTA,,685,1.81,0,1,,,
AcGenFeb2023,S23,AC,8,Town Bardowali,47162,39350,83.44,1,Manik Saha,BJP,,19586,49.77,1,0,M,70,GEN
AcGenFeb2023,S23,AC,8,Town Bardowali,47162,39350,83.44,2,Asish Kumar Saha,INC,,18329,46.58,0,0,M,64,GEN
