entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-nagaland-1441,nagaland,2023,ABOI,13647,12826,93.98,C. MANPON KONYAK,parties.IN.IND,IND,6771,52.79,WANGKA KONYAK,parties.IN.RPIA,RPI(A),3247,3524,27.47,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1442,nagaland,2023,AGHUNATO,16087,13706,85.2,G IKUTO ZHIMOMI,parties.IN.NDPP,NDPP,7133,52.04,HUKIYE N TISSICA,parties.IN.UNK,Lok Janshakti Party(Ram Vilas),6541,592,4.32,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1443,nagaland,2023,AKULUTO,10014,0,0,KAZHETO,parties.IN.BJP,BJP,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1444,nagaland,2023,ALONGTAKI,16139,14838,91.94,TEMJEN IMNA ALONG,parties.IN.BJP,BJP,9274,62.5,J. LANU LONGCHAR,parties.IN.JDU,Janata Dal(United),5526,3748,25.26,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1445,nagaland,2023,ANGETYONGPANG,18483,15734,85.13,TONGPANG OZUKUM,parties.IN.NDPP,NDPP,8046,51.14,ER K WATI,parties.IN.IND,IND,5826,2220,14.11,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1446,nagaland,2023,AONGLENDEN,11910,9792,82.22,SHARINGAIN LONGKUMER,parties.IN.NDPP,NDPP,7074,72.24,TOSHIPOKBA,parties.IN.INC,INC,2684,4390,44.83,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1447,nagaland,2023,ARKAKONG,18701,17592,94.07,Nuklutoshi,parties.IN.NPP,NPP,9387,53.36,Imnatiba,parties.IN.NDPP,NDPP,8184,1203,6.84,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1448,nagaland,2023,ATOIZU,16988,16002,94.2,PICTO,parties.IN.NCP,NCP,8294,51.83,ER KAHULI SEMA,parties.IN.BJP,BJP,7692,602,3.76,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1449,nagaland,2023,BHANDARI,30875,25626,83,ACHUMBEMO KIKON,parties.IN.NPF,NPF,13867,54.11,MMHONLUMO KIKON,parties.IN.BJP,BJP,10278,3589,14,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1450,nagaland,2023,CHAZOUBA,26497,23052,87,KUDECHO KHAMO,parties.IN.NDPP,NDPP,9485,41.15,DR. CHOTISUH SAZO,parties.IN.UNK,Lok Janshakti Party(Ram Vilas),7247,2238,9.71,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1451,nagaland,2023,CHIZAMI,19042,16376,86,K. G Kenye,parties.IN.NDPP,NDPP,7088,43.28,KEVECHUTSO DOULO,parties.IN.UNK,Lok Janshakti Party(Ram Vilas),5809,1279,7.81,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1453,nagaland,2023,DIMAPUR-II,59520,44854,75.36,MOATOSHI LONGKUMER,parties.IN.NDPP,NDPP,23856,53.19,Y. VIKHEHO AWOMI,parties.IN.UNK,Lok Janshakti Party(Ram Vilas),18709,5147,11.48,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1454,nagaland,2023,DIMAPUR-III,38824,31874,82.1,HEKANI JAKHALU,parties.IN.NDPP,NDPP,14395,45.16,AZHETO ZHIMOMI,parties.IN.UNK,Lok Janshakti Party(Ram Vilas),12859,1536,4.82,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1455,nagaland,2023,GHASPANI-I,76063,57260,75.28,N. JACOB ZHIMOMI,parties.IN.BJP,BJP,32037,55.95,V. PHUSHIKA AOMI,parties.IN.IND,IND,11941,20096,35.1,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1456,nagaland,2023,GHASPANI-II,30029,24539,81.72,ZHALEO RIO,parties.IN.NDPP,NDPP,11405,46.48,Z. KASHETO YEPTHO,parties.IN.RPIA,RPI(A),7230,4175,17.02,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1457,nagaland,2023,IMPUR,13820,12584,91.06,T N MANNEN,parties.IN.NDPP,NDPP,6825,54.24,BENDANGKOKBA,parties.IN.INC,INC,5730,1095,8.71,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1458,nagaland,2023,JANGPETKONG,12883,11262,87.42,Temjenmenba,parties.IN.NDPP,NDPP,6238,55.39,Imjongwati Longkumer,parties.IN.NPF,NPF,4237,2001,17.77,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1459,nagaland,2023,KOHIMA TOWN,29209,19862,68,Dr Tseilhoutuo Rhutso (Dr Ato),parties.IN.NPP,NPP,9844,49.56,Dr Neikiesalie Nicky Kire,parties.IN.NDPP,NDPP,8502,1342,6.75,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1460,nagaland,2023,KORIDANG,22177,19145,86.33,IMKONG L. IMCHEN,parties.IN.BJP,BJP,8340,43.56,MAJ. TOSHIKABA (Retd),parties.IN.NPF,NPF,7930,410,2.14,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1461,nagaland,2023,LONGKHIM CHARE,22302,20239,90.75,SETHRONKYU,parties.IN.BJP,BJP,10187,50.33,MUTHINGNYUBA SANGTAM,parties.IN.NCP,NCP,8564,1623,8.02,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1462,nagaland,2023,LONGLENG,32449,29204,90,A PONGSHI PHOM,parties.IN.NCP,NCP,16908,57.9,S. PANGNYU PHOM,parties.IN.BJP,BJP,11638,5270,18.05,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1463,nagaland,2023,MELURI,21172,19393,91.6,Z.NYUSIETHO NYUTHE,parties.IN.NDPP,NDPP,11256,58.04,YITACHU,parties.IN.UNK,Lok Janshakti Party(Ram Vilas),7676,3580,18.46,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1464,nagaland,2023,MOKA,18199,17471,96,A NYAMNYEI KONYAK,parties.IN.NPP,NPP,8857,50.7,EE PANGTEANG,parties.IN.NDPP,NDPP,8301,556,3.19,src-1b7bc1c9d39a
