entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-jharkhand-2141,jharkhand,2014,CHATRA,339245,181904,53.62,JAY PRAKASH SINGH BHOGTA,,69745,38.34,SATYANAND BHOKTA,,49169,20576,11.31,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2142,jharkhand,2014,LATEHAR,242068,160169,66.17,PRAKASH RAM,,71189,44.45,BRAJMOHAN RAM,,44402,26787,16.73,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2143,jharkhand,2014,MANIKA,213888,127845,59.77,HARIKRISHN SINGH,,31583,24.7,RAMCHANDRA SINGH,,30500,1083,0.84,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2144,jharkhand,2014,PANKI,240584,156962,65.24,BIDESH SINGH,,41175,26.23,KUSHWAHA SHASHI BHUSHAN MEHTA,,39180,1995,1.27,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2145,jharkhand,2014,SIMARIA,299532,184693,61.66,GANESH GANJHU,,67404,36.5,SUJEET KUMAR BHARATI,,51764,15640,8.47,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2146,jharkhand,2014,BOKARO,492853,263513,53.47,BIRANCHI NARAYAN,,114321,43.38,SAMARESH SINGH,,41678,72643,27.56,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2147,jharkhand,2014,CHANDANKYARI,218047,160084,73.42,AMAR KUMAR BAURI,,81925,51.18,UMA KANT RAJAK,,47761,34164,21.35,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2148,jharkhand,2014,DHANBAD,383351,227076,59.23,RAJ SINHA,,132091,58.17,MANNAN MALLICK,,79094,52997,23.34,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2150,jharkhand,2014,NIRSA,294847,201060,68.19,ARUP CHATTERJEE,,51581,25.65,GANESH MISHRA,,50546,1035,0.51,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2151,jharkhand,2014,SINDRI,287618,202044,70.25,FULCHAND MANDAL,,58623,29.01,ANAND MAHATO,,52075,6548,3.24,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2152,jharkhand,2014,DUMKA,225642,156222,69.23,LOIS MARANDI,,69760,44.65,HEMANT SOREN,,64846,4914,3.14,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2153,jharkhand,2014,JAMA,187170,133778,71.47,SITA MURMU ALIAS SITA SOREN,,53250,39.8,SURESH MURMU,,50944,2306,1.72,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2154,jharkhand,2014,JAMTARA,244034,191827,78.61,IRFAN ANSARI,,67486,35.18,BIRENDRA MANDAL,,58349,9137,4.76,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2155,jharkhand,2014,NALA,206648,166578,80.61,RABINDRA NATH MAHTO,,56131,33.7,SATYA NAND JHA,,49116,7015,4.21,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2156,jharkhand,2014,SARATH,241885,185656,76.75,RANDHIR KUMAR SINGH,,62717,33.78,UDAY SHANKAR SINGH,,48816,13901,7.49,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2157,jharkhand,2014,SHIKARIPARA,193266,147195,76.16,NALIN SOREN,,61901,42.05,PARITOSH SOREN,,37400,24501,16.64,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2158,jharkhand,2014,BAGHMARA,260002,167662,64.48,DULU MAHATO,,86603,51.65,JALESHWAR MAHATO,,56980,29623,17.66,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2159,jharkhand,2014,BERMO,286264,187209,65.4,YOGESHWAR MAHTO,,80489,42.99,RAJENDRA PRASAD SINGH,,67876,12613,6.73,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2160,jharkhand,2014,DUMRI,244827,173094,70.7,JAGARNATH MAHTO,,77984,45.05,LALCHAND MAHTO,,45503,32481,18.76,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2161,jharkhand,2014,GIRIDIH,234535,149834,63.89,NIRBHAY KUMAR SHAHABADI,,57450,38.34,SUDIVYA KUMAR,,47517,9933,6.63,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2162,jharkhand,2014,GOMIYA,254191,177018,69.64,YOGENDRA PRASAD,,97799,55.25,MADHAV LAL SINGH,,60285,37514,21.19,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2163,jharkhand,2014,TUNDI,253824,176561,69.56,RAJ KISHORE MAHATO,,55466,31.41,MATHURA PRASAD MAHATO,,54340,1126,0.63,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2164,jharkhand,2014,DEOGHAR,335692,216954,64.63,NARAYAN DAS,,92022,42.42,SURESH PASWAN,,46870,45152,20.82,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2165,jharkhand,2014,GODDA,270793,178916,66.07,RAGHU NANDAN MANDAL,,87158,48.71,SANJAY PRASAD YADAV,,52672,34486,19.27,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2166,jharkhand,2014,JARMUNDI,206926,152573,73.73,BADAL,,43981,28.83,HARI NARAYAN RAY,,41273,2708,1.78,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2167,jharkhand,2014,MADHUPUR,280478,199051,70.97,RAJ PALIWAR,,74325,37.34,HAZI HUSSAIN ANSARI,,67441,6884,3.46,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2168,jharkhand,2014,MAHAGAMA,275642,179830,65.24,ASHOK KUMAR,,70635,39.28,SHAHID IQBAL,,39075,31560,17.55,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2169,jharkhand,2014,POREYAHAT,263155,180310,68.52,PRADIP YADAV,,64036,35.51,DEVENDRANATH SINGH,,52878,11158,6.18,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2170,jharkhand,2014,BARHI,262939,174446,66.34,MANOJ KUMAR YADAV,,57818,33.14,UMASHANKAR AKELA,,50733,7085,4.06,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2171,jharkhand,2014,BARKAGAON,321008,211410,65.86,NIRMALA DEVI,,61817,29.24,ROSHAN LAL CHAUDHARY,,61406,411,0.19,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2172,jharkhand,2014,HAZARIBAGH,335843,201708,60.06,MANISH JAISWAL,,89675,44.46,PRADIP PRASAD,,62546,27129,13.45,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2173,jharkhand,2014,MANDHU,353669,228316,64.56,JAI PRAKASH BHAI PATEL,,78499,34.38,KUMAR MAHESH SINGH,,71487,7012,3.07,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2174,jharkhand,2014,RAMGARH,285285,201750,70.72,CHANDRA PRAKASH CHOUDHARY,,98987,49.06,SHAHZADA ANWAR,,45169,53818,26.67,src-1b7bc1c9d39a
