election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenNov2023,S20,AC,1,Sadulshahar,239711,198085,82.63,1,Gurveer Singh,BJP,,74433,37.58,1,0,M,39,GEN
AcGenNov2023,S20,AC,1,Sadulshahar,239711,198085,82.63,2,Om Bishnoi,IND,,58973,29.77,0,0,M,67,GEN
AcGenNov2023,S20,AC,1,Sadulshahar,239711,198085,82.63,3,Jagdish Chander,INC,,57999,29.28,0,0,M,61,GEN
AcGenNov2023,S20,AC,1,Sadulshahar,239711,198085,82.63,4,Gurvinder Kour,AAAP,,1925,0.97,0,0,F,40,GEN
AcGenNov2023,S20,AC,1,Sadulshahar,239711,198085,82.63,5,Rajendra Kumar,BSP,,824,0.42,0,0,M,47,GEN
AcGenNov2023,S20,AC,1,Sadulshahar,239711,198085,82.63,6,NOTA,NOTA,,1162,0.59,0,1,,,
AcGenNov2023,S20,AC,2,Ganganagar,239157,181386,75.84,1,Jaydeep Bihani,BJP,,81001,44.66,1,0,M,58,GEN
AcGenNov2023,S20,AC,2,Ganganagar,239157,181386,75.84,2,Karuna Ashok Chandak,IND,,51222,28.24,0,0,F,55,GEN
AcGenNov2023,S20,AC,2,Ganganagar,239157,181386,75.84,3,Ankur Maglani,INC,,39006,21.5,0,0,M,44,GEN
AcGenNov2023,S20,AC,2,Ganganagar,239157,181386,75.84,4,Harish Raheja,AAAP,,1987,1.1,0,0,M,45,GEN
AcGenNov2023,S20,AC,2,Ganganagar,239157,181386,75.84,5,Aruna Chandak,IND,,1302,0.72,0,0,F,49,GEN
AcGenNov2023,S20,AC,2,Ganganagar,239157,181386,75.84,6,NOTA,NOTA,,1277,0.7,0,1,,,
AcGenNov2023,S20,AC,3,Karanpur,241006,195586,81.15,1,Rupinder Singh Kooner,INC,,94950,48.55,1,0,M,43,GEN
AcGenNov2023,S20,AC,3,Karanpur,241006,195586,81.15,2,Surenderpal Singh,BJP,,83667,42.78,0,0,M,72,GEN
AcGenNov2023,S20,AC,3,Karanpur,241006,195586,81.15,3,Prithipal Singh,AAAP,,11940,6.1,0,0,M,64,GEN
AcGenNov2023,S20,AC,3,Karanpur,241006,195586,81.15,4,Titar Singh,IND,,1223,0.63,0,0,M,78,SC
AcGenNov2023,S20,AC,3,Karanpur,241006,195586,81.15,5,Sukhram,IND,,569,0.29,0,0,M,56,GEN
AcGenNov2023,S20,AC,3,Karanpur,241006,195586,81.15,6,NOTA,NOTA,,1034,0.53,0,1,,,
AcGenNov2023,S20,AC,4,Suratgarh,256202,209143,81.63,1,Dungarram Gedar,INC,,116841,55.87,1,0,M,57,GEN
AcGenNov2023,S20,AC,4,Suratgarh,256202,209143,81.63,2,Rampratap Kasania,BJP,,66382,31.74,0,0,M,71,GEN
AcGenNov2023,S20,AC,4,Suratgarh,256202,209143,81.63,3,Rajender Singh Bhadu,IND,,9826,4.7,0,0,M,71,GEN
AcGenNov2023,S20,AC,4,Suratgarh,256202,209143,81.63,4,Prithviraj Meel,JNJP,,6840,3.27,0,0,M,50,GEN
AcGenNov2023,S20,AC,4,Suratgarh,256202,209143,81.63,5,Mahinder Singh Bhadoo,BSP,,2153,1.03,0,0,M,66,GEN
AcGenNov2023,S20,AC,4,Suratgarh,256202,209143,81.63,6,NOTA,NOTA,,1717,0.82,0,1,,,
AcGenNov2023,S20,AC,5,Raisinghnagar (SC),268697,214655,79.89,1,Sohan Lal Nayak,INC,,79586,37.08,1,0,M,56,SC
AcGenNov2023,S20,AC,5,Raisinghnagar (SC),268697,214655,79.89,2,Balvir Singh Luthra,BJP,,65561,30.54,0,0,M,61,SC
AcGenNov2023,S20,AC,5,Raisinghnagar (SC),268697,214655,79.89,3,Shyopat Ram,CPI(M),,61057,28.44,0,0,M,44,SC
AcGenNov2023,S20,AC,5,Raisinghnagar (SC),268697,214655,79.89,4,Jasaprit,BSP,,984,0.46,0,0,F,33,SC
AcGenNov2023,S20,AC,5,Raisinghnagar (SC),268697,214655,79.89,5,Dhannaram,AAAP,,977,0.46,0,0,M,53,SC
AcGenNov2023,S20,AC,5,Raisinghnagar (SC),268697,214655,79.89,6,NOTA,NOTA,,1522,0.71,0,1,,,
AcGenNov2023,S20,AC,6,Anupgarh (SC),245958,193192,78.55,1,Shimla Devi,INC,,102746,53.18,1,0,F,41,SC
AcGenNov2023,S20,AC,6,Anupgarh (SC),245958,193192,78.55,2,Santosh Bawri,BJP,,64865,33.58,0,0,F,40,SC
AcGenNov2023,S20,AC,6,Anupgarh (SC),245958,193192,78.55,3,Shimla Bawri,IND,,10933,5.66,0,0,F,42,SC
AcGenNov2023,S20,AC,6,Anupgarh (SC),245958,193192,78.55,4,Shobha Singh,CPI(M),,8886,4.6,0,0,M,31,SC
AcGenNov2023,S20,AC,6,Anupgarh (SC),245958,193192,78.55,5,Krishan Lal Magwal,BSP,,1637,0.85,0,0,M,37,SC
AcGenNov2023,S20,AC,6,Anupgarh (SC),245958,193192,78.55,6,NOTA,NOTA,,1847,0.96,0,1,,,
