entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1976-tamil-nadu-1,tamil-nadu,1977,ROYAPURAM,141692,72194,50.95,P. PONNURANGAM,parties.IN.DMK,DMK,24217,33.54,M. RAJI,parties.IN.ADK,ADK,22626,1591,2.2,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-10,tamil-nadu,1977,THOUSAND LIGHTS,167463,71635,42.78,S.J. SADIQ PASHA,parties.IN.DMK,DMK,26599,37.13,SYED KHALEEFA THULLAH,parties.IN.IND,IND,21741,4858,6.78,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-100,tamil-nadu,1977,EDAPADI,134924,80558,59.71,I. GANESAN,parties.IN.ADK,ADK,31063,38.56,T. NATARAJAN,parties.IN.INC,INC,24256,6807,8.45,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-101,tamil-nadu,1977,METTUPALAYAM,135224,80410,59.46,S. PALANISAMY,parties.IN.ADK,ADK,26029,32.37,T.T.S. THIPPAIAH,parties.IN.JP,JNP,20717,5312,6.61,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-102,tamil-nadu,1977,AVANASHI,122608,69907,57.02,S.N. PALANISWAMY,parties.IN.INC,INC,22550,32.26,R. ANNANAMBI,parties.IN.ADK,ADK,20803,1747,2.5,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-103,tamil-nadu,1977,THONDAMUTHUR,164344,95207,57.93,K. MARUTHACHALAM,parties.IN.ADK,ADK,31690,33.29,R. MANICKAVACHAGAM,parties.IN.DMK,DMK,24195,7495,7.88,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-104,tamil-nadu,1977,SINGANALLUR,134190,92337,68.81,R. VENKEDUSAMY ALIAS VENKEDU,parties.IN.CPIM,CPM,25820,27.96,R. SENGALIAPPAN,parties.IN.JP,JNP,24024,1796,1.94,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-105,tamil-nadu,1977,COIMBATORE WEST,124577,75389,60.52,C. ARANGANARAGAM,parties.IN.ADK,ADK,27742,36.8,B.S. MOHAMED ALI,parties.IN.DMK,DMK,20393,7349,9.75,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-106,tamil-nadu,1977,COIMBATORE EAST,121664,68114,55.99,K. RAMANI,parties.IN.CPIM,CPM,20803,30.54,K. ARANGANATHAN,parties.IN.DMK,DMK,18784,2019,2.96,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-107,tamil-nadu,1977,PERUR,137887,86429,62.68,A. NATARAJAN,parties.IN.DMK,DMK,29158,33.74,M. NANJAPPAN,parties.IN.CPIM,CPM,26328,2830,3.28,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-108,tamil-nadu,1977,KINATHUKKADAVU,109290,71344,65.28,K.V. KANDASAMY,parties.IN.ADK,ADK,25909,36.32,M. KANNAPPAN,parties.IN.DMK,DMK,20589,5320,7.46,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-109,tamil-nadu,1977,POLLACHI,127400,77364,60.73,O.P. SOMASUNDARAM,parties.IN.ADK,ADK,34896,45.11,S. RAJU,parties.IN.DMK,DMK,17952,16944,21.91,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-11,tamil-nadu,1977,CHEPAUK,123253,63602,51.6,A. RAHAMAN KHAN,parties.IN.DMK,DMK,24425,38.4,V. RAJKUMAR,parties.IN.ADK,ADK,17796,6629,10.42,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-110,tamil-nadu,1977,VALPARAI,107590,61215,56.9,R.S. THANGAVELU,parties.IN.ADK,ADK,20926,34.18,A.T. KARUPPIAH,parties.IN.CPI,CPI,16241,4685,7.65,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-111,tamil-nadu,1977,UDUMALPET,122735,83774,68.26,P. KOLANDAIVELU,parties.IN.ADK,ADK,28737,34.3,U.K.P. NATARAJAN,parties.IN.JP,JNP,24619,4118,4.91,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-112,tamil-nadu,1977,DHARAPURAM,119032,59627,50.09,R. AYYACHAMY,parties.IN.ADK,ADK,18884,31.67,A.K. SHIVALINGAM,parties.IN.INC,INC,16202,2682,4.5,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-113,tamil-nadu,1977,VELLAKOIL,126181,82248,65.18,D. RAMASWAMY,parties.IN.INC,INC,30996,37.69,M. PALANISAMY,parties.IN.DMK,DMK,20676,10320,12.55,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-114,tamil-nadu,1977,PONGALUR,105180,62416,59.34,K. NACHIMUTHU,parties.IN.ADK,ADK,20324,32.56,S.R. BALASUBRAMANIAM,parties.IN.INC,INC,18769,1555,2.49,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-115,tamil-nadu,1977,PALLADAM,125740,82068,65.27,P.G. KITTU,parties.IN.ADK,ADK,27172,33.11,K.N. KUMARASAMY,parties.IN.INC,INC,20175,6997,8.53,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-116,tamil-nadu,1977,TIRUPPUR,140401,94781,67.51,R. MANIMARAN,parties.IN.ADK,ADK,38984,41.13,A. GANAPATHY,parties.IN.CPI,CPI,24569,14415,15.21,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-117,tamil-nadu,1977,KANGAYAM,125068,75223,60.15,R.K.S. DHANDAPANI,parties.IN.ADK,ADK,31665,42.09,M. SIVASABAPATHY,parties.IN.DMK,DMK,18498,13167,17.5,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-118,tamil-nadu,1977,MODAKURICHI,134149,85083,63.42,SUBBALAKSHMI,parties.IN.ADK,ADK,38072,44.75,A. GANESHAMURTHY,parties.IN.DMK,DMK,15200,22872,26.89,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-119,tamil-nadu,1977,PERUNDURAI,127223,76607,60.21,A. PONNUSAMY,parties.IN.ADK,ADK,30574,39.91,N.K. PALANISAMY,parties.IN.CPI,CPI,24532,6042,7.89,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-12,tamil-nadu,1977,TRIPLICANE,132743,65856,49.61,M. ARANGANATHAN,parties.IN.DMK,DMK,23154,35.16,NOORJAHAN RAZACK,parties.IN.ADK,ADK,21027,2127,3.23,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-120,tamil-nadu,1977,ERODE,152823,88118,57.66,S. MUTHUSAMY,parties.IN.ADK,ADK,37968,43.09,M. SUBRAMANIAN,parties.IN.DMK,DMK,20389,17579,19.95,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-121,tamil-nadu,1977,BHAVANI,111262,73191,65.78,M.R. SOUNDARRAJAN,parties.IN.ADK,ADK,22989,31.41,G. GURUMOORTHY,parties.IN.JP,JNP,19013,3976,5.43,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-122,tamil-nadu,1977,ANDHIYUR,101515,56406,55.56,F. GURUSWAMY,parties.IN.ADK,ADK,23950,42.46,A. PALANI,parties.IN.JP,JNP,11423,12527,22.21,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-123,tamil-nadu,1977,GOBICHETTIPALAYAM,115661,73329,63.4,N.K.K. RAMASAMY,parties.IN.ADK,ADK,25660,34.99,N.R. THIRUVANKADAM,parties.IN.INC,INC,19248,6412,8.74,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-124,tamil-nadu,1977,BHAVANISAGAR,116879,71052,60.79,V.K. CHINNASAWAMY,parties.IN.ADK,ADK,23078,32.48,SAMPOORNAM SWAMINOTHAN,parties.IN.DMK,DMK,21631,1447,2.04,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-125,tamil-nadu,1977,SATHYAMANGALAM,105350,59040,56.04,K.A. SENGOTTAIAN,parties.IN.ADK,ADK,21145,35.81,C.R. RAJAPPA,parties.IN.INC,INC,19639,1506,2.55,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-126,tamil-nadu,1977,COONOOR,105169,53505,50.88,K. RANGASAMY,parties.IN.DMK,DMK,22649,42.33,C. PERIASAMY,parties.IN.ADK,ADK,13150,9499,17.75,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-127,tamil-nadu,1977,OOTACAMUND,104067,62652,60.2,B. GOPALAN,parties.IN.ADK,ADK,18134,28.94,K. KARUPPASAMY,parties.IN.DMK,DMK,18005,129,0.2,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-128,tamil-nadu,1977,GUDALUR,93409,58276,62.39,K. HUTCHI,parties.IN.DMK,DMK,15323,26.29,C.I. ALLAPITCHAI,parties.IN.IND,IND,14963,360,0.61,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-129,tamil-nadu,1977,PALANI,125061,68954,55.14,N. PALANIVEL,parties.IN.CPIM,CPM,23810,34.53,S.R.P. MANI,parties.IN.INC,INC,19966,3844,5.57,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-13,tamil-nadu,1977,MYLAPORE,152323,77167,50.66,T.K. KAPALI,parties.IN.DMK,DMK,26044,33.75,LAKSHMI KRISHNAMURTHI,parties.IN.JP,JNP,21138,4906,6.36,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-130,tamil-nadu,1977,ODDANCHATRAM,123168,72804,59.11,A.P. PALANIAPPAN,parties.IN.INC,INC,27000,37.09,K. KUPPUSWAMY,parties.IN.ADK,ADK,22419,4581,6.3,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-131,tamil-nadu,1977,PERIYAKULAM,113238,68720,60.69,K. PANNAI SETHURAM,parties.IN.ADK,ADK,31271,45.5,R. RAMAIAH,parties.IN.INC,INC,16948,14323,20.84,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-132,tamil-nadu,1977,THENI,119801,76906,64.19,V.R. JAYARAMAN,parties.IN.ADK,ADK,35152,45.71,S. VELUCHAMY,parties.IN.DMK,DMK,18579,16573,21.55,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-133,tamil-nadu,1977,BODINAYAKKANUR,121366,70584,58.16,P. RAMADASS,parties.IN.ADK,ADK,29022,41.12,K.S.M. RAMACHANDRAN,parties.IN.INC,INC,20030,8992,12.74,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-134,tamil-nadu,1977,CUMBUM,125579,84109,66.98,R. CHANDRASEKHARAN,parties.IN.ADK,ADK,34902,41.5,N. NATARAJAN,parties.IN.DMK,DMK,34080,822,0.98,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-135,tamil-nadu,1977,ANDIPATTI,115363,70649,61.24,K. KANDASAMY,parties.IN.ADK,ADK,24311,34.41,N.V. GURUSAMY,parties.IN.JP,JNP,16269,8042,11.38,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-136,tamil-nadu,1977,SEDAPATTI,111328,64429,57.87,R. MUTHIAH,parties.IN.ADK,ADK,28040,43.52,A.R.P. ALAGARSAMY,parties.IN.INC,INC,17018,11022,17.11,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-137,tamil-nadu,1977,THIRUMANGALAM,110967,66582,60,P.T. SARASWATHY,parties.IN.ADK,ADK,29493,44.3,N.S.V. CHITHAN,parties.IN.INC,INC,27720,1773,2.67,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-138,tamil-nadu,1977,USILAMPATTI,111961,57084,50.99,P.K. MOOKAIH THAVER,parties.IN.AIFB,FBL,35361,61.95,N.S. PONNIAH,parties.IN.INC,INC,11422,23939,41.94,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-139,tamil-nadu,1977,NILAKOTTAI,113541,55275,48.68,A. BALUCHAMY,parties.IN.ADK,ADK,28296,51.19,M. MUTHUPERIASAMY,parties.IN.INC,INC,9799,18497,33.46,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-14,tamil-nadu,1977,SAIDAPET,148319,74014,49.9,D. PURUSHOTHAMAN,parties.IN.DMK,DMK,27160,36.7,N. KANNAN,parties.IN.ADK,ADK,21882,5278,7.14,src-0c1b8f274551,minor,
IN-AC-1976-tamil-nadu-140,tamil-nadu,1977,SHOLAVANDAN,107271,74879,69.8,V. BALAGURUVA REDDIAR,parties.IN.ADK,ADK,29968,40.02,A. CHANDRASEKARAN,parties.IN.INC,INC,23455,6513,8.7,src-0c1b8f274551,minor,
