entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id,processing_level,processing_note
IN-AC-2008-arunachal-pradesh-1423,arunachal-pradesh,2024,1,Lumla,Tsering Lhamu,parties.IN.BJP,BJP,5040,58.9543,1,won,F,50,,,challenger,src-c63abce8f3ac,minor,
IN-AC-2008-arunachal-pradesh-1423,arunachal-pradesh,2024,1,Lumla,Jampa Thirnly Kunkhap,parties.IN.INC,INC,3509,41.0457,2,lost,M,38,,,challenger,src-c63abce8f3ac,minor,
IN-AC-2008-arunachal-pradesh-1437,arunachal-pradesh,2024,2,Tawang,Namgey Tsering,parties.IN.NPEP,NPEP,4667,55.9727,1,won,M,42,,,challenger,src-c63abce8f3ac,minor,
IN-AC-2008-arunachal-pradesh-1437,arunachal-pradesh,2024,2,Tawang,Tsering Dorjee,parties.IN.BJP,BJP,3671,44.0273,2,lost,M,57,,,challenger,src-c63abce8f3ac,minor,
IN-AC-2008-arunachal-pradesh-1415,arunachal-pradesh,2024,4,Dirang,Phurpa Tsering,parties.IN.BJP,BJP,7430,54.4004,1,won,M,53,,,challenger,src-c63abce8f3ac,minor,
IN-AC-2008-arunachal-pradesh-1415,arunachal-pradesh,2024,4,Dirang,Yeshi Tsewang,parties.IN.NPEP,NPEP,6228,45.5996,2,lost,M,48,,,challenger,src-c63abce8f3ac,minor,
IN-AC-2008-arunachal-pradesh-1419,arunachal-pradesh,2024,5,Kalaktang,Tseten Chombay Kee,parties.IN.BJP,BJP,6030,65.6077,1,won,M,40,,,challenger,src-c63abce8f3ac,minor,
IN-AC-2008-arunachal-pradesh-1419,arunachal-pradesh,2024,5,Kalaktang,Wangdi Dorjee Khrimey,parties.IN.NCP,NCP,3161,34.3923,2,lost,M,45,,,challenger,src-c63abce8f3ac,minor,
IN-AC-2008-arunachal-pradesh-1438,arunachal-pradesh,2024,6,Thrizino-buragaon,Tenzin Nyima Glow,parties.IN.IND,IND,5593,51.8543,1,won,M,43,,,challenger,src-c63abce8f3ac,minor,
IN-AC-2008-arunachal-pradesh-1438,arunachal-pradesh,2024,6,Thrizino-buragaon,Kumsi Sidisow,parties.IN.BJP,BJP,5193,48.1457,2,lost,M,42,,,challenger,src-c63abce8f3ac,minor,
IN-AC-2008-arunachal-pradesh-1410,arunachal-pradesh,2024,8,Bameng,Kumar Waii,parties.IN.INC,INC,6554,52.5455,1,won,M,52,,,challenger,src-c63abce8f3ac,minor,
IN-AC-2008-arunachal-pradesh-1410,arunachal-pradesh,2024,8,Bameng,Doba Lamnio,parties.IN.BJP,BJP,5919,47.4545,2,lost,M,43,,,challenger,src-c63abce8f3ac,minor,
