entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-1976-delhi-15,delhi,2004,15,RAJOURIGARDEN,RAMESH LAMBA,parties.IN.INC,INC,19193,49.95,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-15,delhi,2004,15,RAJOURIGARDEN,RAMESH KHANNA,parties.IN.BJP,BJP,15544,40.46,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-15,delhi,2004,15,RAJOURIGARDEN,VIRENDER KUMAR,parties.IN.BSP,BSP,2776,7.23,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-15,delhi,2004,15,RAJOURIGARDEN,JATINDER SINGH,parties.IN.IJP,IJP,320,0.83,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-15,delhi,2004,15,RAJOURIGARDEN,SANDEEP,parties.IN.IND,IND,141,0.37,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-15,delhi,2004,15,RAJOURIGARDEN,CHANDRA SINGH MEHRAT,parties.IN.UNK,INLP,130,0.34,6,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-15,delhi,2004,15,RAJOURIGARDEN,LALIT BABU,parties.IN.IND,IND,99,0.26,7,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-15,delhi,2004,15,RAJOURIGARDEN,GOPI CHAND,parties.IN.UNK,RAM,66,0.17,8,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-15,delhi,2004,15,RAJOURIGARDEN,GURUNAM SINGH,parties.IN.IND,IND,66,0.17,9,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-15,delhi,2004,15,RAJOURIGARDEN,RAVI KUMAR,parties.IN.IND,IND,66,0.17,10,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-15,delhi,2004,15,RAJOURIGARDEN,ASHWANI KUMAR KHANNA,parties.IN.IND,IND,21,0.05,11,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-65,delhi,2004,65,MOTINAGAR,Subhash Sachdeva,parties.IN.BJP,BJP,34908,56.58,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-65,delhi,2004,65,MOTINAGAR,Ram Maggo,parties.IN.INC,INC,24931,40.41,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-65,delhi,2004,65,MOTINAGAR,Surya Prakash Navin,parties.IN.BSP,BSP,1092,1.77,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-65,delhi,2004,65,MOTINAGAR,Roshan Lal Kapoor,parties.IN.IND,IND,180,0.29,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-65,delhi,2004,65,MOTINAGAR,Md. Heera,parties.IN.IND,IND,154,0.25,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-65,delhi,2004,65,MOTINAGAR,Anil Kumar Chadda,parties.IN.IND,IND,128,0.21,6,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-65,delhi,2004,65,MOTINAGAR,Balram Thakur,parties.IN.JMM,JMM,96,0.16,7,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-65,delhi,2004,65,MOTINAGAR,Md. Salim,parties.IN.IND,IND,58,0.09,8,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-65,delhi,2004,65,MOTINAGAR,Rajkumar Gautam,parties.IN.RSP,RSP,55,0.09,9,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-65,delhi,2004,65,MOTINAGAR,Subhash Chopra,parties.IN.IND,IND,53,0.09,10,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-65,delhi,2004,65,MOTINAGAR,Subhash Chander,parties.IN.IND,IND,25,0.04,11,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-65,delhi,2004,65,MOTINAGAR,Jinder Sachdeva,parties.IN.IND,IND,18,0.03,12,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-70,delhi,2004,70,BALJEETNAGAR,RAJESH LILOTHIA,parties.IN.INC,INC,21480,54.74,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-70,delhi,2004,70,BALJEETNAGAR,RAJ MEHRA,parties.IN.BJP,BJP,14768,37.64,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-70,delhi,2004,70,BALJEETNAGAR,DAYA RAM CHANDELIYA,parties.IN.BSP,BSP,2366,6.03,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-70,delhi,2004,70,BALJEETNAGAR,GHAN SHYAM MORWAL,parties.IN.UNK,DBP,306,0.78,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-70,delhi,2004,70,BALJEETNAGAR,HEERA LAL,parties.IN.IND,IND,215,0.55,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-delhi-70,delhi,2004,70,BALJEETNAGAR,JAY SINGH,parties.IN.IND,IND,104,0.27,6,forfeit,U,,,,challenger,src-1b7bc1c9d39a
