entity_id,year,period_label,period_seq,indicator_id,value_numeric,value_text,source_id,derivation
IN-S26-AC-1976-1,2003,AcGenDec2003,12,ac-candidates-total,11.0,,src-e54f471501ac,count
IN-S26-AC-1976-10,2003,AcGenDec2003,12,ac-candidates-total,8.0,,src-e54f471501ac,count
IN-S26-AC-1976-11,2003,AcGenDec2003,12,ac-candidates-total,9.0,,src-e54f471501ac,count
IN-S26-AC-1976-12,2003,AcGenDec2003,12,ac-candidates-total,7.0,,src-e54f471501ac,count
IN-S26-AC-1976-13,2003,AcGenDec2003,12,ac-candidates-total,6.0,,src-e54f471501ac,count
IN-S26-AC-1976-14,2003,AcGenDec2003,12,ac-candidates-total,5.0,,src-e54f471501ac,count
IN-S26-AC-1976-15,2003,AcGenDec2003,12,ac-candidates-total,7.0,,src-e54f471501ac,count
IN-S26-AC-1976-16,2003,AcGenDec2003,12,ac-candidates-total,7.0,,src-e54f471501ac,count
IN-S26-AC-1976-17,2003,AcGenDec2003,12,ac-candidates-total,11.0,,src-e54f471501ac,count
IN-S26-AC-1976-18,2003,AcGenDec2003,12,ac-candidates-total,7.0,,src-e54f471501ac,count
IN-S26-AC-1976-19,2003,AcGenDec2003,12,ac-candidates-total,10.0,,src-e54f471501ac,count
IN-S26-AC-1976-2,2003,AcGenDec2003,12,ac-candidates-total,10.0,,src-e54f471501ac,count
IN-S26-AC-1976-20,2003,AcGenDec2003,12,ac-candidates-total,11.0,,src-e54f471501ac,count
IN-S26-AC-1976-21,2003,AcGenDec2003,12,ac-candidates-total,11.0,,src-e54f471501ac,count
IN-S26-AC-1976-22,2003,AcGenDec2003,12,ac-candidates-total,17.0,,src-e54f471501ac,count
IN-S26-AC-1976-23,2003,AcGenDec2003,12,ac-candidates-total,12.0,,src-e54f471501ac,count
IN-S26-AC-1976-24,2003,AcGenDec2003,12,ac-candidates-total,7.0,,src-e54f471501ac,count
IN-S26-AC-1976-25,2003,AcGenDec2003,12,ac-candidates-total,9.0,,src-e54f471501ac,count
IN-S26-AC-1976-26,2003,AcGenDec2003,12,ac-candidates-total,8.0,,src-e54f471501ac,count
IN-S26-AC-1976-27,2003,AcGenDec2003,12,ac-candidates-total,6.0,,src-e54f471501ac,count
IN-S26-AC-1976-28,2003,AcGenDec2003,12,ac-candidates-total,5.0,,src-e54f471501ac,count
IN-S26-AC-1976-29,2003,AcGenDec2003,12,ac-candidates-total,12.0,,src-e54f471501ac,count
IN-S26-AC-1976-3,2003,AcGenDec2003,12,ac-candidates-total,6.0,,src-e54f471501ac,count
IN-S26-AC-1976-30,2003,AcGenDec2003,12,ac-candidates-total,13.0,,src-e54f471501ac,count
IN-S26-AC-1976-31,2003,AcGenDec2003,12,ac-candidates-total,10.0,,src-e54f471501ac,count
IN-S26-AC-1976-32,2003,AcGenDec2003,12,ac-candidates-total,10.0,,src-e54f471501ac,count
IN-S26-AC-1976-33,2003,AcGenDec2003,12,ac-candidates-total,13.0,,src-e54f471501ac,count
IN-S26-AC-1976-34,2003,AcGenDec2003,12,ac-candidates-total,11.0,,src-e54f471501ac,count
IN-S26-AC-1976-35,2003,AcGenDec2003,12,ac-candidates-total,15.0,,src-e54f471501ac,count
IN-S26-AC-1976-36,2003,AcGenDec2003,12,ac-candidates-total,9.0,,src-e54f471501ac,count
IN-S26-AC-1976-37,2003,AcGenDec2003,12,ac-candidates-total,14.0,,src-e54f471501ac,count
IN-S26-AC-1976-38,2003,AcGenDec2003,12,ac-candidates-total,8.0,,src-e54f471501ac,count
IN-S26-AC-1976-39,2003,AcGenDec2003,12,ac-candidates-total,12.0,,src-e54f471501ac,count
IN-S26-AC-1976-4,2003,AcGenDec2003,12,ac-candidates-total,8.0,,src-e54f471501ac,count
IN-S26-AC-1976-40,2003,AcGenDec2003,12,ac-candidates-total,16.0,,src-e54f471501ac,count
