entity_id,year,period_label,period_seq,indicator_id,value_numeric,value_text,source_id,derivation
IN-S12-AC-1976-1,1977,AcGenOct1977,10,ac-candidates-total,7.0,,src-a0def80f7558,count
IN-S12-AC-1976-1,1980,AcGenMay1980,5,ac-candidates-total,5.0,,src-ab19651149c6,count
IN-S12-AC-1976-1,1985,AcGenFeb1985,2,ac-candidates-total,9.0,,src-111d478574b6,count
IN-S12-AC-1976-1,1990,AcGenFeb1990,2,ac-candidates-total,13.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-1,1993,AcGenNov1993,11,ac-candidates-total,7.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-1,1998,AcGenNov1998,11,ac-candidates-total,10.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-1,2003,AcGenNov2003,12,ac-candidates-total,12.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-10,1977,AcGenOct1977,10,ac-candidates-total,14.0,,src-a0def80f7558,count
IN-S12-AC-1976-10,1980,AcGenMay1980,5,ac-candidates-total,10.0,,src-ab19651149c6,count
IN-S12-AC-1976-10,1985,AcGenFeb1985,2,ac-candidates-total,5.0,,src-111d478574b6,count
IN-S12-AC-1976-10,1990,AcGenFeb1990,2,ac-candidates-total,16.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-10,1993,AcGenNov1993,11,ac-candidates-total,18.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-10,1998,AcGenNov1998,11,ac-candidates-total,10.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-10,2003,AcGenNov2003,12,ac-candidates-total,18.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-100,1977,AcGenOct1977,10,ac-candidates-total,6.0,,src-a0def80f7558,count
IN-S12-AC-1976-100,1980,AcGenMay1980,5,ac-candidates-total,3.0,,src-ab19651149c6,count
IN-S12-AC-1976-100,1985,AcGenFeb1985,2,ac-candidates-total,5.0,,src-111d478574b6,count
IN-S12-AC-1976-100,1990,AcGenFeb1990,2,ac-candidates-total,6.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-100,1993,AcGenNov1993,11,ac-candidates-total,7.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-100,1998,AcGenNov1998,11,ac-candidates-total,10.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-100,2003,AcGenNov2003,12,ac-candidates-total,11.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-101,1977,AcGenOct1977,10,ac-candidates-total,8.0,,src-a0def80f7558,count
IN-S12-AC-1976-101,1980,AcGenMay1980,5,ac-candidates-total,3.0,,src-ab19651149c6,count
IN-S12-AC-1976-101,1985,AcGenFeb1985,2,ac-candidates-total,13.0,,src-111d478574b6,count
IN-S12-AC-1976-101,1990,AcGenFeb1990,2,ac-candidates-total,9.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-101,1993,AcGenNov1993,11,ac-candidates-total,6.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-101,1998,AcGenNov1998,11,ac-candidates-total,9.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-101,2003,AcGenNov2003,12,ac-candidates-total,6.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-102,1977,AcGenOct1977,10,ac-candidates-total,2.0,,src-a0def80f7558,count
IN-S12-AC-1976-102,1980,AcGenMay1980,5,ac-candidates-total,5.0,,src-ab19651149c6,count
IN-S12-AC-1976-102,1985,AcGenFeb1985,2,ac-candidates-total,4.0,,src-111d478574b6,count
IN-S12-AC-1976-102,1990,AcGenFeb1990,2,ac-candidates-total,8.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-102,1993,AcGenNov1993,11,ac-candidates-total,6.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-102,1998,AcGenNov1998,11,ac-candidates-total,6.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-102,2003,AcGenNov2003,12,ac-candidates-total,6.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-103,1977,AcGenOct1977,10,ac-candidates-total,8.0,,src-a0def80f7558,count
IN-S12-AC-1976-103,1980,AcGenMay1980,5,ac-candidates-total,3.0,,src-ab19651149c6,count
IN-S12-AC-1976-103,1985,AcGenFeb1985,2,ac-candidates-total,11.0,,src-111d478574b6,count
IN-S12-AC-1976-103,1990,AcGenFeb1990,2,ac-candidates-total,20.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-103,1993,AcGenNov1993,11,ac-candidates-total,26.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-103,1998,AcGenNov1998,11,ac-candidates-total,11.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-103,2003,AcGenNov2003,12,ac-candidates-total,11.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-104,1977,AcGenOct1977,10,ac-candidates-total,6.0,,src-a0def80f7558,count
IN-S12-AC-1976-104,1980,AcGenMay1980,5,ac-candidates-total,4.0,,src-ab19651149c6,count
IN-S12-AC-1976-104,1985,AcGenFeb1985,2,ac-candidates-total,10.0,,src-111d478574b6,count
IN-S12-AC-1976-104,1990,AcGenFeb1990,2,ac-candidates-total,19.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-104,1993,AcGenNov1993,11,ac-candidates-total,8.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-104,1998,AcGenNov1998,11,ac-candidates-total,9.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-104,2003,AcGenNov2003,12,ac-candidates-total,9.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-105,1977,AcGenOct1977,10,ac-candidates-total,10.0,,src-a0def80f7558,count
IN-S12-AC-1976-105,1980,AcGenMay1980,5,ac-candidates-total,4.0,,src-ab19651149c6,count
IN-S12-AC-1976-105,1985,AcGenFeb1985,2,ac-candidates-total,10.0,,src-111d478574b6,count
IN-S12-AC-1976-105,1990,AcGenFeb1990,2,ac-candidates-total,13.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-105,1993,AcGenNov1993,11,ac-candidates-total,9.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-105,1998,AcGenNov1998,11,ac-candidates-total,9.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-105,2003,AcGenNov2003,12,ac-candidates-total,8.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-106,1977,AcGenOct1977,10,ac-candidates-total,6.0,,src-a0def80f7558,count
IN-S12-AC-1976-106,1980,AcGenMay1980,5,ac-candidates-total,4.0,,src-ab19651149c6,count
IN-S12-AC-1976-106,1985,AcGenFeb1985,2,ac-candidates-total,7.0,,src-111d478574b6,count
IN-S12-AC-1976-106,1990,AcGenFeb1990,2,ac-candidates-total,11.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-106,1993,AcGenNov1993,11,ac-candidates-total,6.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-106,1998,AcGenNov1998,11,ac-candidates-total,11.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-106,2003,AcGenNov2003,12,ac-candidates-total,6.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-107,1977,AcGenOct1977,10,ac-candidates-total,2.0,,src-a0def80f7558,count
IN-S12-AC-1976-107,1980,AcGenMay1980,5,ac-candidates-total,3.0,,src-ab19651149c6,count
IN-S12-AC-1976-107,1985,AcGenFeb1985,2,ac-candidates-total,6.0,,src-111d478574b6,count
IN-S12-AC-1976-107,1990,AcGenFeb1990,2,ac-candidates-total,9.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-107,1993,AcGenNov1993,11,ac-candidates-total,9.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-107,1998,AcGenNov1998,11,ac-candidates-total,10.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-107,2003,AcGenNov2003,12,ac-candidates-total,9.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-108,1977,AcGenOct1977,10,ac-candidates-total,10.0,,src-a0def80f7558,count
IN-S12-AC-1976-108,1980,AcGenMay1980,5,ac-candidates-total,12.0,,src-ab19651149c6,count
IN-S12-AC-1976-108,1985,AcGenFeb1985,2,ac-candidates-total,13.0,,src-111d478574b6,count
IN-S12-AC-1976-108,1990,AcGenFeb1990,2,ac-candidates-total,31.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-108,1993,AcGenNov1993,11,ac-candidates-total,23.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-108,1998,AcGenNov1998,11,ac-candidates-total,20.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-108,2003,AcGenNov2003,12,ac-candidates-total,16.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-109,1977,AcGenOct1977,10,ac-candidates-total,2.0,,src-a0def80f7558,count
IN-S12-AC-1976-109,1980,AcGenMay1980,5,ac-candidates-total,7.0,,src-ab19651149c6,count
IN-S12-AC-1976-109,1985,AcGenFeb1985,2,ac-candidates-total,10.0,,src-111d478574b6,count
IN-S12-AC-1976-109,1990,AcGenFeb1990,2,ac-candidates-total,13.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-109,1993,AcGenNov1993,11,ac-candidates-total,8.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-109,1998,AcGenNov1998,11,ac-candidates-total,8.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-109,2003,AcGenNov2003,12,ac-candidates-total,15.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-11,1977,AcGenOct1977,10,ac-candidates-total,5.0,,src-a0def80f7558,count
IN-S12-AC-1976-11,1980,AcGenMay1980,5,ac-candidates-total,7.0,,src-ab19651149c6,count
IN-S12-AC-1976-11,1985,AcGenFeb1985,2,ac-candidates-total,7.0,,src-111d478574b6,count
IN-S12-AC-1976-11,1990,AcGenFeb1990,2,ac-candidates-total,14.0,,src-8b743f01b7a6,count
IN-S12-AC-1976-11,1993,AcGenNov1993,11,ac-candidates-total,13.0,,src-a76e2b860fd0,count
IN-S12-AC-1976-11,1998,AcGenNov1998,11,ac-candidates-total,14.0,,src-9e1d103bc77f,count
IN-S12-AC-1976-11,2003,AcGenNov2003,12,ac-candidates-total,19.0,,src-6e6cad8b2a5a,count
IN-S12-AC-1976-110,1977,AcGenOct1977,10,ac-candidates-total,3.0,,src-a0def80f7558,count
