entity_id,year,period_label,period_seq,indicator_id,value_numeric,value_text,source_id,derivation
IN-PC-1976-S15-1,1999,LsGenOct1999,1,pc-candidates-total,9.0,,src-c3e2fd43efa5,count
IN-PC-1976-S15-1,1999,LsGenOct1999,1,pc-effective-candidates-laakso,3.6686499159095622,,src-c3e2fd43efa5,laakso_taagepera
IN-PC-1976-S15-1,1999,LsGenOct1999,1,pc-margin-pct,10.366555572609467,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S15-1,1999,LsGenOct1999,1,pc-margin-votes,37823.0,,src-c3e2fd43efa5,diff
IN-PC-1976-S15-1,1999,LsGenOct1999,1,pc-total-electors,724389.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S15-1,1999,LsGenOct1999,1,pc-turnout-pct,50.367413088823824,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S15-1,1999,LsGenOct1999,1,pc-votes-polled,364856.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S15-1,1999,LsGenOct1999,1,pc-winner-candidate-id,,IN-PC-1976-S15-1-LsGenOct1999-C01,src-c3e2fd43efa5,argmax
IN-PC-1976-S15-1,1999,LsGenOct1999,1,pc-winner-party-id,,parties.IN.INC,src-c3e2fd43efa5,join
IN-PC-1976-S15-1,2004,LsGenMay2004,2,pc-candidates-total,3.0,,src-f8813ce137a0,count
IN-PC-1976-S15-1,2004,LsGenMay2004,2,pc-effective-candidates-laakso,2.5164626153801777,,src-f8813ce137a0,laakso_taagepera
IN-PC-1976-S15-1,2004,LsGenMay2004,2,pc-margin-pct,19.276741530262655,,src-f8813ce137a0,ratio_pct
IN-PC-1976-S15-1,2004,LsGenMay2004,2,pc-margin-votes,70896.0,,src-f8813ce137a0,diff
IN-PC-1976-S15-1,2004,LsGenMay2004,2,pc-total-electors,785062.0,,src-f8813ce137a0,raw
IN-PC-1976-S15-1,2004,LsGenMay2004,2,pc-turnout-pct,46.84725537600852,,src-f8813ce137a0,ratio_pct
IN-PC-1976-S15-1,2004,LsGenMay2004,2,pc-votes-polled,367780.0,,src-f8813ce137a0,raw
IN-PC-1976-S15-1,2004,LsGenMay2004,2,pc-winner-candidate-id,,IN-PC-1976-S15-1-LsGenMay2004-C01,src-f8813ce137a0,argmax
IN-PC-1976-S15-1,2004,LsGenMay2004,2,pc-winner-party-id,,parties.IN.INC,src-f8813ce137a0,join
IN-PC-1976-S15-1-LsGenMay2004-C01,2004,LsGenMay2004,2,candidate-rank,1.0,,src-f8813ce137a0,raw
IN-PC-1976-S15-1-LsGenMay2004-C01,2004,LsGenMay2004,2,candidate-vote-share-pct,51.67708956441351,,src-f8813ce137a0,ratio_pct
IN-PC-1976-S15-1-LsGenMay2004-C01,2004,LsGenMay2004,2,candidate-votes-polled,190058.0,,src-f8813ce137a0,raw
IN-PC-1976-S15-1-LsGenMay2004-C02,2004,LsGenMay2004,2,candidate-rank,2.0,,src-f8813ce137a0,raw
IN-PC-1976-S15-1-LsGenMay2004-C02,2004,LsGenMay2004,2,candidate-vote-share-pct,32.40034803415085,,src-f8813ce137a0,ratio_pct
IN-PC-1976-S15-1-LsGenMay2004-C02,2004,LsGenMay2004,2,candidate-votes-polled,119162.0,,src-f8813ce137a0,raw
IN-PC-1976-S15-1-LsGenMay2004-C03,2004,LsGenMay2004,2,candidate-rank,3.0,,src-f8813ce137a0,raw
IN-PC-1976-S15-1-LsGenMay2004-C03,2004,LsGenMay2004,2,candidate-vote-share-pct,15.922562401435641,,src-f8813ce137a0,ratio_pct
IN-PC-1976-S15-1-LsGenMay2004-C03,2004,LsGenMay2004,2,candidate-votes-polled,58560.0,,src-f8813ce137a0,raw
IN-PC-1976-S15-1-LsGenOct1999-C01,1999,LsGenOct1999,1,candidate-rank,1.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S15-1-LsGenOct1999-C01,1999,LsGenOct1999,1,candidate-vote-share-pct,39.74718793167715,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S15-1-LsGenOct1999-C01,1999,LsGenOct1999,1,candidate-votes-polled,145020.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S15-1-LsGenOct1999-C02,1999,LsGenOct1999,1,candidate-rank,2.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S15-1-LsGenOct1999-C02,1999,LsGenOct1999,1,candidate-vote-share-pct,29.380632359067686,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S15-1-LsGenOct1999-C02,1999,LsGenOct1999,1,candidate-votes-polled,107197.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S15-1-LsGenOct1999-C03,1999,LsGenOct1999,1,candidate-rank,3.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S15-1-LsGenOct1999-C03,1999,LsGenOct1999,1,candidate-vote-share-pct,11.045727629530555,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S15-1-LsGenOct1999-C03,1999,LsGenOct1999,1,candidate-votes-polled,40301.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S15-1-LsGenOct1999-C04,1999,LsGenOct1999,1,candidate-rank,4.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S15-1-LsGenOct1999-C04,1999,LsGenOct1999,1,candidate-vote-share-pct,9.089613436533865,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S15-1-LsGenOct1999-C04,1999,LsGenOct1999,1,candidate-votes-polled,33164.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S15-1-LsGenOct1999-C05,1999,LsGenOct1999,1,candidate-rank,5.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S15-1-LsGenOct1999-C05,1999,LsGenOct1999,1,candidate-vote-share-pct,8.73193807968075,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S15-1-LsGenOct1999-C05,1999,LsGenOct1999,1,candidate-votes-polled,31859.0,,src-c3e2fd43efa5,raw
