entity_id,year,period_label,period_seq,indicator_id,value_numeric,value_text,source_id,derivation
IN-S16-AC-1976-1,1978,AcGenMay1978,5,ac-candidates-total,2.0,,src-e51be8a1d3fe,count
IN-S16-AC-1976-1,1979,AcGenApr1979,4,ac-candidates-total,3.0,,src-dceaba6acddd,count
IN-S16-AC-1976-1,1984,AcGenApr1984,4,ac-candidates-total,2.0,,src-b8722c986b71,count
IN-S16-AC-1976-1,1987,AcGenFeb1987,2,ac-candidates-total,2.0,,src-b70c80893817,count
IN-S16-AC-1976-1,1989,AcGenNov1989,11,ac-candidates-total,3.0,,src-70f27d85923d,count
IN-S16-AC-1976-1,1993,AcGenNov1993,12,ac-candidates-total,2.0,,src-4e9b0b454302,count
IN-S16-AC-1976-1,1998,AcGenNov1998,11,ac-candidates-total,2.0,,src-382c810a61ba,count
IN-S16-AC-1976-1,2003,AcGenNov2003,12,ac-candidates-total,3.0,,src-22807955e180,count
IN-S16-AC-1976-10,1978,AcGenMay1978,5,ac-candidates-total,5.0,,src-e51be8a1d3fe,count
IN-S16-AC-1976-10,1979,AcGenApr1979,4,ac-candidates-total,6.0,,src-dceaba6acddd,count
IN-S16-AC-1976-10,1984,AcGenApr1984,4,ac-candidates-total,1.0,,src-b8722c986b71,count
IN-S16-AC-1976-10,1987,AcGenFeb1987,2,ac-candidates-total,4.0,,src-b70c80893817,count
IN-S16-AC-1976-10,1989,AcGenNov1989,11,ac-candidates-total,4.0,,src-70f27d85923d,count
IN-S16-AC-1976-10,1993,AcGenNov1993,12,ac-candidates-total,3.0,,src-4e9b0b454302,count
IN-S16-AC-1976-10,1998,AcGenNov1998,11,ac-candidates-total,5.0,,src-382c810a61ba,count
IN-S16-AC-1976-10,2003,AcGenNov2003,12,ac-candidates-total,6.0,,src-22807955e180,count
IN-S16-AC-1976-11,1978,AcGenMay1978,5,ac-candidates-total,5.0,,src-e51be8a1d3fe,count
IN-S16-AC-1976-11,1979,AcGenApr1979,4,ac-candidates-total,5.0,,src-dceaba6acddd,count
IN-S16-AC-1976-11,1984,AcGenApr1984,4,ac-candidates-total,4.0,,src-b8722c986b71,count
IN-S16-AC-1976-11,1987,AcGenFeb1987,2,ac-candidates-total,4.0,,src-b70c80893817,count
IN-S16-AC-1976-11,1989,AcGenNov1989,11,ac-candidates-total,4.0,,src-70f27d85923d,count
IN-S16-AC-1976-11,1993,AcGenNov1993,12,ac-candidates-total,3.0,,src-4e9b0b454302,count
IN-S16-AC-1976-11,1998,AcGenNov1998,11,ac-candidates-total,5.0,,src-382c810a61ba,count
IN-S16-AC-1976-11,2003,AcGenNov2003,12,ac-candidates-total,5.0,,src-22807955e180,count
IN-S16-AC-1976-12,1978,AcGenMay1978,5,ac-candidates-total,5.0,,src-e51be8a1d3fe,count
IN-S16-AC-1976-12,1979,AcGenApr1979,4,ac-candidates-total,5.0,,src-dceaba6acddd,count
IN-S16-AC-1976-12,1984,AcGenApr1984,4,ac-candidates-total,4.0,,src-b8722c986b71,count
IN-S16-AC-1976-12,1987,AcGenFeb1987,2,ac-candidates-total,3.0,,src-b70c80893817,count
IN-S16-AC-1976-12,1989,AcGenNov1989,11,ac-candidates-total,4.0,,src-70f27d85923d,count
IN-S16-AC-1976-12,1993,AcGenNov1993,12,ac-candidates-total,4.0,,src-4e9b0b454302,count
IN-S16-AC-1976-12,1998,AcGenNov1998,11,ac-candidates-total,8.0,,src-382c810a61ba,count
IN-S16-AC-1976-12,2003,AcGenNov2003,12,ac-candidates-total,4.0,,src-22807955e180,count
