entity_id,year,period_label,period_seq,indicator_id,value_numeric,value_text,source_id,derivation
IN-S25-AC-1976-1,1977,AcGenJun1977,10,ac-candidates-total,5.0,,src-8f3fd20e4fce,count
IN-S25-AC-1976-1,1982,AcGenMay1982,5,ac-candidates-total,5.0,,src-56fb5ea6721a,count
IN-S25-AC-1976-1,1987,AcGenApr1987,3,ac-candidates-total,5.0,,src-a875edf968c9,count
IN-S25-AC-1976-1,1991,AcGenApr1991,2,ac-candidates-total,7.0,,src-6fd9fd4654a9,count
IN-S25-AC-1976-1,1996,AcGenMay1996,2,ac-candidates-total,7.0,,src-b03564ebb111,count
IN-S25-AC-1976-1,2001,AcGenMay2001,5,ac-candidates-total,6.0,,src-06ef30dd9958,count
IN-S25-AC-1976-1,2006,AcGenMay2006,5,ac-candidates-total,8.0,,src-4cf8378fae18,count
IN-S25-AC-1976-10,1977,AcGenJun1977,10,ac-candidates-total,4.0,,src-8f3fd20e4fce,count
IN-S25-AC-1976-10,1982,AcGenMay1982,5,ac-candidates-total,2.0,,src-56fb5ea6721a,count
IN-S25-AC-1976-10,1987,AcGenApr1987,3,ac-candidates-total,2.0,,src-a875edf968c9,count
IN-S25-AC-1976-10,1991,AcGenApr1991,2,ac-candidates-total,5.0,,src-6fd9fd4654a9,count
IN-S25-AC-1976-10,1996,AcGenMay1996,2,ac-candidates-total,7.0,,src-b03564ebb111,count
IN-S25-AC-1976-10,2001,AcGenMay2001,5,ac-candidates-total,4.0,,src-06ef30dd9958,count
IN-S25-AC-1976-10,2006,AcGenMay2006,5,ac-candidates-total,3.0,,src-4cf8378fae18,count
IN-S25-AC-1976-100,1977,AcGenJun1977,10,ac-candidates-total,4.0,,src-8f3fd20e4fce,count
IN-S25-AC-1976-100,1982,AcGenMay1982,5,ac-candidates-total,3.0,,src-56fb5ea6721a,count
IN-S25-AC-1976-100,1987,AcGenApr1987,3,ac-candidates-total,4.0,,src-a875edf968c9,count
IN-S25-AC-1976-100,1991,AcGenApr1991,2,ac-candidates-total,4.0,,src-6fd9fd4654a9,count
IN-S25-AC-1976-100,1996,AcGenMay1996,2,ac-candidates-total,5.0,,src-b03564ebb111,count
IN-S25-AC-1976-100,2001,AcGenMay2001,5,ac-candidates-total,6.0,,src-06ef30dd9958,count
IN-S25-AC-1976-100,2006,AcGenMay2006,5,ac-candidates-total,6.0,,src-4cf8378fae18,count
IN-S25-AC-1976-101,1977,AcGenJun1977,10,ac-candidates-total,6.0,,src-8f3fd20e4fce,count
IN-S25-AC-1976-101,1982,AcGenMay1982,5,ac-candidates-total,3.0,,src-56fb5ea6721a,count
IN-S25-AC-1976-101,1987,AcGenApr1987,3,ac-candidates-total,5.0,,src-a875edf968c9,count
IN-S25-AC-1976-101,1991,AcGenApr1991,2,ac-candidates-total,5.0,,src-6fd9fd4654a9,count
IN-S25-AC-1976-101,1996,AcGenMay1996,2,ac-candidates-total,5.0,,src-b03564ebb111,count
IN-S25-AC-1976-101,2001,AcGenMay2001,5,ac-candidates-total,4.0,,src-06ef30dd9958,count
IN-S25-AC-1976-101,2006,AcGenMay2006,5,ac-candidates-total,4.0,,src-4cf8378fae18,count
IN-S25-AC-1976-102,1977,AcGenJun1977,10,ac-candidates-total,4.0,,src-8f3fd20e4fce,count
IN-S25-AC-1976-102,1982,AcGenMay1982,5,ac-candidates-total,3.0,,src-56fb5ea6721a,count
IN-S25-AC-1976-102,1987,AcGenApr1987,3,ac-candidates-total,4.0,,src-a875edf968c9,count
IN-S25-AC-1976-102,1991,AcGenApr1991,2,ac-candidates-total,4.0,,src-6fd9fd4654a9,count
IN-S25-AC-1976-102,1996,AcGenMay1996,2,ac-candidates-total,4.0,,src-b03564ebb111,count
IN-S25-AC-1976-102,2001,AcGenMay2001,5,ac-candidates-total,5.0,,src-06ef30dd9958,count
IN-S25-AC-1976-102,2006,AcGenMay2006,5,ac-candidates-total,4.0,,src-4cf8378fae18,count
IN-S25-AC-1976-103,1977,AcGenJun1977,10,ac-candidates-total,5.0,,src-8f3fd20e4fce,count
IN-S25-AC-1976-103,1982,AcGenMay1982,5,ac-candidates-total,3.0,,src-56fb5ea6721a,count
IN-S25-AC-1976-103,1987,AcGenApr1987,3,ac-candidates-total,7.0,,src-a875edf968c9,count
IN-S25-AC-1976-103,1991,AcGenApr1991,2,ac-candidates-total,7.0,,src-6fd9fd4654a9,count
IN-S25-AC-1976-103,1996,AcGenMay1996,2,ac-candidates-total,7.0,,src-b03564ebb111,count
IN-S25-AC-1976-103,2001,AcGenMay2001,5,ac-candidates-total,8.0,,src-06ef30dd9958,count
IN-S25-AC-1976-103,2006,AcGenMay2006,5,ac-candidates-total,5.0,,src-4cf8378fae18,count
IN-S25-AC-1976-104,1977,AcGenJun1977,10,ac-candidates-total,6.0,,src-8f3fd20e4fce,count
IN-S25-AC-1976-104,1982,AcGenMay1982,5,ac-candidates-total,3.0,,src-56fb5ea6721a,count
IN-S25-AC-1976-104,1987,AcGenApr1987,3,ac-candidates-total,4.0,,src-a875edf968c9,count
IN-S25-AC-1976-104,1991,AcGenApr1991,2,ac-candidates-total,9.0,,src-6fd9fd4654a9,count
IN-S25-AC-1976-104,1996,AcGenMay1996,2,ac-candidates-total,7.0,,src-b03564ebb111,count
IN-S25-AC-1976-104,2001,AcGenMay2001,5,ac-candidates-total,7.0,,src-06ef30dd9958,count
IN-S25-AC-1976-104,2006,AcGenMay2006,5,ac-candidates-total,8.0,,src-4cf8378fae18,count
