entity_id,year,period_label,period_seq,indicator_id,value_numeric,value_text,source_id,derivation
IN-S23-AC-1976-1,1977,AcGenDec1977,12,ac-candidates-total,5.0,,src-bbb00e489d24,count
IN-S23-AC-1976-1,1983,AcGenMay1983,5,ac-candidates-total,3.0,,src-9e936fa78de5,count
IN-S23-AC-1976-1,1988,AcGenFeb1988,2,ac-candidates-total,3.0,,src-47b48c02cae6,count
IN-S23-AC-1976-1,1993,AcGenFeb1993,2,ac-candidates-total,6.0,,src-508c8fe83f5c,count
IN-S23-AC-1976-1,1998,AcGenFeb1998,3,ac-candidates-total,4.0,,src-e9ddf700849d,count
IN-S23-AC-1976-1,2003,AcGenFeb2003,3,ac-candidates-total,3.0,,src-3e2532aae1b4,count
IN-S23-AC-1976-1,2008,AcGenFeb2008,3,ac-candidates-total,4.0,,src-4a2b60a351cb,count
IN-S23-AC-1976-10,1977,AcGenDec1977,12,ac-candidates-total,9.0,,src-bbb00e489d24,count
IN-S23-AC-1976-10,1983,AcGenMay1983,5,ac-candidates-total,5.0,,src-9e936fa78de5,count
IN-S23-AC-1976-10,1988,AcGenFeb1988,2,ac-candidates-total,3.0,,src-47b48c02cae6,count
IN-S23-AC-1976-10,1993,AcGenFeb1993,2,ac-candidates-total,8.0,,src-508c8fe83f5c,count
IN-S23-AC-1976-10,1998,AcGenFeb1998,3,ac-candidates-total,5.0,,src-e9ddf700849d,count
IN-S23-AC-1976-10,2003,AcGenFeb2003,3,ac-candidates-total,4.0,,src-3e2532aae1b4,count
IN-S23-AC-1976-10,2008,AcGenFeb2008,3,ac-candidates-total,3.0,,src-4a2b60a351cb,count
IN-S23-AC-1976-11,1977,AcGenDec1977,12,ac-candidates-total,5.0,,src-bbb00e489d24,count
IN-S23-AC-1976-11,1983,AcGenMay1983,5,ac-candidates-total,3.0,,src-9e936fa78de5,count
IN-S23-AC-1976-11,1988,AcGenFeb1988,2,ac-candidates-total,3.0,,src-47b48c02cae6,count
IN-S23-AC-1976-11,1993,AcGenFeb1993,2,ac-candidates-total,7.0,,src-508c8fe83f5c,count
IN-S23-AC-1976-11,1998,AcGenFeb1998,3,ac-candidates-total,4.0,,src-e9ddf700849d,count
IN-S23-AC-1976-11,2003,AcGenFeb2003,3,ac-candidates-total,2.0,,src-3e2532aae1b4,count
IN-S23-AC-1976-11,2008,AcGenFeb2008,3,ac-candidates-total,5.0,,src-4a2b60a351cb,count
IN-S23-AC-1976-12,1977,AcGenDec1977,12,ac-candidates-total,6.0,,src-bbb00e489d24,count
IN-S23-AC-1976-12,1983,AcGenMay1983,5,ac-candidates-total,3.0,,src-9e936fa78de5,count
IN-S23-AC-1976-12,1988,AcGenFeb1988,2,ac-candidates-total,4.0,,src-47b48c02cae6,count
IN-S23-AC-1976-12,1993,AcGenFeb1993,2,ac-candidates-total,7.0,,src-508c8fe83f5c,count
IN-S23-AC-1976-12,1998,AcGenFeb1998,3,ac-candidates-total,4.0,,src-e9ddf700849d,count
IN-S23-AC-1976-12,2003,AcGenFeb2003,3,ac-candidates-total,3.0,,src-3e2532aae1b4,count
IN-S23-AC-1976-12,2008,AcGenFeb2008,3,ac-candidates-total,6.0,,src-4a2b60a351cb,count
IN-S23-AC-1976-13,1977,AcGenDec1977,12,ac-candidates-total,4.0,,src-bbb00e489d24,count
IN-S23-AC-1976-13,1983,AcGenMay1983,5,ac-candidates-total,4.0,,src-9e936fa78de5,count
IN-S23-AC-1976-13,1988,AcGenFeb1988,2,ac-candidates-total,3.0,,src-47b48c02cae6,count
IN-S23-AC-1976-13,1993,AcGenFeb1993,2,ac-candidates-total,9.0,,src-508c8fe83f5c,count
IN-S23-AC-1976-13,1998,AcGenFeb1998,3,ac-candidates-total,6.0,,src-e9ddf700849d,count
IN-S23-AC-1976-13,2003,AcGenFeb2003,3,ac-candidates-total,6.0,,src-3e2532aae1b4,count
IN-S23-AC-1976-13,2008,AcGenFeb2008,3,ac-candidates-total,5.0,,src-4a2b60a351cb,count
IN-S23-AC-1976-14,1977,AcGenDec1977,12,ac-candidates-total,4.0,,src-bbb00e489d24,count
IN-S23-AC-1976-14,1983,AcGenMay1983,5,ac-candidates-total,4.0,,src-9e936fa78de5,count
IN-S23-AC-1976-14,1988,AcGenFeb1988,2,ac-candidates-total,4.0,,src-47b48c02cae6,count
IN-S23-AC-1976-14,1993,AcGenFeb1993,2,ac-candidates-total,9.0,,src-508c8fe83f5c,count
IN-S23-AC-1976-14,1998,AcGenFeb1998,3,ac-candidates-total,9.0,,src-e9ddf700849d,count
IN-S23-AC-1976-14,2003,AcGenFeb2003,3,ac-candidates-total,6.0,,src-3e2532aae1b4,count
IN-S23-AC-1976-14,2008,AcGenFeb2008,3,ac-candidates-total,7.0,,src-4a2b60a351cb,count
IN-S23-AC-1976-15,1977,AcGenDec1977,12,ac-candidates-total,4.0,,src-bbb00e489d24,count
IN-S23-AC-1976-15,1983,AcGenMay1983,5,ac-candidates-total,3.0,,src-9e936fa78de5,count
IN-S23-AC-1976-15,1988,AcGenFeb1988,2,ac-candidates-total,3.0,,src-47b48c02cae6,count
IN-S23-AC-1976-15,1993,AcGenFeb1993,2,ac-candidates-total,7.0,,src-508c8fe83f5c,count
IN-S23-AC-1976-15,1998,AcGenFeb1998,3,ac-candidates-total,5.0,,src-e9ddf700849d,count
IN-S23-AC-1976-15,2003,AcGenFeb2003,3,ac-candidates-total,4.0,,src-3e2532aae1b4,count
IN-S23-AC-1976-15,2008,AcGenFeb2008,3,ac-candidates-total,6.0,,src-4a2b60a351cb,count
IN-S23-AC-1976-16,1977,AcGenDec1977,12,ac-candidates-total,8.0,,src-bbb00e489d24,count
IN-S23-AC-1976-16,1983,AcGenMay1983,5,ac-candidates-total,2.0,,src-9e936fa78de5,count
IN-S23-AC-1976-16,1988,AcGenFeb1988,2,ac-candidates-total,3.0,,src-47b48c02cae6,count
IN-S23-AC-1976-16,1993,AcGenFeb1993,2,ac-candidates-total,7.0,,src-508c8fe83f5c,count
IN-S23-AC-1976-16,1998,AcGenFeb1998,3,ac-candidates-total,3.0,,src-e9ddf700849d,count
IN-S23-AC-1976-16,2003,AcGenFeb2003,3,ac-candidates-total,4.0,,src-3e2532aae1b4,count
IN-S23-AC-1976-16,2008,AcGenFeb2008,3,ac-candidates-total,4.0,,src-4a2b60a351cb,count
IN-S23-AC-1976-17,1977,AcGenDec1977,12,ac-candidates-total,7.0,,src-bbb00e489d24,count
IN-S23-AC-1976-17,1983,AcGenMay1983,5,ac-candidates-total,3.0,,src-9e936fa78de5,count
IN-S23-AC-1976-17,1988,AcGenFeb1988,2,ac-candidates-total,4.0,,src-47b48c02cae6,count
IN-S23-AC-1976-17,1993,AcGenFeb1993,2,ac-candidates-total,9.0,,src-508c8fe83f5c,count
IN-S23-AC-1976-17,1998,AcGenFeb1998,3,ac-candidates-total,4.0,,src-e9ddf700849d,count
IN-S23-AC-1976-17,2003,AcGenFeb2003,3,ac-candidates-total,3.0,,src-3e2532aae1b4,count
IN-S23-AC-1976-17,2008,AcGenFeb2008,3,ac-candidates-total,5.0,,src-4a2b60a351cb,count
IN-S23-AC-1976-18,1977,AcGenDec1977,12,ac-candidates-total,8.0,,src-bbb00e489d24,count
IN-S23-AC-1976-18,1983,AcGenMay1983,5,ac-candidates-total,4.0,,src-9e936fa78de5,count
IN-S23-AC-1976-18,1988,AcGenFeb1988,2,ac-candidates-total,3.0,,src-47b48c02cae6,count
IN-S23-AC-1976-18,1993,AcGenFeb1993,2,ac-candidates-total,8.0,,src-508c8fe83f5c,count
IN-S23-AC-1976-18,1998,AcGenFeb1998,3,ac-candidates-total,6.0,,src-e9ddf700849d,count
IN-S23-AC-1976-18,2003,AcGenFeb2003,3,ac-candidates-total,6.0,,src-3e2532aae1b4,count
IN-S23-AC-1976-18,2008,AcGenFeb2008,3,ac-candidates-total,4.0,,src-4a2b60a351cb,count
IN-S23-AC-1976-19,1977,AcGenDec1977,12,ac-candidates-total,4.0,,src-bbb00e489d24,count
IN-S23-AC-1976-19,1983,AcGenMay1983,5,ac-candidates-total,3.0,,src-9e936fa78de5,count
IN-S23-AC-1976-19,1988,AcGenFeb1988,2,ac-candidates-total,3.0,,src-47b48c02cae6,count
IN-S23-AC-1976-19,1993,AcGenFeb1993,2,ac-candidates-total,7.0,,src-508c8fe83f5c,count
IN-S23-AC-1976-19,1998,AcGenFeb1998,3,ac-candidates-total,4.0,,src-e9ddf700849d,count
IN-S23-AC-1976-19,2003,AcGenFeb2003,3,ac-candidates-total,4.0,,src-3e2532aae1b4,count
IN-S23-AC-1976-19,2008,AcGenFeb2008,3,ac-candidates-total,5.0,,src-4a2b60a351cb,count
IN-S23-AC-1976-2,1977,AcGenDec1977,12,ac-candidates-total,6.0,,src-bbb00e489d24,count
IN-S23-AC-1976-2,1983,AcGenMay1983,5,ac-candidates-total,3.0,,src-9e936fa78de5,count
IN-S23-AC-1976-2,1988,AcGenFeb1988,2,ac-candidates-total,4.0,,src-47b48c02cae6,count
