entity_id,year,period_label,period_seq,indicator_id,value_numeric,value_text,source_id,derivation
IN-S07-AC-1976-1,1977,AcGenOct1977,10,ac-candidates-total,3.0,,src-ed5cdfa10c00,count
IN-S07-AC-1976-1,1982,AcGenMay1982,5,ac-candidates-total,13.0,,src-ed27abce4b67,count
IN-S07-AC-1976-1,1987,AcGenJun1987,6,ac-candidates-total,15.0,,src-1048ce25cf5f,count
IN-S07-AC-1976-1,1991,AcGenMay1991,5,ac-candidates-total,21.0,,src-57ddd8c183e5,count
IN-S07-AC-1976-1,1996,AcGenMay1996,5,ac-candidates-total,18.0,,src-1d2f2cd20bea,count
IN-S07-AC-1976-1,2000,AcGenFeb2000,2,ac-candidates-total,10.0,,src-755a37da21a2,count
IN-S07-AC-1976-1,2005,AcGenFeb2005,2,ac-candidates-total,10.0,,src-dc1cef63c582,count
IN-S07-AC-1976-10,1977,AcGenOct1977,10,ac-candidates-total,4.0,,src-ed5cdfa10c00,count
IN-S07-AC-1976-10,1982,AcGenMay1982,5,ac-candidates-total,6.0,,src-ed27abce4b67,count
IN-S07-AC-1976-10,1987,AcGenJun1987,6,ac-candidates-total,14.0,,src-1048ce25cf5f,count
IN-S07-AC-1976-10,1991,AcGenMay1991,5,ac-candidates-total,13.0,,src-57ddd8c183e5,count
IN-S07-AC-1976-10,1996,AcGenMay1996,5,ac-candidates-total,25.0,,src-1d2f2cd20bea,count
IN-S07-AC-1976-10,2000,AcGenFeb2000,2,ac-candidates-total,11.0,,src-755a37da21a2,count
IN-S07-AC-1976-10,2005,AcGenFeb2005,2,ac-candidates-total,11.0,,src-dc1cef63c582,count
IN-S07-AC-1976-11,1977,AcGenOct1977,10,ac-candidates-total,4.0,,src-ed5cdfa10c00,count
IN-S07-AC-1976-11,1982,AcGenMay1982,5,ac-candidates-total,13.0,,src-ed27abce4b67,count
IN-S07-AC-1976-11,1987,AcGenJun1987,6,ac-candidates-total,8.0,,src-1048ce25cf5f,count
IN-S07-AC-1976-11,1991,AcGenMay1991,5,ac-candidates-total,25.0,,src-57ddd8c183e5,count
IN-S07-AC-1976-11,1996,AcGenMay1996,5,ac-candidates-total,30.0,,src-1d2f2cd20bea,count
IN-S07-AC-1976-11,2000,AcGenFeb2000,2,ac-candidates-total,15.0,,src-755a37da21a2,count
IN-S07-AC-1976-11,2005,AcGenFeb2005,2,ac-candidates-total,15.0,,src-dc1cef63c582,count
IN-S07-AC-1976-12,1977,AcGenOct1977,10,ac-candidates-total,9.0,,src-ed5cdfa10c00,count
IN-S07-AC-1976-12,1982,AcGenMay1982,5,ac-candidates-total,11.0,,src-ed27abce4b67,count
IN-S07-AC-1976-12,1987,AcGenJun1987,6,ac-candidates-total,21.0,,src-1048ce25cf5f,count
IN-S07-AC-1976-12,1991,AcGenMay1991,5,ac-candidates-total,21.0,,src-57ddd8c183e5,count
IN-S07-AC-1976-12,1996,AcGenMay1996,5,ac-candidates-total,19.0,,src-1d2f2cd20bea,count
