entity_id,year,period_label,period_seq,indicator_id,value_numeric,value_text,source_id,derivation
IN-S19-AC-1976-1,1977,AcGenOct1977,10,ac-candidates-total,3.0,,src-ebf510d59dea,count
IN-S19-AC-1976-1,1980,AcGenMay1980,5,ac-candidates-total,4.0,,src-bdc330ee39f2,count
IN-S19-AC-1976-1,1985,AcGenSep1985,5,ac-candidates-total,4.0,,src-a85b13c35d58,count
IN-S19-AC-1976-1,1992,AcGenFeb1992,2,ac-candidates-total,4.0,,src-9e23e8a9fc98,count
IN-S19-AC-1976-1,1997,AcGenFeb1997,2,ac-candidates-total,3.0,,src-1b31fb6cca29,count
IN-S19-AC-1976-1,2002,AcGenFeb2002,2,ac-candidates-total,3.0,,src-fb26420035f0,count
IN-S19-AC-1976-1,2007,AcGenJan2007,2,ac-candidates-total,8.0,,src-eec71199419f,count
IN-S19-AC-1976-10,1977,AcGenOct1977,10,ac-candidates-total,3.0,,src-ebf510d59dea,count
IN-S19-AC-1976-10,1980,AcGenMay1980,5,ac-candidates-total,3.0,,src-bdc330ee39f2,count
IN-S19-AC-1976-10,1985,AcGenSep1985,5,ac-candidates-total,7.0,,src-a85b13c35d58,count
IN-S19-AC-1976-10,1992,AcGenFeb1992,2,ac-candidates-total,6.0,,src-9e23e8a9fc98,count
IN-S19-AC-1976-10,1997,AcGenFeb1997,2,ac-candidates-total,4.0,,src-1b31fb6cca29,count
IN-S19-AC-1976-10,2002,AcGenFeb2002,2,ac-candidates-total,6.0,,src-fb26420035f0,count
IN-S19-AC-1976-10,2007,AcGenJan2007,2,ac-candidates-total,7.0,,src-eec71199419f,count
IN-S19-AC-1976-100,1977,AcGenOct1977,10,ac-candidates-total,5.0,,src-ebf510d59dea,count
IN-S19-AC-1976-100,1980,AcGenMay1980,5,ac-candidates-total,5.0,,src-bdc330ee39f2,count
IN-S19-AC-1976-100,1985,AcGenSep1985,5,ac-candidates-total,2.0,,src-a85b13c35d58,count
IN-S19-AC-1976-100,1992,AcGenFeb1992,2,ac-candidates-total,5.0,,src-9e23e8a9fc98,count
IN-S19-AC-1976-100,1997,AcGenFeb1997,2,ac-candidates-total,5.0,,src-1b31fb6cca29,count
IN-S19-AC-1976-100,2002,AcGenFeb2002,2,ac-candidates-total,9.0,,src-fb26420035f0,count
IN-S19-AC-1976-100,2007,AcGenJan2007,2,ac-candidates-total,5.0,,src-eec71199419f,count
IN-S19-AC-1976-101,1977,AcGenOct1977,10,ac-candidates-total,3.0,,src-ebf510d59dea,count
IN-S19-AC-1976-101,1980,AcGenMay1980,5,ac-candidates-total,4.0,,src-bdc330ee39f2,count
IN-S19-AC-1976-101,1985,AcGenSep1985,5,ac-candidates-total,3.0,,src-a85b13c35d58,count
IN-S19-AC-1976-101,1992,AcGenFeb1992,2,ac-candidates-total,3.0,,src-9e23e8a9fc98,count
IN-S19-AC-1976-101,1997,AcGenFeb1997,2,ac-candidates-total,3.0,,src-1b31fb6cca29,count
IN-S19-AC-1976-101,2002,AcGenFeb2002,2,ac-candidates-total,10.0,,src-fb26420035f0,count
IN-S19-AC-1976-101,2007,AcGenJan2007,2,ac-candidates-total,7.0,,src-eec71199419f,count
IN-S19-AC-1976-102,1977,AcGenOct1977,10,ac-candidates-total,8.0,,src-ebf510d59dea,count
IN-S19-AC-1976-102,1980,AcGenMay1980,5,ac-candidates-total,4.0,,src-bdc330ee39f2,count
IN-S19-AC-1976-102,1985,AcGenSep1985,5,ac-candidates-total,2.0,,src-a85b13c35d58,count
IN-S19-AC-1976-102,1992,AcGenFeb1992,2,ac-candidates-total,5.0,,src-9e23e8a9fc98,count
IN-S19-AC-1976-102,1997,AcGenFeb1997,2,ac-candidates-total,5.0,,src-1b31fb6cca29,count
IN-S19-AC-1976-102,2002,AcGenFeb2002,2,ac-candidates-total,11.0,,src-fb26420035f0,count
IN-S19-AC-1976-102,2007,AcGenJan2007,2,ac-candidates-total,7.0,,src-eec71199419f,count
IN-S19-AC-1976-103,1977,AcGenOct1977,10,ac-candidates-total,4.0,,src-ebf510d59dea,count
IN-S19-AC-1976-103,1980,AcGenMay1980,5,ac-candidates-total,9.0,,src-bdc330ee39f2,count
IN-S19-AC-1976-103,1985,AcGenSep1985,5,ac-candidates-total,10.0,,src-a85b13c35d58,count
IN-S19-AC-1976-103,1992,AcGenFeb1992,2,ac-candidates-total,5.0,,src-9e23e8a9fc98,count
IN-S19-AC-1976-103,1997,AcGenFeb1997,2,ac-candidates-total,4.0,,src-1b31fb6cca29,count
IN-S19-AC-1976-103,2002,AcGenFeb2002,2,ac-candidates-total,10.0,,src-fb26420035f0,count
IN-S19-AC-1976-103,2007,AcGenJan2007,2,ac-candidates-total,10.0,,src-eec71199419f,count
IN-S19-AC-1976-104,1977,AcGenOct1977,10,ac-candidates-total,5.0,,src-ebf510d59dea,count
IN-S19-AC-1976-104,1980,AcGenMay1980,5,ac-candidates-total,6.0,,src-bdc330ee39f2,count
IN-S19-AC-1976-104,1985,AcGenSep1985,5,ac-candidates-total,9.0,,src-a85b13c35d58,count
IN-S19-AC-1976-104,1992,AcGenFeb1992,2,ac-candidates-total,5.0,,src-9e23e8a9fc98,count
IN-S19-AC-1976-104,1997,AcGenFeb1997,2,ac-candidates-total,3.0,,src-1b31fb6cca29,count
IN-S19-AC-1976-104,2002,AcGenFeb2002,2,ac-candidates-total,11.0,,src-fb26420035f0,count
IN-S19-AC-1976-104,2007,AcGenJan2007,2,ac-candidates-total,10.0,,src-eec71199419f,count
IN-S19-AC-1976-105,1977,AcGenOct1977,10,ac-candidates-total,6.0,,src-ebf510d59dea,count
IN-S19-AC-1976-105,1980,AcGenMay1980,5,ac-candidates-total,8.0,,src-bdc330ee39f2,count
IN-S19-AC-1976-105,1985,AcGenSep1985,5,ac-candidates-total,5.0,,src-a85b13c35d58,count
IN-S19-AC-1976-105,1992,AcGenFeb1992,2,ac-candidates-total,4.0,,src-9e23e8a9fc98,count
IN-S19-AC-1976-105,1997,AcGenFeb1997,2,ac-candidates-total,5.0,,src-1b31fb6cca29,count
IN-S19-AC-1976-105,2002,AcGenFeb2002,2,ac-candidates-total,12.0,,src-fb26420035f0,count
IN-S19-AC-1976-105,2007,AcGenJan2007,2,ac-candidates-total,13.0,,src-eec71199419f,count
IN-S19-AC-1976-106,1977,AcGenOct1977,10,ac-candidates-total,2.0,,src-ebf510d59dea,count
IN-S19-AC-1976-106,1980,AcGenMay1980,5,ac-candidates-total,3.0,,src-bdc330ee39f2,count
IN-S19-AC-1976-106,1985,AcGenSep1985,5,ac-candidates-total,8.0,,src-a85b13c35d58,count
IN-S19-AC-1976-106,1992,AcGenFeb1992,2,ac-candidates-total,4.0,,src-9e23e8a9fc98,count
IN-S19-AC-1976-106,1997,AcGenFeb1997,2,ac-candidates-total,5.0,,src-1b31fb6cca29,count
IN-S19-AC-1976-106,2002,AcGenFeb2002,2,ac-candidates-total,6.0,,src-fb26420035f0,count
