entity_id,year,period_label,period_seq,indicator_id,value_numeric,value_text,source_id,derivation
IN-PC-1976-S21-1,1999,LsGenOct1999,1,pc-candidates-total,4.0,,src-c3e2fd43efa5,count
IN-PC-1976-S21-1,1999,LsGenOct1999,1,pc-effective-candidates-laakso,2.191676975576399,,src-c3e2fd43efa5,laakso_taagepera
IN-PC-1976-S21-1,1999,LsGenOct1999,1,pc-margin-pct,10.41373157902434,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S21-1,1999,LsGenOct1999,1,pc-margin-votes,21362.0,,src-c3e2fd43efa5,diff
IN-PC-1976-S21-1,1999,LsGenOct1999,1,pc-total-electors,255377.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S21-1,1999,LsGenOct1999,1,pc-turnout-pct,80.32555790067234,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S21-1,1999,LsGenOct1999,1,pc-votes-polled,205133.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S21-1,1999,LsGenOct1999,1,pc-winner-candidate-id,,IN-PC-1976-S21-1-LsGenOct1999-C01,src-c3e2fd43efa5,argmax
IN-PC-1976-S21-1,1999,LsGenOct1999,1,pc-winner-party-id,,parties.IN.SDF,src-c3e2fd43efa5,join
IN-PC-1976-S21-1,2004,LsGenMay2004,2,pc-candidates-total,4.0,,src-f8813ce137a0,count
IN-PC-1976-S21-1,2004,LsGenMay2004,2,pc-effective-candidates-laakso,1.7748095520835934,,src-f8813ce137a0,laakso_taagepera
IN-PC-1976-S21-1,2004,LsGenMay2004,2,pc-margin-pct,42.40921838578088,,src-f8813ce137a0,ratio_pct
IN-PC-1976-S21-1,2004,LsGenMay2004,2,pc-margin-votes,93151.0,,src-f8813ce137a0,diff
IN-PC-1976-S21-1,2004,LsGenMay2004,2,pc-total-electors,281937.0,,src-f8813ce137a0,raw
IN-PC-1976-S21-1,2004,LsGenMay2004,2,pc-turnout-pct,77.90676640526075,,src-f8813ce137a0,ratio_pct
IN-PC-1976-S21-1,2004,LsGenMay2004,2,pc-votes-polled,219648.0,,src-f8813ce137a0,raw
IN-PC-1976-S21-1,2004,LsGenMay2004,2,pc-winner-candidate-id,,IN-PC-1976-S21-1-LsGenMay2004-C01,src-f8813ce137a0,argmax
IN-PC-1976-S21-1,2004,LsGenMay2004,2,pc-winner-party-id,,parties.IN.SDF,src-f8813ce137a0,join
IN-PC-1976-S21-1-LsGenMay2004-C01,2004,LsGenMay2004,2,candidate-rank,1.0,,src-f8813ce137a0,raw
IN-PC-1976-S21-1-LsGenMay2004-C01,2004,LsGenMay2004,2,candidate-vote-share-pct,69.84311261655012,,src-f8813ce137a0,ratio_pct
IN-PC-1976-S21-1-LsGenMay2004-C01,2004,LsGenMay2004,2,candidate-votes-polled,153409.0,,src-f8813ce137a0,raw
IN-PC-1976-S21-1-LsGenMay2004-C02,2004,LsGenMay2004,2,candidate-rank,2.0,,src-f8813ce137a0,raw
IN-PC-1976-S21-1-LsGenMay2004-C02,2004,LsGenMay2004,2,candidate-vote-share-pct,27.43389423076923,,src-f8813ce137a0,ratio_pct
IN-PC-1976-S21-1-LsGenMay2004-C02,2004,LsGenMay2004,2,candidate-votes-polled,60258.0,,src-f8813ce137a0,raw
IN-PC-1976-S21-1-LsGenMay2004-C03,2004,LsGenMay2004,2,candidate-rank,3.0,,src-f8813ce137a0,raw
IN-PC-1976-S21-1-LsGenMay2004-C03,2004,LsGenMay2004,2,candidate-vote-share-pct,1.4641608391608392,,src-f8813ce137a0,ratio_pct
IN-PC-1976-S21-1-LsGenMay2004-C03,2004,LsGenMay2004,2,candidate-votes-polled,3216.0,,src-f8813ce137a0,raw
IN-PC-1976-S21-1-LsGenMay2004-C04,2004,LsGenMay2004,2,candidate-rank,4.0,,src-f8813ce137a0,raw
IN-PC-1976-S21-1-LsGenMay2004-C04,2004,LsGenMay2004,2,candidate-vote-share-pct,1.2588323135198136,,src-f8813ce137a0,ratio_pct
IN-PC-1976-S21-1-LsGenMay2004-C04,2004,LsGenMay2004,2,candidate-votes-polled,2765.0,,src-f8813ce137a0,raw
IN-PC-1976-S21-1-LsGenOct1999-C01,1999,LsGenOct1999,1,candidate-rank,1.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S21-1-LsGenOct1999-C01,1999,LsGenOct1999,1,candidate-vote-share-pct,52.564921294964726,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S21-1-LsGenOct1999-C01,1999,LsGenOct1999,1,candidate-votes-polled,107828.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S21-1-LsGenOct1999-C02,1999,LsGenOct1999,1,candidate-rank,2.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S21-1-LsGenOct1999-C02,1999,LsGenOct1999,1,candidate-vote-share-pct,42.15118971594039,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S21-1-LsGenOct1999-C02,1999,LsGenOct1999,1,candidate-votes-polled,86466.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S21-1-LsGenOct1999-C03,1999,LsGenOct1999,1,candidate-rank,3.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S21-1-LsGenOct1999-C03,1999,LsGenOct1999,1,candidate-vote-share-pct,4.7588637615595735,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S21-1-LsGenOct1999-C03,1999,LsGenOct1999,1,candidate-votes-polled,9762.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S21-1-LsGenOct1999-C04,1999,LsGenOct1999,1,candidate-rank,4.0,,src-c3e2fd43efa5,raw
IN-PC-1976-S21-1-LsGenOct1999-C04,1999,LsGenOct1999,1,candidate-vote-share-pct,0.5250252275353063,,src-c3e2fd43efa5,ratio_pct
IN-PC-1976-S21-1-LsGenOct1999-C04,1999,LsGenOct1999,1,candidate-votes-polled,1077.0,,src-c3e2fd43efa5,raw
IN-PC-2008-S21-1,2009,LsGenMay2009,3,pc-candidates-total,7.0,,src-0099686311a2,count
IN-PC-2008-S21-1,2009,LsGenMay2009,3,pc-effective-candidates-laakso,2.0438909882606184,,src-0099686311a2,laakso_taagepera
IN-PC-2008-S21-1,2009,LsGenMay2009,3,pc-margin-pct,33.711087542849874,,src-0099686311a2,ratio_pct
IN-PC-2008-S21-1,2009,LsGenMay2009,3,pc-margin-votes,84868.0,,src-0099686311a2,diff
