entity_id,year,period_label,period_seq,indicator_id,value_numeric,value_text,source_id,derivation
IN-S29-AC-2008-1,2014,AcGenApr2014,5,ac-candidates-total,11.0,,src-a2c894c590c3,count
IN-S29-AC-2008-1,2018,AcGenDec2018,12,ac-candidates-total,12.0,,src-b186201797e9,count
IN-S29-AC-2008-1,2023,AcGenNov2023,11,ac-candidates-total,13.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-10,2014,AcGenApr2014,5,ac-candidates-total,6.0,,src-a2c894c590c3,count
IN-S29-AC-2008-10,2018,AcGenDec2018,12,ac-candidates-total,12.0,,src-b186201797e9,count
IN-S29-AC-2008-10,2023,AcGenNov2023,11,ac-candidates-total,14.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-100,2014,AcGenApr2014,5,ac-candidates-total,14.0,,src-a2c894c590c3,count
IN-S29-AC-2008-100,2018,AcGenDec2018,12,ac-candidates-total,18.0,,src-b186201797e9,count
IN-S29-AC-2008-100,2023,AcGenNov2023,11,ac-candidates-total,15.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-101,2014,AcGenApr2014,5,ac-candidates-total,8.0,,src-a2c894c590c3,count
IN-S29-AC-2008-101,2018,AcGenDec2018,12,ac-candidates-total,11.0,,src-b186201797e9,count
IN-S29-AC-2008-101,2023,AcGenNov2023,11,ac-candidates-total,14.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-102,2014,AcGenApr2014,5,ac-candidates-total,12.0,,src-a2c894c590c3,count
IN-S29-AC-2008-102,2018,AcGenDec2018,12,ac-candidates-total,11.0,,src-b186201797e9,count
IN-S29-AC-2008-102,2023,AcGenNov2023,11,ac-candidates-total,12.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-103,2014,AcGenApr2014,5,ac-candidates-total,12.0,,src-a2c894c590c3,count
IN-S29-AC-2008-103,2018,AcGenDec2018,12,ac-candidates-total,11.0,,src-b186201797e9,count
IN-S29-AC-2008-103,2023,AcGenNov2023,11,ac-candidates-total,16.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-104,2014,AcGenApr2014,5,ac-candidates-total,14.0,,src-a2c894c590c3,count
IN-S29-AC-2008-104,2018,AcGenDec2018,12,ac-candidates-total,15.0,,src-b186201797e9,count
IN-S29-AC-2008-104,2023,AcGenNov2023,11,ac-candidates-total,28.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-105,2014,AcGenApr2014,5,ac-candidates-total,16.0,,src-a2c894c590c3,count
IN-S29-AC-2008-105,2018,AcGenDec2018,12,ac-candidates-total,21.0,,src-b186201797e9,count
IN-S29-AC-2008-105,2023,AcGenNov2023,11,ac-candidates-total,15.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-106,2014,AcGenApr2014,5,ac-candidates-total,13.0,,src-a2c894c590c3,count
IN-S29-AC-2008-106,2018,AcGenDec2018,12,ac-candidates-total,21.0,,src-b186201797e9,count
IN-S29-AC-2008-106,2023,AcGenNov2023,11,ac-candidates-total,29.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-107,2014,AcGenApr2014,5,ac-candidates-total,12.0,,src-a2c894c590c3,count
IN-S29-AC-2008-107,2018,AcGenDec2018,12,ac-candidates-total,15.0,,src-b186201797e9,count
IN-S29-AC-2008-107,2023,AcGenNov2023,11,ac-candidates-total,14.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-108,2014,AcGenApr2014,5,ac-candidates-total,12.0,,src-a2c894c590c3,count
IN-S29-AC-2008-108,2018,AcGenDec2018,12,ac-candidates-total,14.0,,src-b186201797e9,count
IN-S29-AC-2008-108,2023,AcGenNov2023,11,ac-candidates-total,23.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-109,2014,AcGenApr2014,5,ac-candidates-total,11.0,,src-a2c894c590c3,count
IN-S29-AC-2008-109,2018,AcGenDec2018,12,ac-candidates-total,12.0,,src-b186201797e9,count
IN-S29-AC-2008-109,2023,AcGenNov2023,11,ac-candidates-total,11.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-11,2014,AcGenApr2014,5,ac-candidates-total,8.0,,src-a2c894c590c3,count
IN-S29-AC-2008-11,2018,AcGenDec2018,12,ac-candidates-total,8.0,,src-b186201797e9,count
IN-S29-AC-2008-11,2023,AcGenNov2023,11,ac-candidates-total,13.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-110,2014,AcGenApr2014,5,ac-candidates-total,12.0,,src-a2c894c590c3,count
IN-S29-AC-2008-110,2018,AcGenDec2018,12,ac-candidates-total,16.0,,src-b186201797e9,count
IN-S29-AC-2008-110,2023,AcGenNov2023,11,ac-candidates-total,18.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-111,2014,AcGenApr2014,5,ac-candidates-total,15.0,,src-a2c894c590c3,count
IN-S29-AC-2008-111,2018,AcGenDec2018,12,ac-candidates-total,16.0,,src-b186201797e9,count
IN-S29-AC-2008-111,2023,AcGenNov2023,11,ac-candidates-total,20.0,,src-afa3b46d2fea,sum
IN-S29-AC-2008-112,2014,AcGenApr2014,5,ac-candidates-total,25.0,,src-a2c894c590c3,count
