entity_id,year,period_label,period_seq,indicator_id,value_numeric,value_text,source_id,derivation
IN-S08-AC-1976-1,1977,AcGenOct1977,10,ac-candidates-total,3.0,,src-14a20abe409d,count
IN-S08-AC-1976-1,1982,AcGenMay1982,5,ac-candidates-total,2.0,,src-8fbed42aa70c,count
IN-S08-AC-1976-1,1985,AcGenMay1985,5,ac-candidates-total,2.0,,src-d99566133a22,count
IN-S08-AC-1976-1,1990,AcGenFeb1990,3,ac-candidates-total,4.0,,src-4464feb580a6,count
IN-S08-AC-1976-1,1993,AcGenSep1993,9,ac-candidates-total,4.0,,src-221329bd86ac,count
IN-S08-AC-1976-1,1998,AcGenFeb1998,6,ac-candidates-total,4.0,,src-17da38ffa757,count
IN-S08-AC-1976-1,2003,AcGenFeb2003,6,ac-candidates-total,4.0,,src-7d6399c74294,count
IN-S08-AC-1976-1,2007,AcGenNov2007,12,ac-candidates-total,4.0,,src-7fbafbbf1777,count
IN-S08-AC-1976-10,1977,AcGenOct1977,10,ac-candidates-total,3.0,,src-14a20abe409d,count
IN-S08-AC-1976-10,1982,AcGenMay1982,5,ac-candidates-total,6.0,,src-8fbed42aa70c,count
IN-S08-AC-1976-10,1985,AcGenMay1985,5,ac-candidates-total,4.0,,src-d99566133a22,count
IN-S08-AC-1976-10,1990,AcGenFeb1990,3,ac-candidates-total,9.0,,src-4464feb580a6,count
IN-S08-AC-1976-10,1993,AcGenSep1993,9,ac-candidates-total,6.0,,src-221329bd86ac,count
IN-S08-AC-1976-10,1998,AcGenFeb1998,6,ac-candidates-total,5.0,,src-17da38ffa757,count
IN-S08-AC-1976-10,2003,AcGenFeb2003,6,ac-candidates-total,13.0,,src-7d6399c74294,count
IN-S08-AC-1976-10,2007,AcGenNov2007,12,ac-candidates-total,9.0,,src-7fbafbbf1777,count
IN-S08-AC-1976-11,1977,AcGenOct1977,10,ac-candidates-total,5.0,,src-14a20abe409d,count
IN-S08-AC-1976-11,1982,AcGenMay1982,5,ac-candidates-total,7.0,,src-8fbed42aa70c,count
IN-S08-AC-1976-11,1985,AcGenMay1985,5,ac-candidates-total,5.0,,src-d99566133a22,count
IN-S08-AC-1976-11,1990,AcGenFeb1990,3,ac-candidates-total,11.0,,src-4464feb580a6,count
IN-S08-AC-1976-11,1993,AcGenSep1993,9,ac-candidates-total,9.0,,src-221329bd86ac,count
IN-S08-AC-1976-11,1998,AcGenFeb1998,6,ac-candidates-total,6.0,,src-17da38ffa757,count
IN-S08-AC-1976-11,2003,AcGenFeb2003,6,ac-candidates-total,6.0,,src-7d6399c74294,count
IN-S08-AC-1976-11,2007,AcGenNov2007,12,ac-candidates-total,4.0,,src-7fbafbbf1777,count
IN-S08-AC-1976-12,1977,AcGenOct1977,10,ac-candidates-total,4.0,,src-14a20abe409d,count
IN-S08-AC-1976-12,1982,AcGenMay1982,5,ac-candidates-total,6.0,,src-8fbed42aa70c,count
IN-S08-AC-1976-12,1985,AcGenMay1985,5,ac-candidates-total,3.0,,src-d99566133a22,count
IN-S08-AC-1976-12,1990,AcGenFeb1990,3,ac-candidates-total,5.0,,src-4464feb580a6,count
IN-S08-AC-1976-12,1993,AcGenSep1993,9,ac-candidates-total,7.0,,src-221329bd86ac,count
IN-S08-AC-1976-12,1998,AcGenFeb1998,6,ac-candidates-total,5.0,,src-17da38ffa757,count
IN-S08-AC-1976-12,2003,AcGenFeb2003,6,ac-candidates-total,3.0,,src-7d6399c74294,count
IN-S08-AC-1976-12,2007,AcGenNov2007,12,ac-candidates-total,5.0,,src-7fbafbbf1777,count
IN-S08-AC-1976-13,1977,AcGenOct1977,10,ac-candidates-total,7.0,,src-14a20abe409d,count
IN-S08-AC-1976-13,1982,AcGenMay1982,5,ac-candidates-total,6.0,,src-8fbed42aa70c,count
IN-S08-AC-1976-13,1985,AcGenMay1985,5,ac-candidates-total,6.0,,src-d99566133a22,count
IN-S08-AC-1976-13,1990,AcGenFeb1990,3,ac-candidates-total,8.0,,src-4464feb580a6,count
IN-S08-AC-1976-13,1993,AcGenSep1993,9,ac-candidates-total,4.0,,src-221329bd86ac,count
IN-S08-AC-1976-13,1998,AcGenFeb1998,6,ac-candidates-total,5.0,,src-17da38ffa757,count
IN-S08-AC-1976-13,2003,AcGenFeb2003,6,ac-candidates-total,7.0,,src-7d6399c74294,count
IN-S08-AC-1976-13,2007,AcGenNov2007,12,ac-candidates-total,4.0,,src-7fbafbbf1777,count
IN-S08-AC-1976-14,1977,AcGenOct1977,10,ac-candidates-total,8.0,,src-14a20abe409d,count
IN-S08-AC-1976-14,1982,AcGenMay1982,5,ac-candidates-total,17.0,,src-8fbed42aa70c,count
IN-S08-AC-1976-14,1985,AcGenMay1985,5,ac-candidates-total,5.0,,src-d99566133a22,count
IN-S08-AC-1976-14,1990,AcGenFeb1990,3,ac-candidates-total,9.0,,src-4464feb580a6,count
IN-S08-AC-1976-14,1993,AcGenSep1993,9,ac-candidates-total,11.0,,src-221329bd86ac,count
IN-S08-AC-1976-14,1998,AcGenFeb1998,6,ac-candidates-total,7.0,,src-17da38ffa757,count
IN-S08-AC-1976-14,2003,AcGenFeb2003,6,ac-candidates-total,8.0,,src-7d6399c74294,count
IN-S08-AC-1976-14,2007,AcGenNov2007,12,ac-candidates-total,4.0,,src-7fbafbbf1777,count
IN-S08-AC-1976-15,1977,AcGenOct1977,10,ac-candidates-total,4.0,,src-14a20abe409d,count
IN-S08-AC-1976-15,1982,AcGenMay1982,5,ac-candidates-total,4.0,,src-8fbed42aa70c,count
IN-S08-AC-1976-15,1985,AcGenMay1985,5,ac-candidates-total,2.0,,src-d99566133a22,count
IN-S08-AC-1976-15,1990,AcGenFeb1990,3,ac-candidates-total,3.0,,src-4464feb580a6,count
IN-S08-AC-1976-15,1993,AcGenSep1993,9,ac-candidates-total,4.0,,src-221329bd86ac,count
IN-S08-AC-1976-15,1998,AcGenFeb1998,6,ac-candidates-total,3.0,,src-17da38ffa757,count
IN-S08-AC-1976-15,2003,AcGenFeb2003,6,ac-candidates-total,3.0,,src-7d6399c74294,count
IN-S08-AC-1976-15,2007,AcGenNov2007,12,ac-candidates-total,3.0,,src-7fbafbbf1777,count
IN-S08-AC-1976-16,1977,AcGenOct1977,10,ac-candidates-total,3.0,,src-14a20abe409d,count
IN-S08-AC-1976-16,1982,AcGenMay1982,5,ac-candidates-total,5.0,,src-8fbed42aa70c,count
IN-S08-AC-1976-16,1985,AcGenMay1985,5,ac-candidates-total,3.0,,src-d99566133a22,count
IN-S08-AC-1976-16,1990,AcGenFeb1990,3,ac-candidates-total,3.0,,src-4464feb580a6,count
IN-S08-AC-1976-16,1993,AcGenSep1993,9,ac-candidates-total,5.0,,src-221329bd86ac,count
IN-S08-AC-1976-16,1998,AcGenFeb1998,6,ac-candidates-total,4.0,,src-17da38ffa757,count
IN-S08-AC-1976-16,2003,AcGenFeb2003,6,ac-candidates-total,5.0,,src-7d6399c74294,count
IN-S08-AC-1976-16,2007,AcGenNov2007,12,ac-candidates-total,3.0,,src-7fbafbbf1777,count
IN-S08-AC-1976-17,1977,AcGenOct1977,10,ac-candidates-total,5.0,,src-14a20abe409d,count
IN-S08-AC-1976-17,1982,AcGenMay1982,5,ac-candidates-total,3.0,,src-8fbed42aa70c,count
IN-S08-AC-1976-17,1985,AcGenMay1985,5,ac-candidates-total,2.0,,src-d99566133a22,count
IN-S08-AC-1976-17,1990,AcGenFeb1990,3,ac-candidates-total,3.0,,src-4464feb580a6,count
IN-S08-AC-1976-17,1993,AcGenSep1993,9,ac-candidates-total,2.0,,src-221329bd86ac,count
IN-S08-AC-1976-17,1998,AcGenFeb1998,6,ac-candidates-total,4.0,,src-17da38ffa757,count
IN-S08-AC-1976-17,2003,AcGenFeb2003,6,ac-candidates-total,4.0,,src-7d6399c74294,count
IN-S08-AC-1976-17,2007,AcGenNov2007,12,ac-candidates-total,6.0,,src-7fbafbbf1777,count
