election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2017,S05,AC,1,Mandrem,31369,27966,89.15,1,DAYANAND RAGHUNATH SOPTE,INC,,16490,58.96,1,0,M,53,GEN
AcGenFeb2017,S05,AC,1,Mandrem,31369,27966,89.15,2,LAXMIKANT PARSEKAR,BJP,,9371,33.51,0,0,M,60,GEN
AcGenFeb2017,S05,AC,1,Mandrem,31369,27966,89.15,3,SHRIDHAR LADU MANJREKAR,MAG,,678,2.42,0,0,M,69,GEN
AcGenFeb2017,S05,AC,1,Mandrem,31369,27966,89.15,4,DEVENDRA KRISHNAJI PRABHU PARSEKAR DESAI,AAAP,,620,2.22,0,0,M,53,GEN
AcGenFeb2017,S05,AC,1,Mandrem,31369,27966,89.15,5,RAJENDRA M. SATELKAR,NCP,,234,0.84,0,0,M,49,GEN
AcGenFeb2017,S05,AC,1,Mandrem,31369,27966,89.15,6,NOTA,NOTA,,415,1.48,0,1,,,
AcGenFeb2017,S05,AC,2,Pernem,31360,27730,88.42,1,AJGAONKAR MANOHAR TRIMBAK,MAG,,15745,56.78,1,0,M,63,SC
AcGenFeb2017,S05,AC,2,Pernem,31360,27730,88.42,2,RAJENDRA ARLEKAR,BJP,,9715,35.03,0,0,M,62,SC
AcGenFeb2017,S05,AC,2,Pernem,31360,27730,88.42,3,VIKESH RAMESH ASSOTIKAR,INC,,1013,3.65,0,0,M,43,SC
AcGenFeb2017,S05,AC,2,Pernem,31360,27730,88.42,4,SHIVANAND KRISHNA PILARNKAR,AAAP,,308,1.11,0,0,M,40,SC
AcGenFeb2017,S05,AC,2,Pernem,31360,27730,88.42,5,GOPALDAS ANANT ARLEKAR,GVP,,180,0.65,0,0,M,48,SC
AcGenFeb2017,S05,AC,2,Pernem,31360,27730,88.42,6,NOTA,NOTA,,469,1.69,0,1,,,
AcGenFeb2017,S05,AC,3,Bicholim,25958,23306,89.78,1,RAJESH PATNEKAR,BJP,,10654,45.71,1,0,M,53,GEN
AcGenFeb2017,S05,AC,3,Bicholim,25958,23306,89.78,2,NARESH SAWAL,MAG,,9988,42.86,0,0,M,51,GEN
AcGenFeb2017,S05,AC,3,Bicholim,25958,23306,89.78,3,MANOHAR PANDURANG SHIRODKAR,INC,,1761,7.56,0,0,M,50,GEN
AcGenFeb2017,S05,AC,3,Bicholim,25958,23306,89.78,4,SAINATH PATEKAR,AAAP,,358,1.54,0,0,M,33,GEN
AcGenFeb2017,S05,AC,3,Bicholim,25958,23306,89.78,5,RAUT PANDURANG DATTARAM,GOPRP,,324,1.39,0,0,M,70,GEN
AcGenFeb2017,S05,AC,3,Bicholim,25958,23306,89.78,6,NOTA,NOTA,,221,0.95,0,1,,,
AcGenFeb2017,S05,AC,4,Tivim,26575,22560,84.89,1,NILKANTH RAMNATH HALARNKAR,INC,,11099,49.2,1,0,M,54,GEN
AcGenFeb2017,S05,AC,4,Tivim,26575,22560,84.89,2,KIRAN MOHAN KANDOLKAR,BJP,,10304,45.67,0,0,M,45,GEN
AcGenFeb2017,S05,AC,4,Tivim,26575,22560,84.89,3,PRADEEP AMONKAR GHADI,AAAP,,703,3.12,0,0,M,53,GEN
AcGenFeb2017,S05,AC,4,Tivim,26575,22560,84.89,4,DOUGLAS LAWRENCE SEQUEIRA,NCP,,275,1.22,0,0,M,42,GEN
AcGenFeb2017,S05,AC,4,Tivim,26575,22560,84.89,5,NOTA,NOTA,,179,0.79,0,1,,,
AcGenFeb2017,S05,AC,5,Mapusa,28808,22764,79.02,1,FRANCISCO C. J. A. DE PINTO E SOUZA,BJP,,10957,48.13,1,0,M,62,GEN
AcGenFeb2017,S05,AC,5,Mapusa,28808,22764,79.02,2,VINOD FADKE,MAG,,4129,18.14,0,0,M,59,GEN
AcGenFeb2017,S05,AC,5,Mapusa,28808,22764,79.02,3,VIJAY LAXMAN BHIKE,INC,,3013,13.24,0,0,M,44,GEN
AcGenFeb2017,S05,AC,5,Mapusa,28808,22764,79.02,4,SHRADDHA KHALAP,AAAP,,2321,10.2,0,0,F,33,GEN
AcGenFeb2017,S05,AC,5,Mapusa,28808,22764,79.02,5,DOMNIC ALPHONSO,IND,,1543,6.78,0,0,M,62,GEN
AcGenFeb2017,S05,AC,5,Mapusa,28808,22764,79.02,6,NOTA,NOTA,,409,1.8,0,1,,,
AcGenFeb2017,S05,AC,6,Siolim,28171,23496,83.4,1,VINODA DATARAMA PALIENCAR,GFP,,10189,43.36,1,0,M,54,GEN
AcGenFeb2017,S05,AC,6,Siolim,28171,23496,83.4,2,DAYANAND RAYU MANDREKAR,BJP,,8748,37.23,0,0,M,60,GEN
AcGenFeb2017,S05,AC,6,Siolim,28171,23496,83.4,3,VISHNU MHADDU NAIK,AAAP,,1854,7.89,0,0,M,34,GEN
AcGenFeb2017,S05,AC,6,Siolim,28171,23496,83.4,4,PATRICK SAVIO ALMEIDA,IND,,1497,6.37,0,0,M,45,GEN
AcGenFeb2017,S05,AC,6,Siolim,28171,23496,83.4,5,PARESH RAIKAR,GSM,,532,2.26,0,0,M,60,GEN
AcGenFeb2017,S05,AC,6,Siolim,28171,23496,83.4,6,NOTA,NOTA,,212,0.9,0,1,,,
AcGenFeb2017,S05,AC,7,Saligao,26036,21028,80.77,1,JAYESH VIDYADHAR SALGAONKAR,GFP,,9735,46.3,1,0,M,42,GEN
AcGenFeb2017,S05,AC,7,Saligao,26036,21028,80.77,2,DILIP PARULEKAR,BJP,,7598,36.13,0,0,M,52,GEN
AcGenFeb2017,S05,AC,7,Saligao,26036,21028,80.77,3,AGNELO NICHOLAS FERNANDES,INC,,1616,7.68,0,0,M,54,GEN
AcGenFeb2017,S05,AC,7,Saligao,26036,21028,80.77,4,DATTATRAYA VITTAL PADGAONKAR,AAAP,,1330,6.32,0,0,M,56,GEN
AcGenFeb2017,S05,AC,7,Saligao,26036,21028,80.77,5,RAJESH DABHOLKAR,SHS,,428,2.04,0,0,M,45,GEN
AcGenFeb2017,S05,AC,7,Saligao,26036,21028,80.77,6,NOTA,NOTA,,171,0.81,0,1,,,
AcGenFeb2017,S05,AC,8,Calangute,24541,20084,81.84,1,MICHAEL VINCENT LOBO,BJP,,11136,55.45,1,0,M,40,GEN
AcGenFeb2017,S05,AC,8,Calangute,24541,20084,81.84,2,JOSEPH ROBERT SEQUEIRA,INC,,7311,36.4,0,0,M,56,GEN
AcGenFeb2017,S05,AC,8,Calangute,24541,20084,81.84,3,GODWIN FERNANDES,AAAP,,1465,7.29,0,0,M,34,GEN
AcGenFeb2017,S05,AC,8,Calangute,24541,20084,81.84,4,NOTA,NOTA,,172,0.86,0,1,,,
AcGenFeb2017,S05,AC,9,Porvorim,24346,19656,80.74,1,ROHAN KHAUNTE,IND,,11174,56.85,1,0,M,42,GEN
AcGenFeb2017,S05,AC,9,Porvorim,24346,19656,80.74,2,GURUPRASAD R. PAWASKAR,BJP,,6961,35.41,0,0,M,43,GEN
