entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-2008-tripura-1601,tripura,2023,AMARPUR,44975,40693,90.48,Ranjit Das,parties.IN.BJP,BJP,17989,44.21,Parimal Debnath,parties.IN.CPIM,Communist Party of India(Marxist),13395,4594,11.29,src-1b7bc1c9d39a,minor,
IN-AC-2008-tripura-1602,tripura,2023,AMBASSA,52533,46045,87.65,Chitta Ranjan Debbarma,parties.IN.TMP,Tipra Motha Party,15317,33.27,Suchitra Debbarma,parties.IN.BJP,BJP,14824,493,1.08,src-1b7bc1c9d39a,minor,
IN-AC-2008-tripura-1603,tripura,2023,AMPINAGAR,42905,37743,87.97,PATHAN LAL JAMATIA,parties.IN.TMP,Tipra Motha Party,21525,57.03,PATAL KANYA JAMATIA,parties.IN.BJP,BJP,9339,12186,32.29,src-1b7bc1c9d39a,minor,
IN-AC-2008-tripura-1604,tripura,2023,ASHARAMBARI,40589,35815,88.24,Animesh Debbarma,parties.IN.TMP,Tipra Motha Party,23838,66.56,Jayanti Deb Barma,parties.IN.IPFT,Indigenous People's Front of Tripura,5510,18328,51.18,src-1b7bc1c9d39a,minor,
IN-AC-2008-tripura-1605,tripura,2023,BAGBASSA,47965,39878,83.14,Jadab Lal Debnath,parties.IN.BJP,BJP,18905,47.41,Bijita Nath,parties.IN.CPIM,Communist Party of India(Marxist),17444,1461,3.67,src-1b7bc1c9d39a,minor,
IN-AC-2008-tripura-1606,tripura,2023,CHANDIPUR,47358,40761,86.07,Tinku Roy,parties.IN.BJP,BJP,17395,42.68,Krishnendu Choudhury,parties.IN.CPIM,Communist Party of India(Marxist),16818,577,1.42,src-1b7bc1c9d39a,minor,
IN-AC-2008-tripura-1607,tripura,2023,CHHAWMANU,45847,39772,86.75,Sambhu Lal Chakma,parties.IN.BJP,BJP,16644,41.85,Hangsa Kumar Tripura,parties.IN.TMP,Tipra Motha Party,13745,2899,7.29,src-1b7bc1c9d39a,minor,
IN-AC-2008-tripura-1608,tripura,2023,DHARMANAGAR,45310,37861,83.56,Biswa Bandhu Sen,parties.IN.BJP,BJP,18684,49.35,Chayan Bhattacharya,parties.IN.INC,INC,17586,1098,2.9,src-1b7bc1c9d39a,minor,
IN-AC-2008-tripura-1609,tripura,2023,FATIKROY,44787,39170,87.46,Sudhangshu Das,parties.IN.BJP,BJP,19570,49.96,Subrata Das,parties.IN.CPIM,Communist Party of India(Marxist),14458,5112,13.05,src-1b7bc1c9d39a,minor,
IN-AC-2008-tripura-1610,tripura,2023,HRISHYAMUKH,47761,43104,90.25,ASOKE CH. MITRA,parties.IN.CPIM,Communist Party of India(Marxist),19986,46.37,DIPAYAN CHOUDHURY,parties.IN.BJP,BJP,18568,1418,3.29,src-1b7bc1c9d39a,minor,
IN-AC-2008-tripura-1611,tripura,2023,JOLAIBARI,49809,45719,91.79,SUKLA CHARAN NOATIA,parties.IN.IPFT,Indigenous People's Front of Tripura,17621,38.54,DEBENDRA TRIPURA,parties.IN.CPIM,Communist Party of India(Marxist),17246,375,0.82,src-1b7bc1c9d39a,minor,
IN-AC-2008-tripura-1612,tripura,2023,JUBARAJNAGAR,45331,39329,86.76,Sailendra Chandra Nath,parties.IN.CPIM,Communist Party of India(Marxist),19386,49.29,Malina Debnath,parties.IN.BJP,BJP,19090,296,0.75,src-1b7bc1c9d39a,minor,
