election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2020,U05,AC,1,NARELA,253982,165694,65.2384814671906,1,SHARAD KUMAR,AAAP,,86262,52.06102816034377,1,0,M,44,GEN
AcGenFeb2020,U05,AC,1,NARELA,253982,165694,65.2384814671906,2,NEEL DAMAN KHATRI,BJP,,68833,41.54224051564933,0,0,M,49,GEN
AcGenFeb2020,U05,AC,1,NARELA,253982,165694,65.2384814671906,3,SIDDHARTH KUNDU,INC,,6270,3.784083913720473,0,0,M,41,GEN
AcGenFeb2020,U05,AC,1,NARELA,253982,165694,65.2384814671906,4,RAJBALA SAINI,LTSP,,1082,0.6530109720327834,0,0,F,44,GEN
AcGenFeb2020,U05,AC,1,NARELA,253982,165694,65.2384814671906,5,MAHENDER CHAUDHARY,BSP,,821,0.49549168949992156,0,0,M,44,GEN
AcGenFeb2020,U05,AC,1,NARELA,253982,165694,65.2384814671906,6,NOTA,NOTA,,753,0.45445218293963574,0,1,,,
AcGenFeb2020,U05,AC,2,BURARI,361703,222256,61.447098862879216,1,SANJEEV JHA,AAAP,,139598,62.80955294795191,1,0,M,40,GEN
AcGenFeb2020,U05,AC,2,BURARI,361703,222256,61.447098862879216,2,SHAILENDRA KUMAR,JD(U),,51440,23.144482038730114,0,0,M,60,GEN
AcGenFeb2020,U05,AC,2,BURARI,361703,222256,61.447098862879216,3,DHARAM VEER,SHS,,18044,8.118565977971349,0,0,M,70,SC
AcGenFeb2020,U05,AC,2,BURARI,361703,222256,61.447098862879216,4,PRAMOD TYAGI,RJD,,2278,1.024944208480311,0,0,M,56,GEN
AcGenFeb2020,U05,AC,2,BURARI,361703,222256,61.447098862879216,5,GANGA RAM,BSP,,1869,0.840922179828666,0,0,M,56,SC
AcGenFeb2020,U05,AC,2,BURARI,361703,222256,61.447098862879216,6,NOTA,NOTA,,1206,0.5426175221366353,0,1,,,
AcGenFeb2020,U05,AC,3,TIMARPUR,203599,124011,60.909434722174474,1,DILIP PANDEY,AAAP,,71432,57.601341816451765,1,0,M,39,GEN
AcGenFeb2020,U05,AC,3,TIMARPUR,203599,124011,60.909434722174474,2,SURINDER PAL SINGH (BITTOO),BJP,,47288,38.132101184572335,0,0,M,59,GEN
AcGenFeb2020,U05,AC,3,TIMARPUR,203599,124011,60.909434722174474,3,AMAR LATA SANGWAN,INC,,3102,2.501391005636597,0,0,F,51,GEN
AcGenFeb2020,U05,AC,3,TIMARPUR,203599,124011,60.909434722174474,4,SONU KAUSHIK,AAPP,,495,0.39915813919732923,0,0,M,47,GEN
AcGenFeb2020,U05,AC,3,TIMARPUR,203599,124011,60.909434722174474,5,ADVOCATE UMA SHANKER GAUTAM,BSP,,306,0.24675230423107627,0,0,M,38,SC
AcGenFeb2020,U05,AC,3,TIMARPUR,203599,124011,60.909434722174474,6,NOTA,NOTA,,508,0.40964108022675405,0,1,,,
AcGenFeb2020,U05,AC,4,ADARSH NAGAR,173416,103752,59.828389537297596,1,PAWAN SHARMA,AAAP,,46892,45.19623718097001,1,0,M,53,GEN
AcGenFeb2020,U05,AC,4,ADARSH NAGAR,173416,103752,59.828389537297596,2,RAJ KUMAR BHATIA,BJP,,45303,43.6647004395096,0,0,M,54,GEN
AcGenFeb2020,U05,AC,4,ADARSH NAGAR,173416,103752,59.828389537297596,3,MUKESH KUMAR GOEL,INC,,10014,9.651862132778163,0,0,M,59,GEN
