entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id,processing_level,processing_note
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,Dr.palvai Harish Babu,parties.IN.BJP,BJP,63702,34.4924,1,won,M,44,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,Koneru Konappa,parties.IN.BHRS,BHRS,60614,32.8204,2,lost,M,69,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,R.s. Praveen Kumar,parties.IN.BSP,BSP,44646,24.1743,3,lost,M,56,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,Rraavi Srinwass,parties.IN.INC,INC,8427,4.5629,4,lost,M,49,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,Yelumule Manohar,parties.IN.IND,IND,1813,0.9817,5,lost,M,29,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,Dr.deshagani Sambashiva Goud,parties.IN.IND,IND,1324,0.7169,6,lost,M,45,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,Dasari Venkatesh,parties.IN.IND,IND,1301,0.7044,7,lost,M,43,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,Ramtenki Ajay Kumar,parties.IN.PRCP,PRCP,1085,0.5875,8,lost,M,41,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,Kamra Nagesh,parties.IN.IPBP,IPBP,627,0.3395,9,lost,M,33,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,Dongri Praveen Kumar,parties.IN.AIFB,AIFB,360,0.1949,10,lost,M,33,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,Parchaki Keshav Rao,parties.IN.GGP,GGP,305,0.1651,11,lost,M,50,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,Gamtidas Khobragade,parties.IN.NIP,NIP,246,0.1332,12,lost,M,51,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3165,telangana,2023,1,Sirpur,Jadi. Deepak,parties.IN.RPI,RPI,234,0.1267,13,lost,M,39,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3377,telangana,2023,2,Chennur,Vivek Venkat Swamy,parties.IN.INC,INC,87541,58.1907,1,won,M,66,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3377,telangana,2023,2,Chennur,Balka Suman,parties.IN.BHRS,BHRS,50026,33.2536,2,lost,M,40,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3377,telangana,2023,2,Chennur,Durgam Ashok,parties.IN.BJP,BJP,3375,2.2434,3,lost,M,48,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3377,telangana,2023,2,Chennur,Thungapindi Ramesh,parties.IN.IND,IND,2166,1.4398,4,lost,M,45,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3377,telangana,2023,2,Chennur,Asampelly Sampath Kumar,parties.IN.IND,IND,1444,0.9599,5,lost,M,31,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3377,telangana,2023,2,Chennur,Dasarapu Srinivas,parties.IN.BSP,BSP,1398,0.9293,6,lost,M,48,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3377,telangana,2023,2,Chennur,Nandipati Raju,parties.IN.DHRMSMJP,DHRMSMJP,948,0.6302,7,lost,M,35,,,challenger,src-a23a6eabcb11,minor,
IN-AC-2008-telangana-3377,telangana,2023,2,Chennur,Mothe Rajalingu,parties.IN.SP_I,SP(I),837,0.5564,8,lost,M,44,,,challenger,src-a23a6eabcb11,minor,
