entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id,processing_level,processing_note
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,NARESH SAINI,parties.IN.INC,INC,97035,38.42,1,won,U,53,Post Graduate,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,MAHAVEER SINGH RANA,parties.IN.BJP,BJP,71449,28.29,2,lost,U,55,Graduate Professional,,incumbent,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,MOHD. IQBAL,parties.IN.BSP,BSP,71019,28.12,3,lost,U,52,Literate,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,RANA ADITYA PRATAP SINGH,parties.IN.IND,IND,4187,1.66,4,forfeit,U,49,12th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,KAMRAN ALI,parties.IN.BHASP,BHASP,1255,0.5,6,forfeit,U,37,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,ARUN,parties.IN.RLD,RLD,1150,0.46,7,forfeit,U,38,12th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,HARDHYAN,parties.IN.IND,IND,1113,0.44,8,forfeit,U,39,5th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,GOPAL SINGH,parties.IN.IND,IND,945,0.37,9,forfeit,U,32,10th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,KRISHNA KUMAR,parties.IN.IND,IND,810,0.32,10,forfeit,U,35,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,KALYAN SINGH,parties.IN.IND,IND,659,0.26,11,forfeit,U,45,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,LOKESH VERMA,parties.IN.BHATARSP,BHATARSP,617,0.24,12,forfeit,U,34,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,SAKEEM KHAN,parties.IN.BMUP,BMUP,425,0.17,13,forfeit,U,42,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-1055,uttar-pradesh,2017,1,BEHAT,KARM SINGH,parties.IN.IND,IND,319,0.13,14,forfeit,U,57,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-927,uttar-pradesh,2017,2,NAKUR,DR.DHARAM SINGH SAINI,parties.IN.BJP,BJP,94375,36.93,1,won,U,60,Graduate Professional,Ex Govt Employee,incumbent,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-927,uttar-pradesh,2017,2,NAKUR,IMRAN MASOOD,parties.IN.INC,INC,90318,35.35,2,lost,U,46,12th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-927,uttar-pradesh,2017,2,NAKUR,NAVEEN CHOUDHARY,parties.IN.BSP,BSP,65328,25.57,3,lost,U,38,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-927,uttar-pradesh,2017,2,NAKUR,KAMAL GARG,parties.IN.IND,IND,944,0.37,5,forfeit,U,43,Graduate,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-927,uttar-pradesh,2017,2,NAKUR,VIJAYPAL SINGH,parties.IN.IND,IND,814,0.32,6,forfeit,U,56,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-927,uttar-pradesh,2017,2,NAKUR,RAJPAL SINGH,parties.IN.IND,IND,813,0.32,7,forfeit,U,59,5th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-927,uttar-pradesh,2017,2,NAKUR,RAMKUMAR,parties.IN.RLD,RLD,783,0.31,8,forfeit,U,30,8th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-uttar-pradesh-927,uttar-pradesh,2017,2,NAKUR,PARVESH KUMAR,parties.IN.ASP,ASP,295,0.12,9,forfeit,U,40,,,challenger,src-1b7bc1c9d39a,minor,
