election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenApr2021,S11,AC,1,MANJESHWAR,221711,172426,77.77,1,A K M Ashraf,IUML,,65758,38.14,1,0,M,43,GEN
AcGenApr2021,S11,AC,1,MANJESHWAR,221711,172426,77.77,2,K Surendran,BJP,,65013,37.7,0,0,M,51,GEN
AcGenApr2021,S11,AC,1,MANJESHWAR,221711,172426,77.77,3,V V Rameshan,CPI(M),,40639,23.57,0,0,M,54,GEN
AcGenApr2021,S11,AC,1,MANJESHWAR,221711,172426,77.77,4,Praveen Kumar S,ADHRMPI,,251,0.15,0,0,M,30,SC
AcGenApr2021,S11,AC,1,MANJESHWAR,221711,172426,77.77,5,Surendran M S/o Padmavathi M,IND,,197,0.11,0,0,M,51,GEN
AcGenApr2021,S11,AC,1,MANJESHWAR,221711,172426,77.77,6,NOTA,NOTA,,387,0.22,0,1,,,
AcGenApr2021,S11,AC,2,KASARAGOD,201863,144500,71.58,1,N A Nellikkunnu,IUML,,63296,43.8,1,0,M,67,GEN
AcGenApr2021,S11,AC,2,KASARAGOD,201863,144500,71.58,2,Adv K Shreekanth,BJP,,50395,34.88,0,0,M,45,GEN
AcGenApr2021,S11,AC,2,KASARAGOD,201863,144500,71.58,3,M A Latheef,INL,,28323,19.6,0,0,M,55,GEN
AcGenApr2021,S11,AC,2,KASARAGOD,201863,144500,71.58,4,Vijaya K P,BSP,,679,0.47,0,0,M,60,SC
AcGenApr2021,S11,AC,2,KASARAGOD,201863,144500,71.58,5,Ranjith Raj M,ADHRMPI,,555,0.38,0,0,M,28,SC
AcGenApr2021,S11,AC,2,KASARAGOD,201863,144500,71.58,6,NOTA,NOTA,,639,0.44,0,1,,,
AcGenApr2021,S11,AC,3,UDMA,214368,165341,77.13,1,C H Kunhambu,CPI(M),,78664,47.58,1,0,M,61,GEN
AcGenApr2021,S11,AC,3,UDMA,214368,165341,77.13,2,Balakrishnan Periye,INC,,65342,39.52,0,0,M,49,GEN
AcGenApr2021,S11,AC,3,UDMA,214368,165341,77.13,3,A Velayudhan,BJP,,20360,12.31,0,0,M,53,GEN
AcGenApr2021,S11,AC,3,UDMA,214368,165341,77.13,4,Rameshan K,IND,,207,0.13,0,0,M,28,ST
AcGenApr2021,S11,AC,3,UDMA,214368,165341,77.13,5,Govindan B Alinthaze,APoI,,194,0.12,0,0,M,47,ST
AcGenApr2021,S11,AC,3,UDMA,214368,165341,77.13,6,NOTA,NOTA,,434,0.26,0,1,,,
AcGenApr2021,S11,AC,4,KANHANGAD,218836,166835,76.24,1,E Chandrashekaran,CPI,,84615,50.72,1,0,M,72,GEN
AcGenApr2021,S11,AC,4,KANHANGAD,218836,166835,76.24,2,P V Suresh,INC,,57476,34.45,0,0,M,44,GEN
AcGenApr2021,S11,AC,4,KANHANGAD,218836,166835,76.24,3,Balraj,BJP,,21570,12.93,0,0,M,53,GEN
AcGenApr2021,S11,AC,4,KANHANGAD,218836,166835,76.24,4,Abdul Samad. T S/o T Kunhamu Haji,SDPI,,775,0.46,0,0,M,45,GEN
AcGenApr2021,S11,AC,4,KANHANGAD,218836,166835,76.24,5,Augustin,IND,,532,0.32,0,0,M,55,GEN
AcGenApr2021,S11,AC,4,KANHANGAD,218836,166835,76.24,6,NOTA,NOTA,,637,0.38,0,1,,,
AcGenApr2021,S11,AC,5,TRIKARIPUR,203189,160408,78.95,1,M Rajagopalan,CPI(M),,86151,53.71,1,0,M,60,GEN
AcGenApr2021,S11,AC,5,TRIKARIPUR,203189,160408,78.95,2,M P Joseph,KEC,,60014,37.41,0,0,M,67,GEN
AcGenApr2021,S11,AC,5,TRIKARIPUR,203189,160408,78.95,3,Shibin T V,BJP,,10961,6.83,0,0,M,35,GEN
AcGenApr2021,S11,AC,5,TRIKARIPUR,203189,160408,78.95,4,Liyakathali P,SDPI,,1211,0.75,0,0,M,44,GEN
AcGenApr2021,S11,AC,5,TRIKARIPUR,203189,160408,78.95,5,T Mahesh Master,WPOI,,817,0.51,0,0,M,36,SC
AcGenApr2021,S11,AC,5,TRIKARIPUR,203189,160408,78.95,6,NOTA,NOTA,,558,0.35,0,1,,,
AcGenApr2021,S11,AC,6,PAYYANNUR,184264,149945,81.38,1,T I Madhusoodanan,CPI(M),,93695,62.49,1,0,M,61,GEN
