entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1976-kerala-1,kerala,1980,MANJESWAR,80147,52914,66.02,DR. A. SUBBA RAO,parties.IN.CPI,CPI,20816,39.34,CHORKALAM ABDULLAH,parties.IN.IUML,MUL,20660,156,0.3,src-1b7bc1c9d39a
IN-AC-1976-kerala-10,kerala,1980,CANNANORE,91562,71364,77.94,P. BHASKARAN,parties.IN.JP,JNP,35565,49.84,O. BHARATHAN,parties.IN.CPIM,CPM,35216,349,0.49,src-1b7bc1c9d39a
IN-AC-1976-kerala-100,kerala,1980,ALLEPPEY,91245,69687,76.37,P. K. VASUDEVAN NAIR,parties.IN.CPI,CPI,34786,49.92,K. P. RAMCHANDRAN NAIR,parties.IN.IND,IND,33783,1003,1.44,src-1b7bc1c9d39a
IN-AC-1976-kerala-101,kerala,1980,AMBALAPUZHA,87812,68893,78.46,P. K. CHANDRANANDAN,parties.IN.CPIM,CPM,36009,52.27,V. DINAKARAN,parties.IN.IND,IND,32884,3125,4.54,src-1b7bc1c9d39a
IN-AC-1976-kerala-102,kerala,1980,KUTTANAD,90917,70772,77.84,OOMAN MATHEW,parties.IN.KECJ,KEC(J),37346,52.77,K. P. JOSEPH,parties.IN.CPIM,CPM,33256,4090,5.78,src-1b7bc1c9d39a
IN-AC-1976-kerala-103,kerala,1980,HARIPAD,98453,81352,82.63,C. B. WARRIER,parties.IN.CPIM,CPM,41514,51.03,G. P. MANGALATHU MADEM,parties.IN.INC_I,INC(I),38105,3409,4.19,src-1b7bc1c9d39a
IN-AC-1976-kerala-104,kerala,1980,KAYAMKULAM,91374,71038,77.74,THACHEDY PRABHAKARAN,parties.IN.INC_U,INC(U),41320,58.17,THUNDATHIL KUNJUKRISHNA PILLAI,parties.IN.INC_I,INC(I),29718,11602,16.34,src-1b7bc1c9d39a
IN-AC-1976-kerala-105,kerala,1980,THIRUVALLA,79406,58360,73.5,P. C. THOMAS,parties.IN.JP,JNP,29485,50.52,VARGHESE KARIPPAVIL,parties.IN.UNK,KCP,28285,1200,2.05,src-1b7bc1c9d39a
IN-AC-1976-kerala-106,kerala,1980,KALLOOPPARA,83676,56481,67.5,K. A. MATHEW,parties.IN.KECJ,KEC(J),29399,52.05,C. A. MATHEW,parties.IN.KEC,KEC,24261,5138,9.1,src-1b7bc1c9d39a
IN-AC-1976-kerala-107,kerala,1980,ARANMULA,83500,59452,71.2,K. K. SREENIVASAN,parties.IN.INC_I,INC(I),30227,50.84,THOPPIL RAVI,parties.IN.INC_U,INC(U),27121,3106,5.22,src-1b7bc1c9d39a
IN-AC-1976-kerala-108,kerala,1980,CHENGANNUR,89686,69028,76.97,K. R. SARASWATHI AMMA,parties.IN.IND,IND,35910,52.02,THOMAS KUTHIRAVATTOM,parties.IN.KEC,KEC,31610,4300,6.23,src-1b7bc1c9d39a
IN-AC-1976-kerala-109,kerala,1980,MAVELIKARA,94230,71691,76.08,S. GOVINDA KURUP,parties.IN.CPIM,CPM,37990,52.99,N. BHASKARAN NAIR,parties.IN.IND,IND,32063,5927,8.27,src-1b7bc1c9d39a
IN-AC-1976-kerala-11,kerala,1980,EDAKKAD,88509,70680,79.86,P. P. V. MOOSA,parties.IN.IML,IML,39843,56.37,K. SUDHAKARAN,parties.IN.JP,JNP,29886,9957,14.09,src-1b7bc1c9d39a
IN-AC-1976-kerala-110,kerala,1980,PANDALAM,100679,75605,75.1,P. K. VELAYUDHAN,parties.IN.INC_U,INC(U),39890,52.76,P. S. RAJAN,parties.IN.INC_I,INC(I),32376,7514,9.94,src-1b7bc1c9d39a
IN-AC-1976-kerala-111,kerala,1980,RANNI,85262,63067,73.97,M. C. CHERIAN,parties.IN.INC_U,INC(U),31243,49.54,SUNNY PANAVELIL,parties.IN.INC_I,INC(I),30097,1146,1.82,src-1b7bc1c9d39a
IN-AC-1976-kerala-112,kerala,1980,PATHANAMTHITTA,92163,68539,74.37,K. K. NAIR,parties.IN.IND,IND,27549,40.19,EAPAN VARUGHESE,parties.IN.KECJ,KEC(J),25566,1983,2.89,src-1b7bc1c9d39a
IN-AC-1976-kerala-113,kerala,1980,KONNI,85539,65717,76.83,V. S. CHANDRA SEKHAR PILLAI,parties.IN.CPIM,CPM,33107,50.38,G. GOPINADHAN NAIR,parties.IN.INC_U,INC(U),31054,2053,3.13,src-1b7bc1c9d39a
IN-AC-1976-kerala-114,kerala,1980,PATHANAPURAM,92164,68114,73.91,E. K. PILLAI,parties.IN.CPI,CPI,37527,55.09,BAVA SAHIB,parties.IN.IND,IND,28328,9199,13.5,src-1b7bc1c9d39a
IN-AC-1976-kerala-115,kerala,1980,PUNALOOR,100598,71727,71.3,P. K. SREENIVASAN,parties.IN.CPI,CPI,36133,50.38,SAM OOMMEN OOMMEN,parties.IN.KECJ,KEC(J),33920,2213,3.09,src-1b7bc1c9d39a
IN-AC-1976-kerala-116,kerala,1980,CHADAYAMANGALAM,82878,58011,70,E. CHANDRASEKHARAN NAIR,parties.IN.CPI,CPI,33991,58.59,VALIYAVEEDAN MOHAMMED KUNJU,parties.IN.IUML,MUL,23107,10884,18.76,src-1b7bc1c9d39a
IN-AC-1976-kerala-117,kerala,1980,KOTTARAKARA,83986,65362,77.82,R. BALAKRISHNA PILLAI,parties.IN.UNK,KCP,48473,74.16,THEVANNOOR SREEDHARAN NAIR,parties.IN.IND,IND,11762,36711,56.16,src-1b7bc1c9d39a
IN-AC-1976-kerala-118,kerala,1980,NEDUVATHUR,86673,64840,74.81,C. K. THANKAPPAN,parties.IN.CPIM,CPM,35041,54.04,M. R. KOTTARA,parties.IN.INC_I,INC(I),28784,6257,9.65,src-1b7bc1c9d39a
IN-AC-1976-kerala-119,kerala,1980,ADOOR,89683,61901,69.02,C. P. KARUNAKARAN PILLAI,parties.IN.CPIM,CPM,31639,51.11,THENNALA BALAKRISHNA PILLAI,parties.IN.INC_I,INC(I),28326,3313,5.35,src-1b7bc1c9d39a
IN-AC-1976-kerala-12,kerala,1980,TELLICHERRY,91540,69154,75.55,M. V. RAJAGOPALAN,parties.IN.CPIM,CPM,42673,61.71,V. P. MARAKIKAR,parties.IN.INC_I,INC(I),25971,16702,24.15,src-1b7bc1c9d39a
