entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-nagaland-1441,nagaland,2013,ABOI,11253,10612,94.3,ESHAK KONYAK,parties.IN.INC,4599,43.34,NYEIWANG,parties.IN.NPF,3906,693,6.53,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1442,nagaland,2013,AGHUNATO,14777,13043,88.27,PUKHAYI,parties.IN.NPF,6902,52.92,HUKIYE,parties.IN.INC,6141,761,5.84,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1443,nagaland,2013,AKULUTO,10726,10157,94.7,KHEKAHO,parties.IN.INC,6070,59.76,KAKHETO,parties.IN.NPF,4087,1983,19.52,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1444,nagaland,2013,ALONGTAKI,13825,12855,92.98,DR. BENJONGLIBA,parties.IN.NPF,7087,55.13,MOATOSHI LONGKUMER,parties.IN.IND,5596,1491,11.6,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1445,nagaland,2013,ANGETYONGPANG,14859,13633,91.75,S.CHUBA LONGKUMER,parties.IN.IND,5480,40.2,SASHIMAR,parties.IN.NPF,5068,412,3.03,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1446,nagaland,2013,AONGLENDEN,11949,10237,85.67,IMTIKUMZUK,parties.IN.INC,5604,54.74,TOSHIPOKBA,parties.IN.NPF,4633,971,9.48,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1447,nagaland,2013,ARKAKONG,16617,15638,94.11,NUKLUTOSHI,parties.IN.NPF,8544,54.64,TAKATIBA MASA AO,parties.IN.INC,7094,1450,9.28,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1448,nagaland,2013,ATOIZU,16075,15420,95.93,PICTO,parties.IN.IND,8965,58.14,DOSHEHE Y. SEMA,parties.IN.NPF,5681,3284,21.3,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1449,nagaland,2013,BHANDARI,25129,24501,97.5,MMHONLUMO,parties.IN.NCP,8183,33.4,ACHUMBEMO KIKON,parties.IN.IND,7929,254,1.04,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1450,nagaland,2013,CHAZOUBA,25731,24379,94.75,CHOTISUH SAZO,parties.IN.NPF,14104,57.85,VAPRUMU DEMO,parties.IN.INC,7703,6401,26.25,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1451,nagaland,2013,CHIZAMI,17511,16566,94.6,DEO NUKHU,parties.IN.NPF,5695,34.38,KEVECHUTSO,parties.IN.IND,5253,442,2.67,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1453,nagaland,2013,DIMAPUR-II,46518,37328,80.24,S.I JAMIR,parties.IN.INC,14151,37.91,SAVI LIEGISE,parties.IN.IND,12536,1615,4.33,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1454,nagaland,2013,DIMAPUR-III,27744,24067,86.75,TOKHEHO,parties.IN.INC,12809,53.22,AZHETO,parties.IN.NPF,10778,2031,8.44,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1455,nagaland,2013,GHASPANI-I,58728,51542,87.76,N.JACOB ZHIMOMI,parties.IN.IND,26287,51,KHEKIHO ZHIMOMI,parties.IN.NPF,25255,1032,2,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1456,nagaland,2013,GHASPANI-II,30388,27177,89.43,ZHALEO RIO,parties.IN.NPF,11189,41.17,Y.HEWOTO AWOMI,parties.IN.INC,8801,2388,8.79,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1457,nagaland,2013,IMPUR,10138,9719,95.87,DR. IMTIWAPANG AIER,parties.IN.INC,6122,62.99,T.N.MANEN,parties.IN.NPF,3597,2525,25.98,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1458,nagaland,2013,JANGPETKONG,10750,9546,88.8,LONGRINEKEN,parties.IN.NPF,3117,32.65,E.T. SUNUP,parties.IN.IND,2961,156,1.63,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1459,nagaland,2013,KOHIMA TOWN,29995,24301,81.02,DR. NEIKIESALIE NICKY KIRE,parties.IN.NPF,15506,63.81,DR. ER. VIKUOTUOLIE ANGAMI,parties.IN.IND,8795,6711,27.62,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1460,nagaland,2013,KORIDANG,18843,18101,96.06,IMKONG L.IMCHEN,parties.IN.NPF,11869,65.57,T. CHALUKUMBA AO,parties.IN.IND,6134,5735,31.68,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1461,nagaland,2013,LONGKHIM CHARE,20333,19978,98.25,A.IMTILEMBA SANGTAM,parties.IN.NCP,7273,36.41,THRINIMONG,parties.IN.INC,5814,1459,7.31,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1462,nagaland,2013,LONGLENG,22861,22195,97.09,S. PANGNYU,parties.IN.NPF,13171,59.34,T.L. SEMDOK,parties.IN.NCP,8936,4235,19.08,src-1b7bc1c9d39a
IN-AC-2008-nagaland-1463,nagaland,2013,MELURI,19551,18629,95.28,YITACHU,parties.IN.NPF,12030,64.58,KHUOSATHO,parties.IN.INC,6479,5551,29.8,src-1b7bc1c9d39a
