entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-puducherry-4091,puducherry,2016,ARIANKUPPAM,35854,30977,86.4,T. DJEAMOURTHY,,14029,45.29,DR. M.A.S.SUBRAMANIAN,,7458,6571,21.21,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4092,puducherry,2016,BAHOUR,27950,24680,88.3,"DANAVELOU, N.",,11278,45.7,"THIAGARAJAN, T.",,8471,2807,11.38,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4093,puducherry,2016,EMBALAM,31386,9723,30.98,"LAKSHMIKANDHAN, U.",,7745,79.66,"GOVINDHARASU, K.",,1193,6552,67.39,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4096,puducherry,2016,KALAPET,32009,28042,87.61,M.O.H.F. SHAHJAHAN,,9839,35.09,P.M.L. KALYANASUNDARAM,,9205,634,2.26,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4098,puducherry,2016,KARAIKAL NORTH,32666,26604,81.44,P.R.N. THIRUMURUGAN,,13139,49.39,M.V.OMALINGAM,,9841,3298,12.4,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4099,puducherry,2016,KARAIKAL SOUTH,31286,23800,76.07,K.A.U. ASANA,,11104,46.66,A.M.H. NAZEEM,,11084,20,0.09,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4100,puducherry,2016,LAWSPET,30928,25883,83.69,V.P. SIVAKOLUNDHU,,12144,46.92,M. VAITHIANATHAN,,5695,6449,24.92,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4101,puducherry,2016,MAHE,30181,23479,77.79,DR. V.RAMACHANDRAN,,10797,45.99,E. VALSARAJ,,8658,2139,9.11,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4102,puducherry,2016,MANAVELY,31279,27409,87.63,R.K.R. ANANTHARAMAN,,9326,34.03,G. SURESH,,6611,2715,9.91,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4103,puducherry,2016,MANGALAM,34831,31283,89.81,S.V. SUGUMARAN,,13955,44.61,S. KUMARAVEL,,8392,5563,17.78,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2016,MANNADIPET,30709,26776,87.19,T.P.R. SELVAME,,7679,28.68,A. KRISHNAN,,7260,419,1.57,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4105,puducherry,2016,MUDALIARPET,33317,28765,86.34,A. BASKAR,,14321,49.79,V. BALAN,,8934,5387,18.73,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4107,puducherry,2016,NEDUNGADU,30653,25491,83.16,CHANDIRAPRIYANGA,,8789,34.48,A. MARIMOTTOU,,7695,1094,4.29,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4108,puducherry,2016,NELLITHOPE,31366,26564,84.69,Narayana Samy Ë,,18709,70.43,Omsakthisekar,,7565,11144,41.95,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4109,puducherry,2016,NERAVY T.R. PATTINAM,29373,24910,84.81,A.GEETHA,,14993,60.19,VMC. SIVAKUMAR,,8057,6936,27.85,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4110,puducherry,2016,NETTAPAKKAM,30665,27146,88.52,"VIZEAVENY, V.",,10577,38.96,"RAJAVELU, P.",,9109,1468,5.4,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4111,puducherry,2016,ORLEAMPETH,24284,20643,85.01,R. SIVA,,11110,53.82,G. NEHRU @ KUPPUSAMY,,8130,2980,14.44,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4113,puducherry,2016,OUSSUDU,28973,26273,90.68,E. THEEPPAINTHAN,,8675,33.02,SAI J SARAVANAN KUMAR,,6345,2330,8.87,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4114,puducherry,2016,OZHUKARAI,37366,30838,82.53,MNR. BALAN,,14703,47.68,N.G. PANNIRSELVAM,,7596,7107,23.05,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4116,puducherry,2016,THATTANCHAVADY,30551,23662,77.45,ASHOK ANAND,,12754,53.9,K. SETHU @ SETHUSELVAM,,5296,7458,31.52,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2016,THIRUBHUVANAI,30424,27150,89.24,B. KOBIGA,,12143,44.73,P. ANGALANE,,10711,1432,5.28,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4118,puducherry,2016,THIRUNALLAR,30169,25611,84.89,R. KAMALAKKANNAN,,13138,51.3,P. R. SIVA @ SIVASAKTHI,,10263,2875,11.23,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4119,puducherry,2016,VILLIANUR,36772,31533,85.75,A. NAMASSIVAYAM,,18009,57.11,JAYAKUMAR,,9728,8281,26.26,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4120,puducherry,2016,YANAM,36557,33899,92.73,MALLADI KRISHNA RAO,,20801,61.36,TIRIKOTY BAIRAVA SWAMY,,12047,8754,25.82,src-1b7bc1c9d39a
IN-AC-2008-puducherry-eci10,puducherry,2016,KAMARAJ NAGAR,33299,25769,77.39,VE. VAITHILINGAM,,11618,45.09,P. GANESAN,,6512,5106,19.82,src-1b7bc1c9d39a
