entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1962-gujarat-1,gujarat,1962,ABDASA,66532,35387,53.19,MADHAVSINHJI MOKAJI JADEJA,parties.IN.SWA,SWA,19699,55.67,JUGATRAM DALPATRAM RAVAL,parties.IN.INC,INC,13894,5805,16.41,src-1b7bc1c9d39a
IN-AC-1962-gujarat-10,gujarat,1962,DHRANGADHRA,61821,26035,42.11,LABHASHANKER MAGANLAL SHUKLA,parties.IN.INC,INC,17568,67.48,KANTILAL BECHARDAS SHAH,parties.IN.IND,IND,6356,11212,43.07,src-1b7bc1c9d39a
IN-AC-1962-gujarat-100,gujarat,1962,UTTARSANDA,67258,43191,64.22,RAMANBHAI ASHABHAI PATEL,parties.IN.SWA,SWA,20062,46.45,AJITKUMAR FULSINHJI DABHI,parties.IN.INC,INC,15192,4870,11.28,src-1b7bc1c9d39a
IN-AC-1962-gujarat-101,gujarat,1962,NADIAD,65968,41536,62.96,MANMOHANDAS BHAGWANDAS DESAI,parties.IN.SWA,SWA,20939,50.41,CHUNIBHAI MULJIBHAI PATEL,parties.IN.INC,INC,19306,1633,3.93,src-1b7bc1c9d39a
IN-AC-1962-gujarat-102,gujarat,1962,KATHLAL,60181,34531,57.38,JUVANSINH AMARSINH THAKOR,parties.IN.INC,INC,17890,51.81,ABHESING KODARBHAI PARMAR,parties.IN.SWA,SWA,15908,1982,5.74,src-1b7bc1c9d39a
IN-AC-1962-gujarat-103,gujarat,1962,KAPADWANJ,60970,40543,66.5,UTSAVBHAI SHANKERLAL PARIKH,parties.IN.INC,INC,19927,49.15,DHANVANTLAL MANEKLAL SHROFF,parties.IN.SWA,SWA,11764,8163,20.13,src-1b7bc1c9d39a
IN-AC-1962-gujarat-104,gujarat,1962,BALASINOR,53537,26169,48.88,MAKAVANA SHANTA YOGENDRAKUMAR,parties.IN.INC,INC,13841,52.89,DAHYABHAI PITAMBARDAS MAKAVANA,parties.IN.SWA,SWA,11413,2428,9.28,src-1b7bc1c9d39a
IN-AC-1962-gujarat-105,gujarat,1962,THASRA,59254,38508,64.99,KIRITSINH AMARSINH THAKORE,parties.IN.SWA,SWA,21686,56.32,FULABHAI JAVARBHAI PATEL,parties.IN.INC,INC,15929,5757,14.95,src-1b7bc1c9d39a
IN-AC-1962-gujarat-106,gujarat,1962,HALOL,50682,26319,51.93,MANSINGH VECHATBHAI NAIK,parties.IN.SWA,SWA,13250,50.34,JALUBHAI DABHAIBHAI NAIK,parties.IN.INC,INC,11084,2166,8.23,src-1b7bc1c9d39a
IN-AC-1962-gujarat-107,gujarat,1962,KALOL,57203,25593,44.74,VIJAYSINHJI BHARATSINHJI CHAUHAN,parties.IN.SWA,SWA,12144,47.45,RAMSINH RATANSINGH THAKORE,parties.IN.INC,INC,8082,4062,15.87,src-1b7bc1c9d39a
IN-AC-1962-gujarat-108,gujarat,1962,SALIA,53432,25273,47.3,RAMUBHAI JETHABHAI BHATIA,parties.IN.SWA,SWA,15533,61.46,SURENDRARAY BHAURAY DESAI,parties.IN.INC,INC,6035,9498,37.58,src-1b7bc1c9d39a
IN-AC-1962-gujarat-109,gujarat,1962,GODHRA,53712,25584,47.63,TAHERALI ABDULALI,parties.IN.INC,INC,9020,35.26,SHIROIA SOMALAL NATHAJIBHAI,parties.IN.PSP,PSP,7187,1833,7.17,src-1b7bc1c9d39a
IN-AC-1962-gujarat-11,gujarat,1962,MORVI,68301,35406,51.84,GOKALDAS DOSABHAI PARMAR,parties.IN.INC,INC,18193,51.38,RATIBHAI UKABHAI PATEL,parties.IN.IND,IND,12605,5588,15.78,src-1b7bc1c9d39a
IN-AC-1962-gujarat-110,gujarat,1962,SHEHRA,66999,30894,46.11,PARVATSINH GHAMIRBHAI PARMAR,parties.IN.INC,INC,16696,54.04,KHATUBHAI ABHENSINH PAGI,parties.IN.SWA,SWA,8942,7754,25.1,src-1b7bc1c9d39a
IN-AC-1962-gujarat-111,gujarat,1962,LUNAWADA,63470,30834,48.58,SHRI JATASHANKER DALSUKHRAM PANDYA,parties.IN.INC,INC,16569,53.74,MAHARAJA SAHEB KRUSHNA KUMARSINHJI,parties.IN.SWA,SWA,12347,4222,13.7,src-1b7bc1c9d39a
IN-AC-1962-gujarat-112,gujarat,1962,SANTRAMPUR,62773,21590,34.39,VIRSINGHBHAI JOTIBHAI BHABHOR,parties.IN.INC,INC,10764,49.86,TERSINGBHAI MOTI BHABHOR,parties.IN.SWA,SWA,8308,2456,11.38,src-1b7bc1c9d39a
IN-AC-1962-gujarat-113,gujarat,1962,JHALOD,48145,24410,50.7,TITABHAI MEGHAJIBHAI HATHILA,parties.IN.INC,INC,12541,51.38,SAMJIBHAI MOTIBHAI VASAIYA,parties.IN.SWA,SWA,6809,5732,23.49,src-1b7bc1c9d39a
IN-AC-1962-gujarat-114,gujarat,1962,DOHAD,55444,27325,49.28,NIMAMA HIRABEN LALCHANDBHAI,parties.IN.INC,INC,19217,70.33,KARANSINH JAVSINH BARIA,parties.IN.SWA,SWA,5280,13937,51.01,src-1b7bc1c9d39a
IN-AC-1962-gujarat-115,gujarat,1962,LIMKHEDA,54364,27821,51.18,BADIA MULA GUNDIA,parties.IN.SWA,SWA,18195,65.4,PARTHIBHAI RAYSING RATHOD,parties.IN.INC,INC,7345,10850,39,src-1b7bc1c9d39a
IN-AC-1962-gujarat-116,gujarat,1962,DEVGADH BARIA,65311,37701,57.73,RAOL SHRIMANT MAHARAJA JAYDEEPSINHJI,parties.IN.SWA,SWA,32444,86.06,JASWANTLAL DHANSUKHLAL SHAH,parties.IN.INC,INC,3483,28961,76.82,src-1b7bc1c9d39a
IN-AC-1962-gujarat-117,gujarat,1962,JABUGAM,53048,27124,51.13,KAMALSHANKER MULJIRAM PANDIT,parties.IN.INC,INC,16419,60.53,ATALIA CHHATRASINH BAPUJI,parties.IN.SWA,SWA,9429,6990,25.77,src-1b7bc1c9d39a
IN-AC-1962-gujarat-118,gujarat,1962,CHHOTA UDEPUR,57506,25395,44.16,BIPINCHANDRA MAHASHANKER BHATT,parties.IN.SWA,SWA,12270,48.32,SIVABHAI SAMALBHAI AMIN,parties.IN.INC,INC,8223,4047,15.94,src-1b7bc1c9d39a
