entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-meghalaya-1710,meghalaya,2018,RAKSAMGRE,26605,24004,90.22,BENEDIC R. MARAK,,9104,37.93,LIMISON D. SANGMA,,8480,624,2.6,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1711,meghalaya,2018,RANGSAKONA,31665,27808,87.82,ZENITH M. SANGMA,,13981,50.28,SUBIR M. MARAK,,12019,1962,7.06,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1712,meghalaya,2018,RESUBELPARA,25947,22527,86.82,TIMOTHY SHIRA,,6720,29.83,SALSENG C MARAK,,4957,1763,7.83,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1713,meghalaya,2018,RONGARA SIJU,29495,25426,86.2,RAKKAM A. SANGMA,,8108,31.89,ROPHUL S. MARAK,,7000,1108,4.36,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1714,meghalaya,2018,RONGJENG,29513,25287,85.68,JIM M SANGMA,,4846,19.16,WALSENG M. SANGMA,,4296,550,2.17,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1715,meghalaya,2018,SALMANPARA,26229,24187,92.21,WINNERSON D. SANGMA,,6613,27.34,IAN BOTHAM K. SANGMA,,4698,1915,7.92,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1716,meghalaya,2018,SELSELLA,30322,28093,92.65,CLEMENT MARAK,,12619,44.92,FERLIN C. A. SANGMA,,9022,3597,12.81,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1717,meghalaya,2018,SONGSAK,26687,23954,89.76,DR. MUKUL SANGMA,,10274,42.89,NIHIM D SHIRA,,8444,1830,7.64,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1718,meghalaya,2018,SOUTH TURA,30477,22217,72.9,Conrad Kongkal Sangma €,,13656,61.47,Charlotte W Momn (W),,5235,8421,37.91,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1719,meghalaya,2018,TIKRIKILA,30813,27506,89.27,JIMMY D. SANGMA,,7167,26.06,RAHINATH BARCHUNG,,5760,1407,5.12,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1720,meghalaya,2018,WILLIAM NAGAR,32345,25720,79.52,Marcuise N .Marak,,9656,37.54,Sengbath R. Marak,,4736,4920,19.13,src-1b7bc1c9d39a
