entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-PC-1976-andhra-pradesh-18,andhra-pradesh,1999,ONGOLE,1190279,776640,65.25,Karanam Balarama Krishna Murthy,parties.IN.TDP,TDP,392840,50.58,Sreenivasulu Reddy Magunta,parties.IN.INC,INC,370892,21948,2.82,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-19,andhra-pradesh,1999,NELLORE,1165144,769832,66.07,Rajeswaramma Vukkala,parties.IN.TDP,TDP,381166,49.51,Panabaka  Lakshmi,parties.IN.INC,INC,340713,40453,5.25,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-2,andhra-pradesh,1999,PARVATHIPURAM,911609,613641,67.31,Dadichiluka Veera Gouri Sankara Rao,parties.IN.TDP,TDP,304000,49.54,Kishore Chandra Suryanarayana Deo Vyricherla,parties.IN.INC,INC,290719,13281,2.16,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-20,andhra-pradesh,1999,TIRUPATHI,1199710,790437,65.89,Dr.N.Venkataswamy,parties.IN.BJP,BJP,386478,48.89,Chintha Mohan,parties.IN.INC,INC,373981,12497,1.58,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-21,andhra-pradesh,1999,CHITTOOR,1140219,835406,73.27,Noothana Kalva Ramakrishna Reddy,parties.IN.TDP,TDP,419208,50.18,R.Gopinath,parties.IN.INC,INC,400570,18638,2.23,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-22,andhra-pradesh,1999,RAJAMPET,946311,660558,69.8,Gunipati Ramaiah,parties.IN.TDP,TDP,322107,48.76,Annaiahgari Saiprathap,parties.IN.INC,INC,294937,27170,4.11,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-23,andhra-pradesh,1999,CUDDAPAH,1090670,722854,66.28,Vivekananda Reddy  Y.S.,parties.IN.INC,INC,367833,50.89,Kandula Rajamohan Reddy,parties.IN.TDP,TDP,341236,26597,3.68,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-24,andhra-pradesh,1999,HINDUPUR,1151606,769054,66.78,B.K. Parthasarathi,parties.IN.TDP,TDP,432575,56.25,S. Gangadhar,parties.IN.INC,INC,297939,134636,17.51,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-25,andhra-pradesh,1999,ANANTAPUR,1226314,752838,61.39,Kalava Srinivasulu,parties.IN.TDP,TDP,378488,50.27,Anantha Venkata Rami Reddy,parties.IN.INC,INC,357386,21102,2.8,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-26,andhra-pradesh,1999,KURNOOL,1163375,752286,64.66,Kambhalapati E. Krishna Murthy,parties.IN.TDP,TDP,385688,51.27,Kotla Vijaya Bhaskara Reddy,parties.IN.INC,INC,361201,24487,3.26,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-27,andhra-pradesh,1999,NANDYAL,1116553,729632,65.35,Bhuma  Nagi Reddy,parties.IN.TDP,TDP,391655,53.68,Gangula Prathapa Reddy,parties.IN.INC,INC,319046,72609,9.95,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-28,andhra-pradesh,1999,NAGARKURNOOL,1212569,811672,66.94,Dr.Manda Jagannath,parties.IN.TDP,TDP,431095,53.11,Dr.Mallu Ravi,parties.IN.INC,INC,364195,66900,8.24,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-29,andhra-pradesh,1999,MAHABUBNAGAR,1249455,791720,63.37,A.P.Jitender Reddy,parties.IN.BJP,BJP,391588,49.46,Dr.Mallikarjun,parties.IN.INC,INC,340693,50895,6.43,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-3,andhra-pradesh,1999,BOBBILI,949773,694150,73.09,Botcha Satyanarayana,parties.IN.INC,INC,339768,48.95,Aruna Padala,parties.IN.TDP,TDP,335947,3821,0.55,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-30,andhra-pradesh,1999,HYDERABAD,1567225,1083678,69.15,Sultan Salahuddin Owaisi,parties.IN.AIMIM,AIMIM,448165,41.36,Baddam Bal Reddy,parties.IN.BJP,BJP,387344,60821,5.62,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-31,andhra-pradesh,1999,SECUNDERABAD,1770024,970791,54.85,Bandaru Dattatraya,parties.IN.BJP,BJP,506626,52.19,Nadendla Bhaskara Rao,parties.IN.INC,INC,409000,97626,10.06,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-32,andhra-pradesh,1999,SIDDIPET,1622094,1042532,64.27,M. Rajaiah,parties.IN.TDP,TDP,583346,55.95,Yellaiah Nandi,parties.IN.INC,INC,429625,153721,14.74,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-33,andhra-pradesh,1999,MEDAK,1219960,830380,68.07,A. Narendra,parties.IN.BJP,BJP,400244,48.2,M. Baga Reddy,parties.IN.INC,INC,378161,22083,2.66,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-34,andhra-pradesh,1999,NIZAMABAD,1129947,753900,66.72,Ganga Reddy Gaddam,parties.IN.TDP,TDP,373260,49.51,S.Santosh Reddy,parties.IN.INC,INC,369824,3436,0.46,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-35,andhra-pradesh,1999,ADILABAD,1094868,743602,67.92,Dr. S. Venugopal Chary,parties.IN.TDP,TDP,390308,52.49,Mohd. Sultan Ahmad,parties.IN.INC,INC,280585,109723,14.76,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-36,andhra-pradesh,1999,PEDDAPALLI,1330759,860574,64.67,Dr.Smt.C. Suguna Kumari,parties.IN.TDP,TDP,406529,47.24,G.Venkat Swamy,parties.IN.INC,INC,390640,15889,1.85,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-37,andhra-pradesh,1999,KARIMNAGAR,1259045,801273,63.64,Chennamaneni Vidyasagar Rao,parties.IN.BJP,BJP,398437,49.73,Anand Rao Chelimeda,parties.IN.INC,INC,379067,19370,2.42,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-38,andhra-pradesh,1999,HANAMKONDA,1118951,727832,65.05,Chada Suresh Reddy,parties.IN.TDP,TDP,375285,51.56,M.Kamaluddin Ahmed,parties.IN.INC,INC,289504,85781,11.78,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-39,andhra-pradesh,1999,WARANGAL,1132718,831989,73.45,Bodakunti Venkateshwarlu,parties.IN.TDP,TDP,385593,46.35,Dr. T. Kalpanadevi,parties.IN.INC,INC,372227,13366,1.61,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-4,andhra-pradesh,1999,VISAKHAPATNAM,1420606,884861,62.29,M.V.V.S.Murthy,parties.IN.TDP,TDP,442036,49.96,T.Subbarami Reddy,parties.IN.INC,INC,403117,38919,4.4,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-40,andhra-pradesh,1999,KHAMMAM,1228365,916571,74.62,Renuka Chowdhury,parties.IN.INC,INC,328596,35.85,Baby Swarna Kumari Maddineni,parties.IN.TDP,TDP,320198,8398,0.92,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-41,andhra-pradesh,1999,NALGONDA,1417182,950587,67.08,Gutha Sukender Reddy,parties.IN.TDP,TDP,427505,44.97,Kanukula Janardhan Reddy,parties.IN.INC,INC,347770,79735,8.39,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-42,andhra-pradesh,1999,MIRYALGUDA,1206229,909820,75.43,Jaipal Reddy Sudini,parties.IN.INC,INC,401437,44.12,Rangashai Reddy Yadevelli,parties.IN.TDP,TDP,349360,52077,5.72,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-5,andhra-pradesh,1999,BHADRACHALAM,1085536,728556,67.11,Dumpa Mary Vijaya Kumari,parties.IN.TDP,TDP,293593,40.3,T.Ratnabai,parties.IN.INC,INC,256490,37103,5.09,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-6,andhra-pradesh,1999,ANAKAPALLI,1035708,744984,71.93,Ganta Srinivasa Rao,parties.IN.TDP,TDP,392984,52.75,Gurunadha Rao Gudivada,parties.IN.INC,INC,334520,58464,7.85,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-7,andhra-pradesh,1999,KAKINADA,1171987,812541,69.33,Mudragada Padmanabham,parties.IN.TDP,TDP,435811,53.64,Thota Subbarao,parties.IN.INC,INC,314376,121435,14.95,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-8,andhra-pradesh,1999,RAJAHMUNDRY,1137225,796286,70.02,Satyanarayana Rao S.B.P.B.K,parties.IN.BJP,BJP,411956,51.73,Chitturi Ravindra,parties.IN.INC,INC,351925,60031,7.53,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-9,andhra-pradesh,1999,AMALAPURAM,908257,663249,73.02,Ganti Mohanachandra Balayogi,parties.IN.TDP,TDP,368476,55.56,Gollapalli Suryarao,parties.IN.INC,INC,249597,118879,17.93,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-arunachal-pradesh-1,arunachal-pradesh,1999,ARUNACHAL WEST,346126,235319,67.99,Jarbom Gamlin,parties.IN.INC,INC,131483,55.87,Omak Apang,parties.IN.AC,AC,70760,60723,25.8,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-arunachal-pradesh-2,arunachal-pradesh,1999,ARUNACHAL EAST,265446,190344,71.71,Wangcha Rajkumar,parties.IN.INC,INC,110792,58.21,Tapir Gao,parties.IN.BJP,BJP,69389,41403,21.76,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-1,assam,1999,KARIMGANJ,943163,679706,72.07,Nepal Chandra Das,parties.IN.INC,INC,336799,49.55,Parimal Suklabaidya,parties.IN.BJP,BJP,294540,42259,6.22,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-10,assam,1999,NOWGONG,1113339,761698,68.42,Rajen Gohain,parties.IN.BJP,BJP,328861,43.17,Nripen Goswami,parties.IN.INC,INC,293433,35428,4.65,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-11,assam,1999,KALIABOR,1111536,758710,68.26,Tarun Gogoi,parties.IN.INC,INC,373542,49.23,Keshab Mahanta,parties.IN.AGP,AGP,206150,167392,22.06,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-12,assam,1999,JORHAT,1003470,630744,62.86,Bijoy Krishna Handique,parties.IN.INC,INC,304690,48.31,Janaki Nath Handique,parties.IN.BJP,BJP,205330,99360,15.76,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-13,assam,1999,DIBRUGARH,945785,557674,58.96,Paban Singh Ghatowar,parties.IN.INC,INC,270863,48.57,Ajit  Chaliha,parties.IN.BJP,BJP,203747,67116,12.03,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-14,assam,1999,LAKHIMPUR,1060744,743823,70.12,Ranee Narah,parties.IN.INC,INC,255925,34.41,Sarbananda Sonowal,parties.IN.AGP,AGP,201402,54523,7.33,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-2,assam,1999,SILCHAR,827760,592867,71.62,Sontosh Mohan Dev,parties.IN.INC,INC,329256,55.54,Kabindra Purkayastha,parties.IN.BJP,BJP,221504,107752,18.18,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-3,assam,1999,AUTONOMOUS DISTRICT,535818,386800,72.19,Dr Jayanta Rongpi,parties.IN.CPIMLL,CPI(ML)(L),208789,53.98,Biren Singh Engti,parties.IN.INC,INC,148914,59875,15.48,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-4,assam,1999,DHUBRI,1050547,809069,77.01,Abdul Hamid,parties.IN.INC,INC,279812,34.58,Dr Pannalal Oswal,parties.IN.BJP,BJP,258472,21340,2.63,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-5,assam,1999,KOKRAJHAR,1168480,890015,76.17,Sansuma Khunggur Bwismuthiary,parties.IN.IND,IND,334367,37.57,Theodore Kisku Rapaz,parties.IN.URMCA,URMCA,246942,87425,9.82,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-6,assam,1999,BARPETA,1023625,754333,73.69,A F Golam Osmani,parties.IN.INC,INC,325838,43.2,Ramani Kanta Deka,parties.IN.BJP,BJP,236476,89362,11.85,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-7,assam,1999,GAUHATI,1354869,837428,61.81,Bijoya Chakravarty,parties.IN.BJP,BJP,384771,45.95,Bhubaneswar Kalita,parties.IN.INC,INC,309533,75238,8.99,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-8,assam,1999,MANGALDOI,1180131,832398,70.53,Madhab Rajbangshi,parties.IN.INC,INC,283749,34.09,Munindra Singha Lahkar,parties.IN.BJP,BJP,267315,16434,1.98,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-9,assam,1999,TEZPUR,971406,677202,69.71,Moni Kumar Subba,parties.IN.INC,INC,230884,34.09,Ram Prasad Sarmah,parties.IN.BJP,BJP,205178,25706,3.79,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-1,bihar,1999,BAGAHA,1028588,570270,55.44,Mahendra Baitha,parties.IN.JDU,JD(U),261498,45.86,Purnamasi Ram,parties.IN.RJD,RJD,206747,54751,9.61,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-10,bihar,1999,MUZAFFARPUR,1067836,719527,67.38,Captain Jai Na. Pd. Nishad,parties.IN.JDU,JD(U),363820,50.56,Mahendra Sahni,parties.IN.RJD,RJD,303100,60720,8.44,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-11,bihar,1999,SITAMARHI,1126989,742752,65.91,Nawal Kishore Rai,parties.IN.JDU,JD(U),410557,55.28,Suryadeo Rai,parties.IN.RJD,RJD,309300,101257,13.64,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-12,bihar,1999,SHEOHAR,1083123,715936,66.1,Md Anwarul Haque,parties.IN.RJD,RJD,347279,48.51,Anand Mohan,parties.IN.BPSP,BPSP,344744,2535,0.36,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-13,bihar,1999,MADHUBANI,1101089,706948,64.2,Hukumdeo Narayan Yadav,parties.IN.BJP,BJP,328616,46.48,Dr Shakil Ahmad,parties.IN.INC,INC,266001,62615,8.85,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-14,bihar,1999,JHANJHARPUR,1053943,674416,63.99,Devendra Prasad Yadav,parties.IN.JDU,JD(U),375852,55.73,Surendra Prasad Yadav,parties.IN.RJD,RJD,248038,127814,18.95,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-15,bihar,1999,DARBHANGA,1043388,758291,72.68,Kirti Azad,parties.IN.BJP,BJP,395549,52.16,Md Ali Ashraf Fatmi,parties.IN.RJD,RJD,340001,55548,7.32,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-16,bihar,1999,ROSERA,1077267,723714,67.18,Ram Chandra Paswan,parties.IN.JDU,JD(U),420564,58.11,Pitamber Paswan,parties.IN.RJD,RJD,277648,142916,19.75,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-17,bihar,1999,SAMASTIPUR,1219110,791038,64.89,Manjay Lal,parties.IN.JDU,JD(U),368776,46.62,Ashok Singh,parties.IN.RJD,RJD,356088,12688,1.6,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-18,bihar,1999,BARH,1081353,750668,69.42,Nitish Kumar,parties.IN.JDU,JD(U),362016,48.23,Vijay Krishna,parties.IN.RJD,RJD,360681,1335,0.18,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-19,bihar,1999,BALIA,996579,499385,50.11,Ramjivan Singh,parties.IN.JDU,JD(U),169443,33.93,Ashok Kumar,parties.IN.RJD,RJD,157411,12032,2.41,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-2,bihar,1999,BETTIAH,1098637,689040,62.72,Dr Madan Prasad Jaiswal,parties.IN.BJP,BJP,343027,49.78,Mataur Rahman,parties.IN.RJD,RJD,303377,39650,5.75,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-20,bihar,1999,SAHARSA,1142103,721597,63.18,Dinesh Chandra Yadav,parties.IN.JDU,JD(U),392926,54.45,Surya Narayan Yadav,parties.IN.RJD,RJD,298433,94493,13.09,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-21,bihar,1999,MADHEPURA,997210,648473,65.03,Sharad Yadav,parties.IN.JDU,JD(U),328761,50.7,Lalu Prasad,parties.IN.RJD,RJD,298441,30320,4.68,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
