entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id,processing_level,processing_note
IN-AC-1976-puducherry-1,puducherry,1991,1,MUTHIALPET,M. BALASUBRAMANIAM,parties.IN.ADK,ADK,9175,52.38,1,won,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-1,puducherry,1991,1,MUTHIALPET,S. ANANDAVEDLU,parties.IN.DMK,DMK,8060,46.02,2,lost,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-1,puducherry,1991,1,MUTHIALPET,D. SIVARAJ,parties.IN.IND,IND,167,0.95,3,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-1,puducherry,1991,1,MUTHIALPET,K. KARUNAKARAN,parties.IN.IND,IND,40,0.23,4,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-1,puducherry,1991,1,MUTHIALPET,A. ARULRAJI,parties.IN.IND,IND,38,0.22,5,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-1,puducherry,1991,1,MUTHIALPET,S. MANJINI,parties.IN.IND,IND,15,0.09,6,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-1,puducherry,1991,1,MUTHIALPET,D. PURHOTHAMAN,parties.IN.IND,IND,14,0.08,7,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-1,puducherry,1991,1,MUTHIALPET,S. PERUMAL,parties.IN.IND,IND,6,0.03,8,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-2,puducherry,1991,2,CASSICADE,M. ELANGO,parties.IN.JD,JD,4927,49.97,1,won,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-2,puducherry,1991,2,CASSICADE,P. SHANMUGAN,parties.IN.INC,INC,4478,45.42,2,lost,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-2,puducherry,1991,2,CASSICADE,BALAVENGATRAMAN,parties.IN.BJP,BJP,243,2.46,3,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-2,puducherry,1991,2,CASSICADE,MAHAVIR JAIN,parties.IN.IND,IND,85,0.86,4,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-2,puducherry,1991,2,CASSICADE,DEVADOSS,parties.IN.IND,IND,34,0.34,5,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-2,puducherry,1991,2,CASSICADE,ARIMAVALAVAN ALIAS THULASI GOPALAKRISHNAN,parties.IN.PMK,PMK,25,0.25,6,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-2,puducherry,1991,2,CASSICADE,OM PRAKASH,parties.IN.TMM,TMM,24,0.24,7,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-2,puducherry,1991,2,CASSICADE,SEZHIAN ALIAS PERUMAL,parties.IN.IND,IND,22,0.22,8,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-2,puducherry,1991,2,CASSICADE,D. RAMAMURTHY,parties.IN.IND,IND,12,0.12,9,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-2,puducherry,1991,2,CASSICADE,M. GANESAN,parties.IN.IND,IND,9,0.09,10,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-2,puducherry,1991,2,CASSICADE,R. SEGAR,parties.IN.IND,IND,0,0,11,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-3,puducherry,1991,3,RAJ BHAVAN,A. GANDHIRAJ,parties.IN.INC,INC,2381,48.45,1,won,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-3,puducherry,1991,3,RAJ BHAVAN,S. P. SIVAKUMAR,parties.IN.DMK,DMK,2332,47.46,2,lost,U,,,,incumbent,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-3,puducherry,1991,3,RAJ BHAVAN,S. DAMODARAN,parties.IN.BJP,BJP,136,2.77,3,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-3,puducherry,1991,3,RAJ BHAVAN,R. GOTAHNDARAMAN,parties.IN.IND,IND,29,0.59,4,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-3,puducherry,1991,3,RAJ BHAVAN,L. VENGATARAMAN,parties.IN.ICS_SCS,ICS(SCS),17,0.35,5,forfeit,U,,,,crossover,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-3,puducherry,1991,3,RAJ BHAVAN,V. NARAYANASAMY,parties.IN.IND,IND,6,0.12,6,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-3,puducherry,1991,3,RAJ BHAVAN,R. BASKARAN,parties.IN.JP,JP,6,0.12,7,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-3,puducherry,1991,3,RAJ BHAVAN,G. KRISHNARAJ,parties.IN.TMM,TMM,5,0.1,8,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-3,puducherry,1991,3,RAJ BHAVAN,AROKIAMARI AMATHA SELVI,parties.IN.IND,IND,2,0.04,9,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-4,puducherry,1991,4,BUSSY,C. M.K ACHRAFF,parties.IN.INC,INC,3083,58.8,1,won,U,,,,incumbent,src-0c1b8f274551,minor,
IN-AC-1976-puducherry-4,puducherry,1991,4,BUSSY,G. PERULARAJA,parties.IN.DMK,DMK,2042,38.95,2,lost,U,,,,challenger,src-0c1b8f274551,minor,
