entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id,processing_level,processing_note
IN-AC-1976-mizoram-10,mizoram,1982,10,N.VANLAIPHAI,LAINGHENGA,parties.IN.PPC,PPC,1924,54.12,1,won,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-10,mizoram,1982,10,N.VANLAIPHAI,THANGTINKHUMA,parties.IN.INC,INC,950,26.72,2,lost,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-10,mizoram,1982,10,N.VANLAIPHAI,NGURCHHINGA,parties.IN.IND,IND,681,19.16,3,lost,U,,,,incumbent,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-13,mizoram,1982,13,KHAWHAI,J.H.LIANCHUNGNUNGA,parties.IN.PPC,PPC,1770,45.4,1,won,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-13,mizoram,1982,13,KHAWHAI,H.THANSANGA,parties.IN.INC,INC,1378,35.34,2,lost,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-13,mizoram,1982,13,KHAWHAI,J.H.ROTHUAMA,parties.IN.IND,IND,751,19.26,3,lost,U,,,,incumbent,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-22,mizoram,1982,22,PHULDUNGSEI,R.ZADINGA,parties.IN.PPC,PPC,1885,46.01,1,won,U,,,,crossover,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-22,mizoram,1982,22,PHULDUNGSEI,VAIVENGA,parties.IN.INC,INC,1677,40.93,2,lost,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-22,mizoram,1982,22,PHULDUNGSEI,LALNUNTLUANGA,parties.IN.IND,IND,487,11.89,3,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-22,mizoram,1982,22,PHULDUNGSEI,A.V.PAKUNGA,parties.IN.IND,IND,48,1.17,4,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-23,mizoram,1982,23,SATEEK,C.PAHLIRA,parties.IN.IND,IND,1504,37.05,1,won,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-23,mizoram,1982,23,SATEEK,J.THANGHUMA,parties.IN.IND,IND,1261,31.07,2,lost,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-23,mizoram,1982,23,SATEEK,LALSANGZUALA,parties.IN.INC,INC,1251,30.82,3,lost,U,,,,challenger,src-0c1b8f274551,minor,
IN-AC-1976-mizoram-23,mizoram,1982,23,SATEEK,V.L.SIAMA,parties.IN.IND,IND,43,1.06,4,forfeit,U,,,,challenger,src-0c1b8f274551,minor,
