entity_id,year,current_file,proposed_file,formation_event_id
IN-PC-1976-S04-10-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-10-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-10-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-10-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-10-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-10-LsGenOct1999-C12,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-10-LsGenOct1999-C13,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-10-LsGenOct1999-C14,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-10-LsGenOct1999-C15,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-11,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-11-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-11-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-11-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-11-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-11-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-11-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-11-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-11-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-11-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-12,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-12-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-12-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-12-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-12-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-12-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-12-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-12-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-12-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-13,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-13-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-13-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-13-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-13-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-13-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-13-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-14,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-14-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-14-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-14-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-14-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-14-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-14-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-14-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-14-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-14-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-14-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-15,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-15-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-15-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-15-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-15-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-15-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-15-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-15-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-15-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-15-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-16,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-16-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-16-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-16-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-16-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-16-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-16-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-16-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-17,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-17-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-17-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-17-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-17-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-17-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-17-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-17-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-17-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-17-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-17-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-17-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-18,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-18-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-18-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-18-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-18-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-18-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-18-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-18-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-18-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-18-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-18-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-18-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-19,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-19-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-19-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-19-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-19-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-19-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-19-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-19-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-19-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-2,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-2-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-2-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-2-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-2-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-2-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-2-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-2-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-2-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-2-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-2-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-20,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-20-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-20-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-20-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-20-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-20-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-21,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-21-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-21-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-21-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-21-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-21-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-21-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-22,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-22-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-22-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-22-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-22-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-22-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-22-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-22-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-22-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-23,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-23-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
IN-PC-1976-S04-23-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/bihar_election_results.csv,datasets/data/datapoints/electoral/bihar-1947-1999_election_results.csv,bihar-jharkhand-2000-bifurcation
