entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-2008-chhattisgarh-2411,chhattisgarh,2023,Bharatpur-sonhat,176696,148678,84.14,Renuka Singh Saruta,parties.IN.BJP,BJP,55809,38.2,Gulab Kamro,parties.IN.INC,INC,50890,4919,3.37,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2414,chhattisgarh,2023,Manendragarh,134947,100654,74.59,Shyam Bihari Jaiswal,parties.IN.BJP,BJP,48503,48.82,Ramesh Singh Vakil,parties.IN.INC,INC,36623,11880,11.96,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2410,chhattisgarh,2023,Baikunthpur,168185,138706,82.47,Bhaiya Lal Rajwade,parties.IN.BJP,BJP,66866,48.89,Ambica Singhdeo,parties.IN.INC,INC,41453,25413,18.58,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2455,chhattisgarh,2023,Premnagar,237134,192718,81.27,Bhulan Singh Marabi,parties.IN.BJP,BJP,99957,52.84,Khel Sai Singh,parties.IN.INC,INC,66667,33290,17.6,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2452,chhattisgarh,2023,Bhatgaon,236803,194531,82.15,Laxmi Rajwade,parties.IN.BJP,BJP,105162,54.24,Parasnath Rajwade,parties.IN.INC,INC,61200,43962,22.67,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2454,chhattisgarh,2023,Pratappur,231709,192242,82.97,Shakuntala Singh Portey,parties.IN.BJP,BJP,83796,44.6,Rajkumari Shivbhajan Marabi,parties.IN.INC,INC,72088,11708,6.23,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2456,chhattisgarh,2023,Ramanujganj,218543,182436,83.48,Ram Vichar Netam,parties.IN.BJP,BJP,99574,55.65,Dr. Ajay Kumar Tirkey,parties.IN.INC,INC,69911,29663,16.58,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2457,chhattisgarh,2023,Samri,218557,183357,83.89,Udhheshwari Paikra,parties.IN.BJP,BJP,83483,46.8,Vijay Paikra,parties.IN.INC,INC,69540,13943,7.82,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2453,chhattisgarh,2023,Lundra,193902,165582,85.39,Prabodh Minz,parties.IN.BJP,BJP,87463,53.77,Dr. Pritam Ram,parties.IN.INC,INC,63335,24128,14.83,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2451,chhattisgarh,2023,Ambikapur,256691,195914,76.32,Rajesh Agrawal,parties.IN.BJP,BJP,90780,46.86,T. S. Baba,parties.IN.INC,INC,90686,94,0.05,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2458,chhattisgarh,2023,Sitapur,201660,164980,81.81,Poorv Sainik Ramkumar Toppo,parties.IN.BJP,BJP,83088,50.8,Amarjeet Bhagat,parties.IN.INC,INC,65928,17160,10.49,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2427,chhattisgarh,2023,Jashpur,237786,181056,76.14,Raymuni Bhagat,parties.IN.BJP,BJP,89103,50.13,Vinay Bhagat,parties.IN.INC,INC,71458,17645,9.93,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2429,chhattisgarh,2023,Kunkuri,205625,159560,77.6,Vishnu Deo Sai,parties.IN.BJP,BJP,87604,55.79,U.d. Minj,parties.IN.INC,INC,62063,25541,16.27,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2431,chhattisgarh,2023,Pathalgaon,226859,179480,79.12,Gomati Sai,parties.IN.BJP,BJP,82320,46.68,Rampukar Singh Thakur,parties.IN.INC,INC,82065,255,0.14,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2430,chhattisgarh,2023,Lailunga,204520,175663,85.89,Vidyawati Sidar,parties.IN.INC,INC,84666,48.85,Suniti Satyanand Rathiya,parties.IN.BJP,BJP,80490,4176,2.41,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2432,chhattisgarh,2023,Raigarh,257432,204308,79.36,Omprakash Choudhary(o.p.choudhary),parties.IN.BJP,BJP,129134,63.44,Prakash Shakrajeet Naik,parties.IN.INC,INC,64691,64443,31.66,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2433,chhattisgarh,2023,Sarangarh,263526,209926,79.66,Uttari Ganpat Jangde,parties.IN.INC,INC,109484,52.73,Shivkumari Saradhan Chouhan,parties.IN.BJP,BJP,79789,29695,14.3,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2428,chhattisgarh,2023,Kharsia,215550,187919,87.18,Umesh Patel,parties.IN.INC,INC,100988,54.24,Mahesh Sahu,parties.IN.BJP,BJP,79332,21656,11.63,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2426,chhattisgarh,2023,Dharamjaigarh,212825,183994,86.45,Laljeet Singh Rathia,parties.IN.INC,INC,90493,50.12,Harishchandra Rathia,parties.IN.BJP,BJP,80856,9637,5.34,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2417,chhattisgarh,2023,Rampur,221232,176336,79.71,Phoolsingh Rathiya,parties.IN.INC,INC,93647,53.87,Nanki Ram Kanwar,parties.IN.BJP,BJP,70788,22859,13.15,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2413,chhattisgarh,2023,Kobra,256051,171246,66.88,Lakhanlal Devangan S/o Tulsiram Devangan,parties.IN.BJP,BJP,92029,54.05,Jaisingh Agrawal (jaisingh Bhaiya),parties.IN.INC,INC,66400,25629,15.05,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2412,chhattisgarh,2023,Katghora,214882,163032,75.87,Premchand Patel,parties.IN.BJP,BJP,73680,45.6,Purushottam Kanwar,parties.IN.INC,INC,56780,16900,10.46,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2416,chhattisgarh,2023,Pali-tanakhar,228459,185163,81.05,Tuleshwar Hira Singh Markam,parties.IN.GGP,GGP,60862,33.51,Duleshwari Sidar,parties.IN.INC,INC,60148,714,0.39,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2415,chhattisgarh,2023,Marwahi,197952,155795,78.7,Pranav Kumar Marpachi,parties.IN.BJP,BJP,51960,34.25,Gulab Raj,parties.IN.UNK,JCCJ,39882,12078,7.96,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2380,chhattisgarh,2023,Kota,219070,163473,74.62,Atal Shrivastava,parties.IN.INC,INC,73479,45.84,Prabal Pratap Singh Judev,parties.IN.BJP,BJP,65522,7957,4.96,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2381,chhattisgarh,2023,Lormi,228487,157052,68.74,Arun Sao,parties.IN.BJP,BJP,75070,48.05,Thaneshvar Sahu,parties.IN.INC,INC,29179,45891,29.37,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2383,chhattisgarh,2023,Mungeli,253778,171821,67.71,Punnulal Mohle,parties.IN.BJP,BJP,85429,50.08,Sanjeet Banarjee,parties.IN.INC,INC,73648,11781,6.91,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2384,chhattisgarh,2023,Takhatpur,243812,179885,73.78,Dharmjeet Singh,parties.IN.BJP,BJP,90978,50.97,Rashmi Ashish Singh,parties.IN.INC,INC,76086,14892,8.34,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2379,chhattisgarh,2023,Bilha,306473,213820,69.77,Dharam Lal Kaushik,parties.IN.BJP,BJP,100346,47.05,Siyaram Kaushik,parties.IN.INC,INC,91389,8957,4.2,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2378,chhattisgarh,2023,Bilaspur,251210,143300,57.04,Amar Agrawal,parties.IN.BJP,BJP,83022,58.29,Shailesh Pandey,parties.IN.INC,INC,54063,28959,20.33,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2377,chhattisgarh,2023,Beltara,248729,164718,66.22,Sushant Shukla,parties.IN.BJP,BJP,79528,48.45,Vijay Kesharwani,parties.IN.INC,INC,62565,16963,10.34,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2382,chhattisgarh,2023,Masturi,305620,204084,66.78,Dilip Lahariya,parties.IN.INC,INC,95497,47.33,Dr. Krishna Murti Bandhi,parties.IN.BJP,BJP,75356,20141,9.98,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2394,chhattisgarh,2023,Akaltara,222283,170118,76.53,Raghavendra Kumar Singh,parties.IN.INC,INC,80043,47.3,Saurabh Singh,parties.IN.BJP,BJP,57285,22758,13.45,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2398,chhattisgarh,2023,Janjgir Champa,212602,159801,75.16,Byas Kashyap S/o Shaniram Kashyap,parties.IN.INC,INC,72900,45.83,Narayan Chandel,parties.IN.BJP,BJP,65929,6971,4.38,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2401,chhattisgarh,2023,Sakti,214392,161218,75.2,Charan Das Mahant,parties.IN.INC,INC,81519,50.85,Dr. Khilawan Sahu,parties.IN.BJP,BJP,69124,12395,7.73,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2396,chhattisgarh,2023,Chandrapura,234099,176429,75.37,Ramkumar Yadav,parties.IN.INC,INC,85525,48.76,Sanyogita Yudhvir Singh Judev,parties.IN.BJP,BJP,69549,15976,9.11,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2397,chhattisgarh,2023,Jaijaipur,249202,174274,69.93,Baleshwar Sahu,parties.IN.INC,INC,76747,44.25,Krishna Kant Chandra,parties.IN.BJP,BJP,50825,25922,14.95,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2400,chhattisgarh,2023,Pamgarh,220500,149447,67.78,Sheshraj Harvansh,parties.IN.INC,INC,63963,43.14,Santosh Kumar Lahare,parties.IN.BJP,BJP,47789,16174,10.91,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2425,chhattisgarh,2023,Saraipali,205107,168706,82.25,Chaturi Nand,parties.IN.INC,INC,100503,60.13,Sarla Kosariya,parties.IN.BJP,BJP,58615,41888,25.06,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2418,chhattisgarh,2023,Basna,224581,188342,83.86,Sampat Agrawal,parties.IN.BJP,BJP,108871,58.25,Devendra Bahadur Singh,parties.IN.INC,INC,72078,36793,19.69,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2421,chhattisgarh,2023,Khallari,217389,179833,82.72,Dwarikadhish Yadav,parties.IN.INC,INC,104052,58.54,Alka Chandrakar,parties.IN.BJP,BJP,66933,37119,20.88,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2423,chhattisgarh,2023,Mahasamund,208801,164542,78.8,Yogeshwar Raju Sinha,parties.IN.BJP,BJP,84594,51.53,Dr. Rashmi Chandrakar,parties.IN.INC,INC,68442,16152,9.84,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2395,chhattisgarh,2023,Bilaigarh,301885,215333,71.33,Kavita Pran Lahrey,parties.IN.INC,INC,81647,38.33,Dr. Dinesh Lal Jangdey,parties.IN.BJP,BJP,63708,17939,8.42,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2399,chhattisgarh,2023,Kasdol,361750,271558,75.07,Sandeep Sahu,parties.IN.INC,INC,136362,50.37,Dhani Ram Dhiwar,parties.IN.BJP,BJP,102597,33765,12.47,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2436,chhattisgarh,2023,Baloda bazar,280782,219644,78.23,Tank Ram Verma,parties.IN.BJP,BJP,108381,49.94,Shailesh Nitin Trivedi,parties.IN.INC,INC,93635,14746,6.79,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2437,chhattisgarh,2023,Bhatapara,252829,191936,75.92,Indra Sao,parties.IN.INC,INC,94066,49.18,Shivratan Sharma,parties.IN.BJP,BJP,82750,11316,5.92,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2438,chhattisgarh,2023,Dharsiwa,234726,182921,77.93,Anuj Sharma,parties.IN.BJP,BJP,107283,58.8,Chhaya Verma,parties.IN.INC,INC,62940,44343,24.3,src-62cfd76b1e59,minor,
IN-AC-2008-chhattisgarh-2442,chhattisgarh,2023,Raipur Rural,349371,205599,58.85,Motilal Sahu,parties.IN.BJP,BJP,113032,55.17,Pankaj Sharma,parties.IN.INC,INC,77282,35750,17.45,src-62cfd76b1e59,minor,
