entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-1976-arunachal-pradesh-1,arunachal-pradesh,1990,1,LUMLA,KARMA WANGCHU,parties.IN.INC,INC,2798,63.12,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-1,arunachal-pradesh,1990,1,LUMLA,RINCHIN NORBU GENGLA,parties.IN.JD,JD,1635,36.88,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-2,arunachal-pradesh,1990,2,TAWANG,THUPTEN TEMPA (UNCONTESTED),parties.IN.INC,INC,0,,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-3,arunachal-pradesh,1990,3,MUKTO,DORJEE KHANDU (UNCONTESTED),parties.IN.INC,INC,0,,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-4,arunachal-pradesh,1990,4,DIRANG,LOBSANG TSERING,parties.IN.IND,IND,3252,47.56,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-4,arunachal-pradesh,1990,4,DIRANG,TSERING GYURME,parties.IN.INC,INC,2225,32.54,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-4,arunachal-pradesh,1990,4,DIRANG,NAMGYAL TSERING,parties.IN.JD,JD,1361,19.9,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-5,arunachal-pradesh,1990,5,KALAKTANG,RINCHIN KHANDU KHRIMEY,parties.IN.INC,INC,3388,65.67,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-5,arunachal-pradesh,1990,5,KALAKTANG,DORJEE TSERING,parties.IN.JD,JD,1771,34.33,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-6,arunachal-pradesh,1990,6,THRIZINO-BURAGAON,SINAM DUSUSOW,parties.IN.INC,INC,2578,61.03,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-6,arunachal-pradesh,1990,6,THRIZINO-BURAGAON,NIMA TSERING KHRIME,parties.IN.IND,IND,1646,38.97,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-7,arunachal-pradesh,1990,7,BOMDILA,JAPU DERU,parties.IN.INC,INC,2839,58.57,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-7,arunachal-pradesh,1990,7,BOMDILA,RINCHIN KHARU,parties.IN.JD,JD,2008,41.43,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-8,arunachal-pradesh,1990,8,BAMENG,DONGLE SONAM,parties.IN.IND,IND,2895,41.49,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-8,arunachal-pradesh,1990,8,BAMENG,MAI SONAM,parties.IN.INC,INC,2501,35.85,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-8,arunachal-pradesh,1990,8,BAMENG,DOKOI JOMO,parties.IN.JD,JD,1581,22.66,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-9,arunachal-pradesh,1990,9,CHAYANGTAJO,KAMENG DOLO,parties.IN.INC,INC,3364,50.14,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-9,arunachal-pradesh,1990,9,CHAYANGTAJO,ROPO YANGFO,parties.IN.JD,JD,3345,49.86,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-10,arunachal-pradesh,1990,10,SEPPA EAST,MEPE DADA,parties.IN.JD,JD,2461,51.22,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-10,arunachal-pradesh,1990,10,SEPPA EAST,ATUM WELLY,parties.IN.INC,INC,2266,47.16,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-10,arunachal-pradesh,1990,10,SEPPA EAST,TAKAR TAKU,parties.IN.IND,IND,78,1.62,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-11,arunachal-pradesh,1990,11,SEPPA WEST,HARI NATUNG,parties.IN.IND,IND,1800,45.21,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-11,arunachal-pradesh,1990,11,SEPPA WEST,MATUM RIME,parties.IN.JD,JD,1263,31.73,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-11,arunachal-pradesh,1990,11,SEPPA WEST,DERA DEGIO,parties.IN.INC,INC,918,23.06,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-12,arunachal-pradesh,1990,12,PAKKE-KASANG,DERA NATUNG,parties.IN.INC,INC,1680,47.66,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-12,arunachal-pradesh,1990,12,PAKKE-KASANG,NATUNG TACHENG,parties.IN.JD,JD,1240,35.18,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-12,arunachal-pradesh,1990,12,PAKKE-KASANG,LAGU TAYEM,parties.IN.IND,IND,605,17.16,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-13,arunachal-pradesh,1990,13,ITANAGAR,LICHI LEGI,parties.IN.JD,JD,6494,45.05,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-13,arunachal-pradesh,1990,13,ITANAGAR,TECHI TAKUR,parties.IN.INC,INC,4978,34.54,2,lost,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-13,arunachal-pradesh,1990,13,ITANAGAR,RAJEN NANI,parties.IN.IND,IND,1441,10,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-13,arunachal-pradesh,1990,13,ITANAGAR,PURA TADO,parties.IN.IND,IND,1050,7.28,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-13,arunachal-pradesh,1990,13,ITANAGAR,TABA HARE,parties.IN.JNP_JP,JNP(JP),451,3.13,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-14,arunachal-pradesh,1990,14,DOIMUKH,NGURANG TAZAP,parties.IN.INC,INC,2595,37.52,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-14,arunachal-pradesh,1990,14,DOIMUKH,T.C. TELI,parties.IN.JNP_JP,JNP(JP),2452,35.45,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-14,arunachal-pradesh,1990,14,DOIMUKH,TABA TAGAR,parties.IN.JD,JD,1729,25,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-14,arunachal-pradesh,1990,14,DOIMUKH,TER TANA,parties.IN.IND,IND,140,2.02,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-15,arunachal-pradesh,1990,15,SAGALEE,TABA HANIYA,parties.IN.JD,JD,3210,51.97,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-15,arunachal-pradesh,1990,15,SAGALEE,NABAM TUKI,parties.IN.INC,INC,2967,48.03,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-16,arunachal-pradesh,1990,16,YACHULI,NEELAM TARAM,parties.IN.INC,INC,5683,77.07,1,won,U,,,,crossover,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-16,arunachal-pradesh,1990,16,YACHULI,JORAM TAJING,parties.IN.JD,JD,1691,22.93,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-17,arunachal-pradesh,1990,17,ZIRO-HAPOLI,PADI YUBBE,parties.IN.IND,IND,4237,44.71,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-17,arunachal-pradesh,1990,17,ZIRO-HAPOLI,NANI RIBYA,parties.IN.IND,IND,2900,30.6,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-17,arunachal-pradesh,1990,17,ZIRO-HAPOLI,GYATI TAKKA,parties.IN.INC,INC,2339,24.68,3,lost,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-18,arunachal-pradesh,1990,18,PALIN,DUGI TAJIK,parties.IN.JD,JD,2513,42.74,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-18,arunachal-pradesh,1990,18,PALIN,DOLANG TAGING,parties.IN.INC,INC,1964,33.4,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-18,arunachal-pradesh,1990,18,PALIN,TARING RANJEEV,parties.IN.JNP_JP,JNP(JP),769,13.08,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-18,arunachal-pradesh,1990,18,PALIN,PATE TATUNG,parties.IN.IND,IND,634,10.78,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-19,arunachal-pradesh,1990,19,NYAPIN,TADAR TANIANG,parties.IN.INC,INC,2241,31.43,1,won,U,,,,crossover,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-19,arunachal-pradesh,1990,19,NYAPIN,KAMEN RINGU,parties.IN.JD,JD,2141,30.03,2,lost,U,,,,crossover,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-19,arunachal-pradesh,1990,19,NYAPIN,TAI NIKAM,parties.IN.JNP_JP,JNP(JP),1569,22.01,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-19,arunachal-pradesh,1990,19,NYAPIN,TADAR TANG,parties.IN.IND,IND,1178,16.52,4,forfeit,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-20,arunachal-pradesh,1990,20,TALI,ZARA TATA,parties.IN.JNP_JP,JNP(JP),2095,51.5,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-20,arunachal-pradesh,1990,20,TALI,SOROM TATUP,parties.IN.INC,INC,1246,30.63,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-20,arunachal-pradesh,1990,20,TALI,HARI TARO,parties.IN.JD,JD,727,17.87,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-21,arunachal-pradesh,1990,21,KOLORIANG,CHERA TALO (UNCONTESTED),parties.IN.INC,INC,0,,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-22,arunachal-pradesh,1990,22,NACHO,TANGA BYALING,parties.IN.IND,IND,2337,41,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-22,arunachal-pradesh,1990,22,NACHO,TARING DUI,parties.IN.INC,INC,2034,35.68,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-22,arunachal-pradesh,1990,22,NACHO,TARIK RAVA,parties.IN.JD,JD,1329,23.32,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-23,arunachal-pradesh,1990,23,TALIHA,TARA PAYENG,parties.IN.JD,JD,2784,50.87,1,won,U,,,,crossover,src-1b7bc1c9d39a
IN-AC-1976-arunachal-pradesh-23,arunachal-pradesh,1990,23,TALIHA,PUNJI MARA,parties.IN.INC,INC,2689,49.13,2,lost,U,,,,incumbent,src-1b7bc1c9d39a
