entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,A. NAMASSIVAYAM,,14939,51.82,1,won,U,51,Others,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,A. KRISHNAN @ A.K. KUMAR,,12189,42.28,2,lost,U,58,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,CHITRA,,485,1.68,3,forfeit,U,36,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,P. GOPALAKRISHNAN,,238,0.83,5,forfeit,U,39,Others,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,VEERAPPAN,,182,0.63,6,forfeit,U,51,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,"K.K. MATHIVADHANAN, M.B.A., M.Phil.,",,100,0.35,7,forfeit,U,33,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,S. MANIKANDAN,,64,0.22,8,forfeit,U,33,8th Pass,Service,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,C. DHANAVELU,,57,0.2,9,forfeit,U,33,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,S. JAYABALL ALIAS SENGENI,,55,0.19,10,forfeit,U,45,12th Pass,Real Estate or Builder or Developer or Construction,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,BRIGHTMOON V. MURUGANANDHAM,,43,0.15,11,forfeit,U,46,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,SUBBURUMANI,,25,0.09,12,forfeit,U,63,Illiterate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,CHAMSOUDINE,,12,0.04,13,forfeit,U,48,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2021,1,MANNADIPET,SIVAKUMAR. R.M,,8,0.03,14,forfeit,U,51,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,P. ANGALANE,,10597,36.78,1,won,U,52,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,B. KOBIGA,,8238,28.6,2,lost,U,39,10th Pass,Ex MLA,incumbent,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,A. MUHILAN,,7644,26.53,3,lost,U,32,Graduate Professional,Contractor,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,K. RANJIT,,588,2.04,4,forfeit,U,25,12th Pass,Accountant,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,DURAI RAMESH,,482,1.67,5,forfeit,U,51,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,Dr.K. SILAMBARASAN,,229,0.79,7,forfeit,U,30,Graduate Professional,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,S.T. PARAMASIVAM @ CALE,,182,0.63,8,forfeit,U,47,8th Pass,Musician or Artist,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,T. VINAYAGAMOORTHY,,119,0.41,9,forfeit,U,39,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,V. SIVARAMAN,,117,0.41,10,forfeit,U,44,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,M. SHANTHI,,85,0.3,11,forfeit,U,50,10th Pass,Household,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,S. NADARAJAN,,84,0.29,12,forfeit,U,38,Graduate Professional,Private Company,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,"T. UDAYAKUMAR, MLIS",,80,0.28,13,forfeit,U,32,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4117,puducherry,2021,2,THIRUBHUVANAI,M. MANIVANNAN,,79,0.27,14,forfeit,U,49,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4113,puducherry,2021,3,OUSSUDU,AK SAI J SARAVANAN KUMAR,,14121,48.78,1,won,U,48,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4113,puducherry,2021,3,OUSSUDU,P. KARTHIKEYAN,,12241,42.29,2,lost,U,45,Others,Contractor,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4113,puducherry,2021,3,OUSSUDU,GEETHA PRIYA,,740,2.56,3,forfeit,U,42,12th Pass,Household,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4113,puducherry,2021,3,OUSSUDU,MUTHALU VENGADESAN,,496,1.71,4,forfeit,U,42,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4113,puducherry,2021,3,OUSSUDU,N. AMBIGAPATHY,,320,1.11,6,forfeit,U,62,Graduate,Ex Govt Employee,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4113,puducherry,2021,3,OUSSUDU,K. SANKAR,,293,1.01,7,forfeit,U,49,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4113,puducherry,2021,3,OUSSUDU,A. MURALI,,165,0.57,8,forfeit,U,38,Graduate,Coolie,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4113,puducherry,2021,3,OUSSUDU,R. BABOU,,77,0.27,9,forfeit,U,48,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4113,puducherry,2021,3,OUSSUDU,S. SANJIV GANTHI,,47,0.16,10,forfeit,U,37,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4113,puducherry,2021,3,OUSSUDU,ABIMANNAN,,24,0.08,11,forfeit,U,61,12th Pass,,challenger,src-1b7bc1c9d39a
