entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-PC-2008-andhra-pradesh-411,andhra-pradesh,2019,NARSAPURAM,1439691,1177738,81.8,KANUMURU RAGHU RAMA KRISHNA RAJU,,449234,38.14,V.V. SIVA RAMA RAJU (KALAVAPUDI SIVA),,416558,32676,2.77,src-31c65dbec869
IN-PC-2008-andhra-pradesh-412,andhra-pradesh,2019,KAKINADA,1563930,1234655,78.95,VANGA GEETHAVISWANATH,,537630,43.54,CHALAMALASETTY SUNIL,,511892,25738,2.08,src-31c65dbec869
IN-PC-2008-andhra-pradesh-413,andhra-pradesh,2019,CHITTOOR,1566499,1319472,84.23,N. REDDEPPA,,686792,52.05,NARAMALLI SIVA PRASAD,,549521,137271,10.4,src-31c65dbec869
IN-PC-2008-andhra-pradesh-415,andhra-pradesh,2019,ONGOLE,1556469,1342368,86.24,MAGUNTA SREENIVASULU REDDY,,739202,55.07,SIDDA RAGHAVA RAO,,524351,214851,16.01,src-31c65dbec869
IN-PC-2008-andhra-pradesh-418,andhra-pradesh,2019,KADAPA,1570330,1228242,78.22,Y.S.Avinash Reddy,,783499,63.79,Adi Narayana Reddy Chadipirala,,402773,380726,31,src-31c65dbec869
IN-PC-2008-andhra-pradesh-419,andhra-pradesh,2019,MACHILIPATNAM,1473347,1244570,84.47,BALASHOWRY VALLABHANENI,,572850,46.03,KONAKALLA NARAYANA RAO,,512612,60238,4.84,src-31c65dbec869
IN-PC-2008-andhra-pradesh-420,andhra-pradesh,2019,BAPATLA,1468671,1266492,86.23,NANDIGAM SURESH,,598257,47.24,MALYADRI SRIRAM,,582192,16065,1.27,src-31c65dbec869
IN-PC-2008-andhra-pradesh-421,andhra-pradesh,2019,RAJAMPET,1546938,1224354,79.15,P.V.MIDHUN REDDY,,702211,57.35,D A SATHYA PRABHA,,433927,268284,21.91,src-31c65dbec869
IN-PC-2008-andhra-pradesh-424,andhra-pradesh,2019,AMALAPURAM,1459556,1232895,84.47,CHINTA ANURADHA,,485958,39.42,GANTI HARISH MADHUR (BALAYOGI),,446163,39795,3.23,src-31c65dbec869
IN-PC-2008-andhra-pradesh-428,andhra-pradesh,2019,VIJAYAWADA,1652994,1277711,77.3,KESINENI SRINIVAS (NANI),,575498,45.04,POTLURI.V.PRASAD ( P V P ),,566772,8726,0.68,src-31c65dbec869
IN-PC-2008-andhra-pradesh-436,andhra-pradesh,2019,NANDYAL,1603220,1299093,81.03,POCHA . BRAHMANANDA REDDY,,720888,55.49,MANDRA SIVANANDA REDDY,,470769,250119,19.25,src-31c65dbec869
