entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-kerala-3769,kerala,2021,1,MANJESHWAR,A K M ASHRAF,parties.IN.IUML,65758,38.14,1,won,U,43,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3769,kerala,2021,1,MANJESHWAR,K SURENDRAN,parties.IN.BJP,65013,37.7,2,lost,U,51,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3769,kerala,2021,1,MANJESHWAR,V V RAMESHAN,,40639,23.57,3,lost,U,54,12th Pass,Managerial Position,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3769,kerala,2021,1,MANJESHWAR,PRAVEEN KUMAR S,,251,0.15,5,forfeit,U,30,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3769,kerala,2021,1,MANJESHWAR,SURENDRAN M S/o PADMAVATHI M,parties.IN.IND,197,0.11,6,forfeit,U,51,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3769,kerala,2021,1,MANJESHWAR,JOHN D SOUZA I,parties.IN.IND,181,0.1,7,forfeit,U,58,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3768,kerala,2021,2,KASARAGOD,N A NELLIKKUNNU,parties.IN.IUML,63296,43.8,1,won,U,67,12th Pass,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-kerala-3768,kerala,2021,2,KASARAGOD,ADV K SHREEKANTH,parties.IN.BJP,50395,34.88,2,lost,U,45,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3768,kerala,2021,2,KASARAGOD,M A LATHEEF,parties.IN.INL,28323,19.6,3,lost,U,55,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3768,kerala,2021,2,KASARAGOD,VIJAYA K P,parties.IN.BSP,679,0.47,4,forfeit,U,60,8th Pass,Coolie,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3768,kerala,2021,2,KASARAGOD,RANJITH RAJ M,,555,0.38,6,forfeit,U,28,Illiterate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3768,kerala,2021,2,KASARAGOD,NISHANTH KUMAR I B,parties.IN.IND,417,0.29,7,forfeit,U,29,10th Pass,Coolie,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3768,kerala,2021,2,KASARAGOD,SUDHAKARAN K,parties.IN.IND,196,0.14,8,forfeit,U,43,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3772,kerala,2021,3,UDMA,C H KUNHAMBU,,78664,47.58,1,won,U,61,Graduate Professional,Party Worker,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3772,kerala,2021,3,UDMA,BALAKRISHNAN PERIYE,parties.IN.INC,65342,39.52,2,lost,U,49,Graduate,Qualified Professional,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3772,kerala,2021,3,UDMA,A VELAYUDHAN,parties.IN.BJP,20360,12.31,3,forfeit,U,53,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3772,kerala,2021,3,UDMA,RAMESHAN K,parties.IN.IND,207,0.13,5,forfeit,U,28,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3772,kerala,2021,3,UDMA,GOVINDAN B ALINTHAZE,parties.IN.AMBEDKARITE_PARTY_OF_INDIA,194,0.12,6,forfeit,U,47,Literate,Coolie,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3772,kerala,2021,3,UDMA,KUNHAMBU K  S/o Kuttappan K C,parties.IN.IND,140,0.08,7,forfeit,U,51,5th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3767,kerala,2021,4,KANHANGAD,E CHANDRASHEKARAN,parties.IN.CPI,84615,50.72,1,won,U,72,10th Pass,Party Worker,incumbent,src-1b7bc1c9d39a
IN-AC-2008-kerala-3767,kerala,2021,4,KANHANGAD,P V SURESH,parties.IN.INC,57476,34.45,2,lost,U,44,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3767,kerala,2021,4,KANHANGAD,BALRAJ,parties.IN.BJP,21570,12.93,3,forfeit,U,53,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3767,kerala,2021,4,KANHANGAD,ABDUL SAMAD. T S/o T KUNHAMU HAJI,parties.IN.SDPI,775,0.46,4,forfeit,U,45,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3767,kerala,2021,4,KANHANGAD,AUGUSTIN,parties.IN.IND,532,0.32,6,forfeit,U,55,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3767,kerala,2021,4,KANHANGAD,KRISHNAN PARAPPACHAL,parties.IN.IND,357,0.21,7,forfeit,U,50,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3767,kerala,2021,4,KANHANGAD,SURESH. B C S/o CHENIYAN NAIK,parties.IN.IND,277,0.17,8,forfeit,U,26,10th Pass,Coolie,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3767,kerala,2021,4,KANHANGAD,SREENATH SASI. T C V,parties.IN.IND,219,0.13,9,forfeit,U,37,Others,Self-employed,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3767,kerala,2021,4,KANHANGAD,RESHMA KARIVEDAKAM,,185,0.11,10,forfeit,U,25,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3767,kerala,2021,4,KANHANGAD,MANOJ THOMAS,parties.IN.IND,105,0.06,11,forfeit,U,40,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3767,kerala,2021,4,KANHANGAD,T ABDUL SAMAD S/o T KUNHIKOYA HAJI,parties.IN.JDU,87,0.05,12,forfeit,U,49,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3771,kerala,2021,5,TRIKARIPUR,M RAJAGOPALAN,,86151,53.71,1,won,U,60,12th Pass,"MLA, Party Worker",incumbent,src-1b7bc1c9d39a
IN-AC-2008-kerala-3771,kerala,2021,5,TRIKARIPUR,M P JOSEPH,parties.IN.KEC,60014,37.41,2,lost,U,67,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3771,kerala,2021,5,TRIKARIPUR,SHIBIN T V,parties.IN.BJP,10961,6.83,3,forfeit,U,35,Others,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3771,kerala,2021,5,TRIKARIPUR,LIYAKATHALI P,parties.IN.SDPI,1211,0.75,4,forfeit,U,44,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3771,kerala,2021,5,TRIKARIPUR,T MAHESH MASTER,,817,0.51,5,forfeit,U,36,Graduate,School Teacher,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3771,kerala,2021,5,TRIKARIPUR,JOY JOHN,parties.IN.IND,362,0.23,7,forfeit,U,66,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3771,kerala,2021,5,TRIKARIPUR,M V JOSEPH,parties.IN.IND,218,0.14,8,forfeit,U,67,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3771,kerala,2021,5,TRIKARIPUR,SUDHAN VELLARIKKUND,,116,0.07,9,forfeit,U,46,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3770,kerala,2021,6,PAYYANNUR,T  I MADHUSOODANAN,,93695,62.49,1,won,U,61,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3770,kerala,2021,6,PAYYANNUR,M PRADEEP KUMAR,parties.IN.INC,43915,29.29,2,lost,U,58,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3770,kerala,2021,6,PAYYANNUR,Adv  K K SREEDHARAN,parties.IN.BJP,11308,7.54,3,forfeit,U,62,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3770,kerala,2021,6,PAYYANNUR,ABHILASH K V,parties.IN.IND,341,0.23,5,forfeit,U,30,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3766,kerala,2021,7,KALLIASSERI,M VIJIN,,88252,60.62,1,won,U,31,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3766,kerala,2021,7,KALLIASSERI,ADV. BRIJESH KUMAR,parties.IN.INC,43859,30.13,2,lost,U,42,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3766,kerala,2021,7,KALLIASSERI,ARUN KAITHAPRAM,parties.IN.BJP,11365,7.81,3,forfeit,U,27,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3766,kerala,2021,7,KALLIASSERI,FAIZAL MADAYI,,1169,0.8,4,forfeit,U,37,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3766,kerala,2021,7,KALLIASSERI,BRIJESHKUMAR M.  S/o AMBU,parties.IN.IND,274,0.19,6,forfeit,U,39,10th Pass,Coolie,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3765,kerala,2021,8,TALIPARAMBA,M V GOVINDAN MASTER,,92870,52.14,1,won,U,69,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3765,kerala,2021,8,TALIPARAMBA,ADV. V P ABDUL RASHEED,parties.IN.INC,70181,39.4,2,lost,U,30,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3765,kerala,2021,8,TALIPARAMBA,A P GANGADHARAN,parties.IN.BJP,13058,7.33,3,forfeit,U,59,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3765,kerala,2021,8,TALIPARAMBA,SHIJITH K O P,parties.IN.IND,508,0.29,5,forfeit,U,42,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3765,kerala,2021,8,TALIPARAMBA,ABDUL RASHEED  S/o ISMAIL,parties.IN.IND,365,0.2,6,forfeit,U,64,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3765,kerala,2021,8,TALIPARAMBA,C BALAKRISHNAN YADAV,parties.IN.IND,191,0.11,7,forfeit,U,60,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3765,kerala,2021,8,TALIPARAMBA,GOVINDAN KARAYAPATH,parties.IN.IND,150,0.08,8,forfeit,U,66,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3761,kerala,2021,9,IRIKKUR,Adv. Sajeev Joseph,parties.IN.INC,76764,50.33,1,won,U,48,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3761,kerala,2021,9,IRIKKUR,SAJI KUTTIYANIMATTAM,parties.IN.KECM,66754,43.77,2,lost,U,52,Graduate,Insurance Agent,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3761,kerala,2021,9,IRIKKUR,ANIAMMA TEACHER,parties.IN.BJP,7825,5.13,3,forfeit,U,58,Graduate,Self-employed,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3761,kerala,2021,9,IRIKKUR,CHACKO KARIMBIL,parties.IN.IND,311,0.2,5,forfeit,U,56,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3761,kerala,2021,9,IRIKKUR,SAJAN KUTTIYANIKKAL,parties.IN.IND,275,0.18,6,forfeit,U,41,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3761,kerala,2021,9,IRIKKUR,Joy John,parties.IN.IND,128,0.08,7,forfeit,U,66,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3759,kerala,2021,10,AZHIKODE,K V Sumesh,,65794,45.41,1,won,U,42,Graduate Professional,,challenger,src-1b7bc1c9d39a
IN-AC-2008-kerala-3759,kerala,2021,10,AZHIKODE,K M Shaji,parties.IN.IUML,59653,41.17,2,lost,U,51,12th Pass,MLA,incumbent,src-1b7bc1c9d39a
