election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2017,S28,AC,1,Purola,67496,49532,73.39,1,RAJKUMAR,INC,,17798,35.93,1,0,M,51,SC
AcGenFeb2017,S28,AC,1,Purola,67496,49532,73.39,2,MALCHAND,BJP,,16785,33.89,0,0,M,50,SC
AcGenFeb2017,S28,AC,1,Purola,67496,49532,73.39,3,DURGESHWAR LAL,IND,,13508,27.27,0,0,M,32,SC
AcGenFeb2017,S28,AC,1,Purola,67496,49532,73.39,4,RAMLAL,BSP,,679,1.37,0,0,M,55,SC
AcGenFeb2017,S28,AC,1,Purola,67496,49532,73.39,5,NOTA,NOTA,,762,1.54,0,1,,,
AcGenFeb2017,S28,AC,2,Yamunotri,70393,47104,66.92,1,KEDAR SINGH,BJP,,19800,42.03,1,0,M,57,GEN
AcGenFeb2017,S28,AC,2,Yamunotri,70393,47104,66.92,2,SANJAY DOBHAL,INC,,13840,29.38,0,0,M,44,GEN
AcGenFeb2017,S28,AC,2,Yamunotri,70393,47104,66.92,3,PRAKASH CHAND RAMOLA,IND,,7061,14.99,0,0,M,46,GEN
AcGenFeb2017,S28,AC,2,Yamunotri,70393,47104,66.92,4,RANVEER SINGH,IND,,4613,9.79,0,0,M,54,GEN
AcGenFeb2017,S28,AC,2,Yamunotri,70393,47104,66.92,5,RAJBAHADUR SINGH BAUDDH,BSP,,530,1.13,0,0,M,55,SC
AcGenFeb2017,S28,AC,2,Yamunotri,70393,47104,66.92,6,NOTA,NOTA,,424,0.9,0,1,,,
AcGenFeb2017,S28,AC,3,Gangotri,82415,55656,67.53,1,GOPAL SINGH RAWAT,BJP,,25683,46.15,1,0,M,57,GEN
AcGenFeb2017,S28,AC,3,Gangotri,82415,55656,67.53,2,VIJAYPAL SINGH SAJWAN,INC,,16073,28.88,0,0,M,57,GEN
AcGenFeb2017,S28,AC,3,Gangotri,82415,55656,67.53,3,SURATRAM NAUTIYAL,IND,,9491,17.05,0,0,M,69,GEN
AcGenFeb2017,S28,AC,3,Gangotri,82415,55656,67.53,4,BHUPENDRA SINGH,IND,,1526,2.74,0,0,M,51,GEN
AcGenFeb2017,S28,AC,3,Gangotri,82415,55656,67.53,5,VIJAYPAL TANGANI,BSP,,576,1.03,0,0,M,44,SC
AcGenFeb2017,S28,AC,3,Gangotri,82415,55656,67.53,6,NOTA,NOTA,,937,1.68,0,1,,,
AcGenFeb2017,S28,AC,4,Badrinath,101740,63408,62.32,1,MAHENDRA BHATT,BJP,,29676,46.8,1,0,M,45,GEN
AcGenFeb2017,S28,AC,4,Badrinath,101740,63408,62.32,2,RAJENDRA SINGH BHANDARI,INC,,24042,37.92,0,0,M,52,GEN
AcGenFeb2017,S28,AC,4,Badrinath,101740,63408,62.32,3,BHARAT SINGH KUNWAR,CPI,,2380,3.75,0,0,M,55,GEN
AcGenFeb2017,S28,AC,4,Badrinath,101740,63408,62.32,4,VINOD FONIA,IND,,2370,3.74,0,0,M,55,GEN
AcGenFeb2017,S28,AC,4,Badrinath,101740,63408,62.32,5,MUKESH LAL KOSHWAL,BSP,,1652,2.61,0,0,M,62,GEN
AcGenFeb2017,S28,AC,4,Badrinath,101740,63408,62.32,6,NOTA,NOTA,,691,1.09,0,1,,,
AcGenFeb2017,S28,AC,5,Tharali,103033,58911,57.18,1,MAGAN LAL SHAH,BJP,,25931,44.02,1,0,M,54,SC
AcGenFeb2017,S28,AC,5,Tharali,103033,58911,57.18,2,DR. JEET RAM,INC,,21073,35.77,0,0,M,56,SC
AcGenFeb2017,S28,AC,5,Tharali,103033,58911,57.18,3,GUDDU LAL,IND,,7089,12.03,0,0,M,37,SC
AcGenFeb2017,S28,AC,5,Tharali,103033,58911,57.18,4,MOHAN LAL KANYAL,BSP,,850,1.44,0,0,M,53,SC
AcGenFeb2017,S28,AC,5,Tharali,103033,58911,57.18,5,RAJPAL KANYAL,CPM,,752,1.28,0,0,M,62,SC
AcGenFeb2017,S28,AC,5,Tharali,103033,58911,57.18,6,NOTA,NOTA,,1761,2.99,0,1,,,
AcGenFeb2017,S28,AC,6,Karnprayag,96579,54442,56.37,1,SURENDRA SINGH NEGI,BJP,,28159,51.72,1,0,M,61,GEN
AcGenFeb2017,S28,AC,6,Karnprayag,96579,54442,56.37,2,DR. ANSUYA PARSAD MAIKHURI,INC,,20610,37.86,0,0,M,65,GEN
AcGenFeb2017,S28,AC,6,Karnprayag,96579,54442,56.37,3,INDRESH MAIKHURI,CPI(ML)(L),,1331,2.44,0,0,M,38,GEN
AcGenFeb2017,S28,AC,6,Karnprayag,96579,54442,56.37,4,BALWANT SINGH NEGI,UKKD,,1232,2.26,0,0,M,47,GEN
AcGenFeb2017,S28,AC,6,Karnprayag,96579,54442,56.37,5,JYOTI KANWASI,BSP,,857,1.57,0,0,F,28,GEN
AcGenFeb2017,S28,AC,6,Karnprayag,96579,54442,56.37,6,NOTA,NOTA,,810,1.49,0,1,,,
AcGenFeb2017,S28,AC,7,Kedarnath,86135,56204,65.25,1,MANOJ RAWAT,INC,,13906,24.74,1,0,M,47,GEN
AcGenFeb2017,S28,AC,7,Kedarnath,86135,56204,65.25,2,KULDEEP SINGH RAWAT,IND,,13037,23.2,0,0,M,41,GEN
AcGenFeb2017,S28,AC,7,Kedarnath,86135,56204,65.25,3,ASHA,IND,,11786,20.97,0,0,F,47,GEN
AcGenFeb2017,S28,AC,7,Kedarnath,86135,56204,65.25,4,SHAILA RANI RAWAT,BJP,,11472,20.41,0,0,F,61,GEN
AcGenFeb2017,S28,AC,7,Kedarnath,86135,56204,65.25,5,GANGADHAR,UKKD,,2734,4.86,0,0,M,61,GEN
AcGenFeb2017,S28,AC,7,Kedarnath,86135,56204,65.25,6,NOTA,NOTA,,715,1.27,0,1,,,
AcGenFeb2017,S28,AC,8,Rudraprayag,98657,58176,58.97,1,BHARAT SINGH,BJP,,29333,50.42,1,0,M,57,GEN
AcGenFeb2017,S28,AC,8,Rudraprayag,98657,58176,58.97,2,LAXMI SINGH RANA,INC,,14701,25.27,0,0,F,51,GEN
AcGenFeb2017,S28,AC,8,Rudraprayag,98657,58176,58.97,3,PRADEEP PRASAD THAPLIYAL,IND,,5818,10.0,0,0,M,42,GEN
AcGenFeb2017,S28,AC,8,Rudraprayag,98657,58176,58.97,4,JAGMOHAN SINGH RAUTHAN,IND,,3342,5.74,0,0,M,46,GEN
AcGenFeb2017,S28,AC,8,Rudraprayag,98657,58176,58.97,5,SURJEET LAL,BSP,,801,1.38,0,0,M,49,SC
AcGenFeb2017,S28,AC,8,Rudraprayag,98657,58176,58.97,6,NOTA,NOTA,,1266,2.18,0,1,,,
AcGenFeb2017,S28,AC,9,Ghanshali,91369,44794,49.03,1,SHAKTI LAL SHAH,BJP,,22103,49.34,1,0,M,49,SC
AcGenFeb2017,S28,AC,9,Ghanshali,91369,44794,49.03,2,DHANILAL SHAH,IND,,10450,23.33,0,0,M,53,SC
AcGenFeb2017,S28,AC,9,Ghanshali,91369,44794,49.03,3,BHEEM LAL ARYA,INC,,4963,11.08,0,0,M,33,SC
AcGenFeb2017,S28,AC,9,Ghanshali,91369,44794,49.03,4,PREM LAL,IND,,3062,6.84,0,0,M,59,SC
AcGenFeb2017,S28,AC,9,Ghanshali,91369,44794,49.03,5,MAKAN LAL,UTRM,,1458,3.25,0,0,M,34,SC
AcGenFeb2017,S28,AC,9,Ghanshali,91369,44794,49.03,6,NOTA,NOTA,,995,2.22,0,1,,,
AcGenFeb2017,S28,AC,10,Devprayag,82105,43541,53.03,1,VINOD KANDARI,BJP,,13824,31.75,1,0,M,35,GEN
AcGenFeb2017,S28,AC,10,Devprayag,82105,43541,53.03,2,DIWAKAR BHATT,IND,,10325,23.71,0,0,M,70,GEN
AcGenFeb2017,S28,AC,10,Devprayag,82105,43541,53.03,3,MANTRI PRASAD NAITHANI,INC,,8742,20.08,0,0,M,59,GEN
AcGenFeb2017,S28,AC,10,Devprayag,82105,43541,53.03,4,SHOORBEER SINGH SAJWAN,IND,,6681,15.34,0,0,M,67,GEN
AcGenFeb2017,S28,AC,10,Devprayag,82105,43541,53.03,5,SAMEER RATURI,PRAJAPA,,728,1.67,0,0,M,35,GEN
AcGenFeb2017,S28,AC,10,Devprayag,82105,43541,53.03,6,NOTA,NOTA,,294,0.68,0,1,,,
AcGenFeb2017,S28,AC,11,Narendranagar,84441,52545,62.23,1,SUBODH UNIYAL,BJP,,24104,45.87,1,0,M,57,GEN
AcGenFeb2017,S28,AC,11,Narendranagar,84441,52545,62.23,2,OM GOPAL RAWAT,IND,,19132,36.41,0,0,M,40,GEN
AcGenFeb2017,S28,AC,11,Narendranagar,84441,52545,62.23,3,HIMANSHU BIJALWAN,INC,,4328,8.24,0,0,M,39,GEN
AcGenFeb2017,S28,AC,11,Narendranagar,84441,52545,62.23,4,SARDAR SINGH,UKKD,,3314,6.31,0,0,M,46,GEN
AcGenFeb2017,S28,AC,11,Narendranagar,84441,52545,62.23,5,JAGDISH KULIYAL,CPI,,427,0.81,0,0,M,58,GEN
AcGenFeb2017,S28,AC,11,Narendranagar,84441,52545,62.23,6,NOTA,NOTA,,563,1.07,0,1,,,
AcGenFeb2017,S28,AC,12,Pratapnagar,80678,41330,51.23,1,VIJAY SINGH PANWAR(GUDDU BHAI),BJP,,15058,36.43,1,0,M,54,GEN
AcGenFeb2017,S28,AC,12,Pratapnagar,80678,41330,51.23,2,VIKRAM SINGH NEGI,INC,,13119,31.74,0,0,M,50,GEN
AcGenFeb2017,S28,AC,12,Pratapnagar,80678,41330,51.23,3,RAJESHWAR PRASAD PAINULY,IBUSP,,5594,13.53,0,0,M,57,GEN
AcGenFeb2017,S28,AC,12,Pratapnagar,80678,41330,51.23,4,MURARI LAL KHANDWAL,IND,,3774,9.13,0,0,M,45,SC
AcGenFeb2017,S28,AC,12,Pratapnagar,80678,41330,51.23,5,PANKAJ VYAS,UKKD,,1078,2.61,0,0,M,30,GEN
AcGenFeb2017,S28,AC,12,Pratapnagar,80678,41330,51.23,6,NOTA,NOTA,,556,1.35,0,1,,,
AcGenFeb2017,S28,AC,13,Tehri,81167,44357,54.65,1,DHAN SINGH NEGI,BJP,,20896,47.11,1,0,M,47,GEN
AcGenFeb2017,S28,AC,13,Tehri,81167,44357,54.65,2,DINESH DHANAI,IND,,14056,31.69,0,0,M,47,GEN
AcGenFeb2017,S28,AC,13,Tehri,81167,44357,54.65,3,NARENDRA CHAND RAMOLA,INC,,4466,10.07,0,0,M,47,GEN
AcGenFeb2017,S28,AC,13,Tehri,81167,44357,54.65,4,SUSHIL CHANDRA BAHUGUNA,HAMJANPA,,1067,2.41,0,0,M,44,GEN
AcGenFeb2017,S28,AC,13,Tehri,81167,44357,54.65,5,SANJAY KUMAR MAITHANI,IND,,984,2.22,0,0,M,35,GEN
AcGenFeb2017,S28,AC,13,Tehri,81167,44357,54.65,6,NOTA,NOTA,,476,1.07,0,1,,,
AcGenFeb2017,S28,AC,14,Dhanolti,76858,49509,64.42,1,PRITAM SINGH PANWAR,IND,,17811,35.98,1,0,M,51,GEN
AcGenFeb2017,S28,AC,14,Dhanolti,76858,49509,64.42,2,NARAYAN SINGH RANA,BJP,,16196,32.71,0,0,M,68,GEN
AcGenFeb2017,S28,AC,14,Dhanolti,76858,49509,64.42,3,MANMOHAN SINGH MALL (MANNU BHAI),INC,,12193,24.63,0,0,M,57,GEN
