entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-2008-maharashtra-2871,maharashtra,2014,AHMEDNAGAR CITY,276045,165765,60.05,SANGRAM ARUNKAKA JAGTAP,parties.IN.NCP,NCP,49378,29.79,ANILBHAYYA RAMKISAN RATHOD,parties.IN.SHS,SHS,46061,3317,2,src-1b7bc1c9d39a,minor,
IN-AC-2008-maharashtra-2872,maharashtra,2014,KARJAT JAMKHED,295715,195303,66.04,PRO. RAM SHANKAR SHINDE,parties.IN.BJP,BJP,84058,43.04,KHADE RAMESH BHIVRAO,parties.IN.SHS,SHS,46242,37816,19.36,src-1b7bc1c9d39a,minor,
IN-AC-2008-maharashtra-2873,maharashtra,2014,PARNER,295044,201540,68.31,AUTI VIJAYRAO BHASKARRAO,parties.IN.SHS,SHS,73263,36.35,SUJIT VASANTRAO ZAWARE PATIL,parties.IN.NCP,NCP,45841,27422,13.6,src-1b7bc1c9d39a,minor,
IN-AC-2008-maharashtra-2874,maharashtra,2014,RAHURI,272556,194212,71.26,KARDILE SHIVAJI BHANUDAS,parties.IN.BJP,BJP,91454,47.09,DR. USHA PRASAD TANPURE,parties.IN.SHS,SHS,65778,25676,13.22,src-1b7bc1c9d39a,minor,
IN-AC-2008-maharashtra-2875,maharashtra,2014,SHEVGAON,315833,230109,72.86,MONIKA RAJIV RAJALE,parties.IN.BJP,BJP,134685,58.53,GHULE CHANDRASHEKHAR MARUTRAOJI,parties.IN.NCP,NCP,81500,53185,23.11,src-1b7bc1c9d39a,minor,
IN-AC-2008-maharashtra-2876,maharashtra,2014,SHRIGONDA,294710,217066,73.65,JAGTAP RAHUL KUNDLIKRAO,parties.IN.NCP,NCP,99281,45.74,PACHPUTE BABANRAO BHIKAJI,parties.IN.BJP,BJP,85644,13637,6.28,src-1b7bc1c9d39a,minor,
IN-AC-2008-maharashtra-2877,maharashtra,2014,AKOLA EAST,300651,168597,56.08,SAVARKAR RANDHIR PRALHADRAO,parties.IN.BJP,BJP,53678,31.84,BHADE HARIDAS PANDHARI,parties.IN.BBM,BBM,51238,2440,1.45,src-1b7bc1c9d39a,minor,
IN-AC-2008-maharashtra-2878,maharashtra,2014,AKOLA WEST,276433,143123,51.77,GOVARDHAN MANGILAL SHARMA,parties.IN.BJP,BJP,66934,46.77,DESHMUKH VIJAY PUNDLIKRAO,parties.IN.NCP,NCP,26981,39953,27.92,src-1b7bc1c9d39a,minor,
IN-AC-2008-maharashtra-2879,maharashtra,2014,AKOT,272708,165683,60.75,BHARSAKLE PRAKASH GUNVANTRAO,parties.IN.BJP,BJP,70086,42.3,GANGANE MAHESH SUDHAKARRAO,parties.IN.INC,INC,38675,31411,18.96,src-1b7bc1c9d39a,minor,
IN-AC-2008-maharashtra-2880,maharashtra,2014,BALAPUR,280085,168666,60.22,BALIRAM BHAGWAN SIRSKAR,parties.IN.BBM,BBM,41426,24.56,KHATIB SYED NATIQUDDIN,parties.IN.INC,INC,34487,6939,4.11,src-1b7bc1c9d39a,minor,
