entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-maharashtra-3051,maharashtra,2014,1,AKKALKUWA,PADAVI ADV. K.C.,parties.IN.INC,64410,36.79,1,won,U,57,Post Graduate,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3051,maharashtra,2014,1,AKKALKUWA,PARADAKE VIJAYSING RUPSING,parties.IN.NCP,48635,27.78,2,lost,U,47,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3051,maharashtra,2014,1,AKKALKUWA,PADAVI NAGESH DILWARSING,parties.IN.BJP,32701,18.68,3,lost,U,39,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3051,maharashtra,2014,1,AKKALKUWA,AAMSHYA FULJI PADAVI,parties.IN.SHS,10349,5.91,4,forfeit,U,46,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3051,maharashtra,2014,1,AKKALKUWA,PADAVI NARENDRASING BHAGATSING,parties.IN.IND,7905,4.51,5,forfeit,U,55,Graduate Professional,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3051,maharashtra,2014,1,AKKALKUWA,MAMATA RAVINDRA VALAVI,parties.IN.MNS,2026,1.16,7,forfeit,U,38,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3051,maharashtra,2014,1,AKKALKUWA,MADAN JAHANGIR PADAVI,parties.IN.IND,1961,1.12,8,forfeit,U,41,Post Graduate,College Professor or Lecturer,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3051,maharashtra,2014,1,AKKALKUWA,PADAVI MADHUKAR SHAMSING,parties.IN.IND,1766,1.01,9,forfeit,U,43,Post Graduate,Petrol Pumps,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3051,maharashtra,2014,1,AKKALKUWA,ADV. RANJIT JUGLA PADAVI,parties.IN.BMUP,1178,0.67,10,forfeit,U,35,Graduate Professional,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3055,maharashtra,2014,2,SHAHADA,PADVI UDESING KOCHARU,parties.IN.BJP,58556,31.38,1,won,U,66,12th Pass,,crossover,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3055,maharashtra,2014,2,SHAHADA,PADMAKAR VIJAYSING VALVI,parties.IN.INC,57837,30.99,2,lost,U,46,Graduate Professional,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3055,maharashtra,2014,2,SHAHADA,GAVIT RAJENDRAKUMAR KRUSHNARAO,parties.IN.NCP,46966,25.17,3,lost,U,54,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3055,maharashtra,2014,2,SHAHADA,NAIK SURESH SUMERSING,parties.IN.SHS,6645,3.56,4,forfeit,U,42,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3055,maharashtra,2014,2,SHAHADA,KISAN RUNJYA PAWAR,parties.IN.MNS,4410,2.36,5,forfeit,U,59,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3055,maharashtra,2014,2,SHAHADA,MALI JAYSING DEVCHAND,,2893,1.55,6,forfeit,U,61,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3055,maharashtra,2014,2,SHAHADA,RAMAN BHALU NAVALE,parties.IN.IND,1540,0.83,8,forfeit,U,42,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3055,maharashtra,2014,2,SHAHADA,BHAVARLAL BABULAL TADVI,parties.IN.IND,1504,0.81,9,forfeit,U,25,Graduate,Home Teacher or Tuition,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3055,maharashtra,2014,2,SHAHADA,AMARJIT PRATAPSING CHAVAN,parties.IN.IND,1248,0.67,10,forfeit,U,34,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3055,maharashtra,2014,2,SHAHADA,PADVI SAVITRI MAGAN,parties.IN.BSP,1245,0.67,11,forfeit,U,32,12th Pass,,crossover,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3055,maharashtra,2014,2,SHAHADA,VALVI CHANDRASING SURUPSING,parties.IN.BMUP,1014,0.54,12,forfeit,U,48,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3052,maharashtra,2014,3,NANDURBAR,GAVIT VIJAYKUMAR KRUSHNARAO,parties.IN.BJP,101328,52.33,1,won,U,58,Post Graduate,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3052,maharashtra,2014,3,NANDURBAR,VASAVE KUNAL BATESING,parties.IN.INC,74210,38.33,2,lost,U,30,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3052,maharashtra,2014,3,NANDURBAR,VIRENDRA RAVJI VALVI,parties.IN.SHS,8598,4.44,3,forfeit,U,41,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3052,maharashtra,2014,3,NANDURBAR,GULABSING DIVANSING VASAVE,parties.IN.MNS,1955,1.01,5,forfeit,U,60,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3052,maharashtra,2014,3,NANDURBAR,VALVI VIKAS DULJI,parties.IN.NCP,1784,0.92,6,forfeit,U,41,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3052,maharashtra,2014,3,NANDURBAR,BHIL BIRBAL SAKHARAM,parties.IN.IND,1229,0.63,7,forfeit,U,62,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3052,maharashtra,2014,3,NANDURBAR,BHAVAN PAVANSING SHEWALE,parties.IN.IND,1061,0.55,8,forfeit,U,37,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-maharashtra-3052,maharashtra,2014,3,NANDURBAR,VALVI NATWAR KELLA,parties.IN.BMUP,611,0.32,9,forfeit,U,26,12th Pass,,challenger,src-1b7bc1c9d39a
