entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-meghalaya-1672,meghalaya,2021,13,MAWRYNGKNENG,PYNIAID SING SYIEM,,14177,49.1,1,won,M,35,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1672,meghalaya,2021,13,MAWRYNGKNENG,HIGHLANDER KHARMALKI,,12361,42.81,2,lost,M,51,Graduate Professional,,crossover,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1672,meghalaya,2021,13,MAWRYNGKNENG,NORBERT MARBOH,,1400,4.85,3,forfeit,M,39,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1672,meghalaya,2021,13,MAWRYNGKNENG,ESRON MARWEIN,,485,1.68,4,forfeit,M,44,12th Pass,Self-employed,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1672,meghalaya,2021,13,MAWRYNGKNENG,NOTA,,238,0.82,5,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1672,meghalaya,2021,13,MAWRYNGKNENG,ARBIANGKAM KHARSOHMAT,,214,0.74,6,forfeit,M,36,Others,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1671,meghalaya,2021,24,MAWPHLANG,EUGENESON LYNGDOH,,13285,48.35,1,won,M,35,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1671,meghalaya,2021,24,MAWPHLANG,KENNEDY CORNELIUS KHYRIEM,,8884,32.34,2,lost,M,53,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1671,meghalaya,2021,24,MAWPHLANG,LAMPHRANG BLAH,,5103,18.57,3,lost,M,51,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1671,meghalaya,2021,24,MAWPHLANG,NOTA,,202,0.74,4,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1709,meghalaya,2021,47,RAJABALA,MD. ABDUS SALEH,,11823,39.77,1,won,M,53,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1709,meghalaya,2021,47,RAJABALA,HASHINA YASMIN MONDAL,,9897,33.29,2,lost,F,37,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1709,meghalaya,2021,47,RAJABALA,ASHAHEL D. SHIRA,,7247,24.38,3,lost,M,44,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1709,meghalaya,2021,47,RAJABALA,KINGSTONE B. MARAK,,333,1.12,4,forfeit,M,30,Graduate Professional,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1709,meghalaya,2021,47,RAJABALA,CARLA R. SANGMA,,255,0.86,5,forfeit,M,26,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-meghalaya-1709,meghalaya,2021,47,RAJABALA,NOTA,,174,0.59,6,lost,U,,,,challenger,src-1b7bc1c9d39a
