entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1976-manipur-10,manipur,1990,URIPOK,14559,11929,81.94,T. GUNADHWAJA SINGH,parties.IN.INC,INC,4159,34.86,ACHOU SINGH PAONAM,parties.IN.ICS_SCS,ICS(SCS),3324,835,7,src-1b7bc1c9d39a
IN-AC-1976-manipur-11,manipur,1990,SAGOLBAND,18509,14810,80.02,R. K. JAICHANDRA,parties.IN.INC,INC,7443,50.26,M. KUMAR,parties.IN.MPP,MPP,5795,1648,11.13,src-1b7bc1c9d39a
IN-AC-1976-manipur-12,manipur,1990,KEISAMTHONG,20029,17091,85.33,RAJ KUMAR RANBIR,parties.IN.MPP,MPP,6987,40.88,LAI SOM LALIT SINGH,parties.IN.INC,INC,6061,926,5.42,src-1b7bc1c9d39a
IN-AC-1976-manipur-13,manipur,1990,SINGJAMEI,15795,13747,87.03,IRENGBAM TOMPOK SINGH,parties.IN.INC,INC,6915,50.3,HAOBAM BHUBAN SINGH,parties.IN.MPP,MPP,6689,226,1.64,src-1b7bc1c9d39a
IN-AC-1976-manipur-14,manipur,1990,YAISKUL,17863,15762,88.24,R. K. DORENDRA,parties.IN.INC,INC,6708,42.56,ELANGBAM KUNJESWAR,parties.IN.JD,JD,5047,1661,10.54,src-1b7bc1c9d39a
IN-AC-1976-manipur-15,manipur,1990,WANGKHEI,26737,20493,76.65,HAOBAM BOROBABU,parties.IN.MPP,MPP,11487,56.05,YUMKHAM ERABOT,parties.IN.INC,INC,8758,2729,13.31,src-1b7bc1c9d39a
IN-AC-1976-manipur-16,manipur,1990,SEKMAI,15978,14240,89.12,NINGTHOUJAM BIREN,parties.IN.INC,INC,4188,29.41,KHWIRAKPAM CHAOBA,parties.IN.MPP,MPP,3823,365,2.56,src-1b7bc1c9d39a
IN-AC-1976-manipur-17,manipur,1990,LAMSANG,18727,17033,90.95,DEVEN,parties.IN.MPP,MPP,5454,32.02,PH. SAGAR SINGH,parties.IN.JD,JD,4995,459,2.69,src-1b7bc1c9d39a
IN-AC-1976-manipur-18,manipur,1990,KONTHOUJAM,18244,17727,97.17,HEIGRUJAM THOITHOI,parties.IN.MPP,MPP,8817,49.74,HENAM LOKHON,parties.IN.INC,INC,6734,2083,11.75,src-1b7bc1c9d39a
IN-AC-1976-manipur-19,manipur,1990,PATSOI,20622,18268,88.59,N. IBOMCHA,parties.IN.ICS_SCS,ICS(SCS),9103,49.83,L. CHADRAMANI,parties.IN.INC,INC,6854,2249,12.31,src-1b7bc1c9d39a
IN-AC-1976-manipur-22,manipur,1990,WANGOI,16091,15003,93.24,NIPAMACHA SINGH,parties.IN.ICS_SCS,ICS(SCS),4645,30.96,CHUNGKHAM RAJMOHON,parties.IN.INC,INC,3895,750,5,src-1b7bc1c9d39a
IN-AC-1976-manipur-23,manipur,1990,MAYANG IMPHAL,22198,19308,86.98,KHUMUJAM AMUTOMBI SINGH,parties.IN.JD,JD,7907,40.95,MEINAM NILACHANDRA SINGH,parties.IN.INC,INC,6301,1606,8.32,src-1b7bc1c9d39a
IN-AC-1976-manipur-24,manipur,1990,NAMBOL,19365,17911,92.49,TH. CHAOBA SINGH,parties.IN.INC,INC,8759,48.9,HIDANGMAYUM SHYAMKISHWAR SHARMA,parties.IN.ICS_SCS,ICS(SCS),4939,3820,21.32,src-1b7bc1c9d39a
IN-AC-1976-manipur-25,manipur,1990,OINAM,17309,15905,91.89,KEISHAM BIRA SINGH,parties.IN.INC,INC,6047,38.02,YUMNAM YAIMA SINGH,parties.IN.MPP,MPP,4944,1103,6.94,src-1b7bc1c9d39a
IN-AC-1976-manipur-26,manipur,1990,BISHENPUR,18755,16926,90.25,KHUNDRAKPAM JIBON SINGH,parties.IN.JD,JD,4654,27.5,KHUNDRAKPAM PULINKANT SINGH,parties.IN.BJP,BJP,3876,778,4.6,src-1b7bc1c9d39a
IN-AC-1976-manipur-27,manipur,1990,MOIRANG,23826,20036,84.09,MAIREMBAM KOIRENG SINGH,parties.IN.INC,INC,3779,18.86,HEMAM BIR SINGH,parties.IN.IND,IND,3574,205,1.02,src-1b7bc1c9d39a
IN-AC-1976-manipur-28,manipur,1990,THANGA,14722,13128,89.17,SALAM IBOHAL SINGH,parties.IN.MPP,MPP,3210,24.45,HEISNAM SANAYAIMA SINGH,parties.IN.INC,INC,2845,365,2.78,src-1b7bc1c9d39a
IN-AC-1976-manipur-29,manipur,1990,KUMBI,17537,14884,84.87,NINGTHOUJAM MANGI,parties.IN.CPI,CPI,3758,25.25,SANASAM BIRA SINGH,parties.IN.INC,INC,3451,307,2.06,src-1b7bc1c9d39a
IN-AC-1976-manipur-3,manipur,1990,KHURAI,20213,17641,87.28,CHANDAM MANIHAR SINGH,parties.IN.MPP,MPP,6111,34.64,ATOMBA NRAIRANBOMCHA,parties.IN.ICS_SCS,ICS(SCS),5344,767,4.35,src-1b7bc1c9d39a
IN-AC-1976-manipur-30,manipur,1990,LILONG,17248,16043,93.01,MD. HELALUDDIN,parties.IN.INC,INC,8814,54.94,ALAUDDIN,parties.IN.MPP,MPP,7178,1636,10.2,src-1b7bc1c9d39a
