entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-PC-1976-andaman-and-nicobar-islands-1,andaman-and-nicobar-islands,1998,ANDAMAN & NICOBAR ISLANDS,232013,145836,62.86,MANORANJAN BHAKTA,parties.IN.INC,INC,52365,35.91,BISHNU PADA RAY,parties.IN.BJP,BJP,51821,544,0.38,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-1,andhra-pradesh,1998,SRIKAKULAM,979623,664353,67.82,KINJARAPU YERRANNAIDU,parties.IN.TDP,TDP,286582,43.14,APPAYYA DORA HANUMANTHU,parties.IN.NTRTDP_LP,NTRTDP(LP),200217,86365,13,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-10,andhra-pradesh,1998,NARASAPUR,1012477,727594,71.86,KANUMURU BAPI RAJU,parties.IN.INC,INC,368630,50.66,KOTHAPALLI SUBBARAYUDU (PEDABABU),parties.IN.TDP,TDP,320660,47970,6.59,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-11,andhra-pradesh,1998,ELURU,1109524,808304,72.85,MAGANTI VENKATESWARA RAO (BABU),parties.IN.INC,INC,385412,47.68,BOLLA BULLI RAMAIAH,parties.IN.TDP,TDP,361605,23807,2.94,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-12,andhra-pradesh,1998,MACHILIPATNAM,993538,692370,69.69,KAVURU SAMBASIVA RAO,parties.IN.INC,INC,355030,51.28,KAIKALA SATYANARAYANA,parties.IN.TDP,TDP,273938,81092,11.71,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-13,andhra-pradesh,1998,VIJAYAWADA,1345242,899683,66.88,UPENDRA PARVATHANENI,parties.IN.INC,INC,405062,45.02,JAI RAMESH DASARI,parties.IN.TDP,TDP,374995,30067,3.34,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-14,andhra-pradesh,1998,TENALI,960503,625791,65.15,P.SHIV SHANKER,parties.IN.INC,INC,290014,46.34,SARADA TADIPARTHI,parties.IN.TDP,TDP,275478,14536,2.32,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-15,andhra-pradesh,1998,GUNTUR,1264693,752220,59.48,RAYAPATI SAMBASIVA RAO,parties.IN.INC,INC,359456,47.79,LAL JAN BASHA S.M.,parties.IN.TDP,TDP,302109,57347,7.63,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-16,andhra-pradesh,1998,BAPATLA,1069183,669535,62.62,JANARDHANA REDDY NEDURUMALLI,parties.IN.INC,INC,316788,47.31,UMMAREDDY VENKATESWARLU,parties.IN.TDP,TDP,276300,40488,6.04,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-17,andhra-pradesh,1998,NARASARAOPET,1255993,748282,59.58,KONIJETI ROSAIAH,parties.IN.INC,INC,375815,50.22,SAIDAIAH KOTA,parties.IN.TDP,TDP,327996,47819,6.39,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-18,andhra-pradesh,1998,ONGOLE,1179290,735876,62.4,MAGUNTA SREENIVASULU REDDY,parties.IN.INC,INC,351390,47.75,RAJAMOHAN REDDY MEKAPATI,parties.IN.TDP,TDP,330524,20866,2.83,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-19,andhra-pradesh,1998,NELLORE,1166301,740792,63.52,PANABAKA LAKSHMI,parties.IN.INC,INC,296731,40.06,BUDURU SWARNALATHA,parties.IN.CPIM,CPM,250204,46527,6.28,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-2,andhra-pradesh,1998,PARVATHIPURAM,911746,593286,65.07,VIJAYA RAMARAJU SETRUCHARLA,parties.IN.TDP,TDP,299904,50.55,PRADEEP KUMAR DEV VYRICHERLA,parties.IN.INC,INC,276627,23277,3.92,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-20,andhra-pradesh,1998,TIRUPATHI,1187901,749990,63.14,CHINTHA MOHAN,parties.IN.INC,INC,288904,38.52,DR. N. SIVAPRASAD,parties.IN.TDP,TDP,279558,9346,1.25,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-21,andhra-pradesh,1998,CHITTOOR,1123338,775143,69,NUTHANAKALVA RAMAKRISHNA REDDY,parties.IN.TDP,TDP,349831,45.13,GNANENDRA REDDY.M,parties.IN.INC,INC,269750,80081,10.33,src-d4b15132ad0e,minor,
IN-PC-1976-andhra-pradesh-22,andhra-pradesh,1998,RAJAMPET,956628,606110,63.36,ANNAIAHGARI SAI PRATAP,parties.IN.INC,INC,274889,45.35,GUNIPATI RAMAIAH,parties.IN.TDP,TDP,226993,47896,7.9,src-d4b15132ad0e,minor,
