entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1976-karnataka-79,karnataka,1995,CHIKPET,84060,27230,32.39,Unnamed Candidate,parties.IN.UNK,Unknown Party,14430,52.99,Unnamed Candidate,parties.IN.UNK,Unknown Party,12800,1630,5.98,src-0c1b8f274551,major,Publisher label 'Unknown Party' unmatched against TCPD/ECI catalogues; awaiting oracle resolution per datasets/_ops/unk-ledger-2026-06-12.csv.
IN-AC-1976-karnataka-88,karnataka,1995,YELHANKA (SC),358498,136283,38.01,Unnamed Candidate,parties.IN.UNK,Unknown Party,93125,68.33,Unnamed Candidate,parties.IN.UNK,Unknown Party,43158,49967,36.66,src-0c1b8f274551,major,Publisher label 'Unknown Party' unmatched against TCPD/ECI catalogues; awaiting oracle resolution per datasets/_ops/unk-ledger-2026-06-12.csv.
