entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-1976-assam-96,assam,2002,96,KHUMTAI,PROBIN GOGOI,parties.IN.AGP,AGP,28718,44.22,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-assam-96,assam,2002,96,KHUMTAI,LACHIT PHUKAN,parties.IN.INC,INC,25657,39.51,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-assam-96,assam,2002,96,KHUMTAI,RUPESWAR BORAH,parties.IN.BJP,BJP,3445,5.3,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-assam-96,assam,2002,96,KHUMTAI,SHASHI TANTI,parties.IN.IND,IND,2533,3.9,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-assam-96,assam,2002,96,KHUMTAI,AtulGoswami,parties.IN.NCP,NCP,1817,2.8,5,forfeit,U,,,,crossover,src-1b7bc1c9d39a
IN-AC-1976-assam-96,assam,2002,96,KHUMTAI,LAKHESWAR BORAH,parties.IN.CPI,CPI,1502,2.31,6,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-assam-96,assam,2002,96,KHUMTAI,KESHENSIYAH BARLA,parties.IN.SAP,SAP,1272,1.96,7,forfeit,U,,,,challenger,src-1b7bc1c9d39a
