election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2022,S24,AC,1,Behat,372305,281373,75.58,1,Umar Ali Khan,SP,,134513,47.81,1,0,M,44,GEN
AcGenFeb2022,S24,AC,1,Behat,372305,281373,75.58,2,Naresh Saini,BJP,,96633,34.34,0,0,M,57,GEN
AcGenFeb2022,S24,AC,1,Behat,372305,281373,75.58,3,Rais Malik,BSP,,45075,16.02,0,0,M,54,GEN
AcGenFeb2022,S24,AC,1,Behat,372305,281373,75.58,4,Poonam Kamboj,INC,,1632,0.58,0,0,F,36,GEN
AcGenFeb2022,S24,AC,1,Behat,372305,281373,75.58,5,Sushil Kumar,AAAP,,1162,0.41,0,0,M,38,GEN
AcGenFeb2022,S24,AC,1,Behat,372305,281373,75.58,6,NOTA,NOTA,,1117,0.4,0,1,,,
AcGenFeb2022,S24,AC,2,Nakur,355632,270652,76.1,1,MUKESH CHOUDHARY,BJP,,104114,38.47,1,0,M,47,GEN
AcGenFeb2022,S24,AC,2,Nakur,355632,270652,76.1,2,DR. DHARAM SINGH SAINI,SP,,103799,38.35,0,0,M,65,GEN
AcGenFeb2022,S24,AC,2,Nakur,355632,270652,76.1,3,SAHIL KHAN,BSP,,55112,20.36,0,0,M,38,GEN
AcGenFeb2022,S24,AC,2,Nakur,355632,270652,76.1,4,RIZWANA,AIMIM,,3593,1.33,0,0,F,41,GEN
AcGenFeb2022,S24,AC,2,Nakur,355632,270652,76.1,5,RANDHEER SINGH,INC,,1354,0.5,0,0,M,54,GEN
AcGenFeb2022,S24,AC,2,Nakur,355632,270652,76.1,6,NOTA,NOTA,,710,0.26,0,1,,,
AcGenFeb2022,S24,AC,3,Saharanpur Nagar,443592,293112,66.08,1,RAJEEV GUMBER,BJP,,143195,48.85,1,0,M,52,GEN
AcGenFeb2022,S24,AC,3,Saharanpur Nagar,443592,293112,66.08,2,SANJAY GARG,SP,,135761,46.32,0,0,M,64,GEN
AcGenFeb2022,S24,AC,3,Saharanpur Nagar,443592,293112,66.08,3,Manish,BSP,,8776,2.99,0,0,M,35,GEN
AcGenFeb2022,S24,AC,3,Saharanpur Nagar,443592,293112,66.08,4,SUKHWINDER KAUR,INC,,2256,0.77,0,0,F,51,GEN
AcGenFeb2022,S24,AC,3,Saharanpur Nagar,443592,293112,66.08,5,MANSOOR AHMED,ASPKR,,695,0.24,0,0,M,46,GEN
AcGenFeb2022,S24,AC,3,Saharanpur Nagar,443592,293112,66.08,6,NOTA,NOTA,,753,0.26,0,1,,,
AcGenFeb2022,S24,AC,4,Saharanpur,359546,259855,72.27,1,Ashu Malik,SP,,107007,41.18,1,0,M,40,GEN
AcGenFeb2022,S24,AC,4,Saharanpur,359546,259855,72.27,2,JAGPAL SINGH,BJP,,76262,29.35,0,0,M,62,SC
AcGenFeb2022,S24,AC,4,Saharanpur,359546,259855,72.27,3,Ajab Singh,BSP,,62637,24.1,0,0,M,45,SC
AcGenFeb2022,S24,AC,4,Saharanpur,359546,259855,72.27,4,Margoob,AIMIM,,8187,3.15,0,0,M,45,GEN
AcGenFeb2022,S24,AC,4,Saharanpur,359546,259855,72.27,5,QURBAN,ASPKR,,1764,0.68,0,0,M,57,GEN
AcGenFeb2022,S24,AC,4,Saharanpur,359546,259855,72.27,6,NOTA,NOTA,,923,0.36,0,1,,,
AcGenFeb2022,S24,AC,5,Deoband,348944,242193,69.41,1,BRIJESH,BJP,,93890,38.77,1,0,M,57,GEN
AcGenFeb2022,S24,AC,5,Deoband,348944,242193,69.41,2,Kartikey Rana,SP,,86786,35.83,0,0,M,29,GEN
AcGenFeb2022,S24,AC,5,Deoband,348944,242193,69.41,3,CHOUDHARY RAJENDRA SINGH,BSP,,52732,21.77,0,0,M,62,GEN
AcGenFeb2022,S24,AC,5,Deoband,348944,242193,69.41,4,UMAIR MADANI,AIMIM,,3501,1.45,0,0,M,26,GEN
AcGenFeb2022,S24,AC,5,Deoband,348944,242193,69.41,5,YOGESH PRATAP SINGH,ASPKR,,1848,0.76,0,0,M,40,GEN
AcGenFeb2022,S24,AC,5,Deoband,348944,242193,69.41,6,NOTA,NOTA,,729,0.3,0,1,,,
AcGenFeb2022,S24,AC,6,Rampur Maniharan,323830,232233,71.71,1,Devender Kumar Nim,BJP,,89109,38.37,1,0,M,52,SC
AcGenFeb2022,S24,AC,6,Rampur Maniharan,323830,232233,71.71,2,RAVINDRA KUMAR,BSP,,68516,29.5,0,0,M,52,SC
AcGenFeb2022,S24,AC,6,Rampur Maniharan,323830,232233,71.71,3,VIVEK KANT,RLD,,64864,27.93,0,0,M,43,SC
AcGenFeb2022,S24,AC,6,Rampur Maniharan,323830,232233,71.71,4,BRIJPAL SINGH,ASPKR,,4606,1.98,0,0,M,68,SC
AcGenFeb2022,S24,AC,6,Rampur Maniharan,323830,232233,71.71,5,OMPAL SINGH,INC,,1544,0.66,0,0,M,72,SC
AcGenFeb2022,S24,AC,6,Rampur Maniharan,323830,232233,71.71,6,NOTA,NOTA,,670,0.29,0,1,,,
AcGenFeb2022,S24,AC,7,Gangoh,386148,270590,70.07,1,KIRAT SINGH,BJP,,116582,43.08,1,0,M,55,GEN
AcGenFeb2022,S24,AC,7,Gangoh,386148,270590,70.07,2,INDER SAIN,SP,,93133,34.42,0,0,M,56,GEN
AcGenFeb2022,S24,AC,7,Gangoh,386148,270590,70.07,3,NOMAN MASOOD,BSP,,55078,20.35,0,0,M,53,GEN
AcGenFeb2022,S24,AC,7,Gangoh,386148,270590,70.07,4,MAUSAM ALI RANA,ASPKR,,2617,0.97,0,0,M,40,GEN
AcGenFeb2022,S24,AC,7,Gangoh,386148,270590,70.07,5,ASHOK KUMAR SAINI,INC,,1936,0.72,0,0,M,48,GEN
AcGenFeb2022,S24,AC,7,Gangoh,386148,270590,70.07,6,NOTA,NOTA,,604,0.22,0,1,,,
AcGenFeb2022,S24,AC,8,Kairana,322423,241947,75.04,1,Nahid Hasan,SP,,131035,54.16,1,0,M,34,GEN
AcGenFeb2022,S24,AC,8,Kairana,322423,241947,75.04,2,MRIGANKA SINGH,BJP,,105148,43.46,0,0,F,62,GEN
AcGenFeb2022,S24,AC,8,Kairana,322423,241947,75.04,3,RAJENDERA,BSP,,2077,0.86,0,0,M,57,GEN
AcGenFeb2022,S24,AC,8,Kairana,322423,241947,75.04,4,AKHLAK,INC,,1522,0.63,0,0,M,50,GEN
AcGenFeb2022,S24,AC,8,Kairana,322423,241947,75.04,5,SETHPAL,IND,,409,0.17,0,0,M,54,GEN
AcGenFeb2022,S24,AC,8,Kairana,322423,241947,75.04,6,NOTA,NOTA,,593,0.25,0,1,,,
AcGenFeb2022,S24,AC,9,Thana Bhawan,326817,218541,66.87,1,Ashraf Ali Khan,RLD,,103751,47.47,1,0,M,49,GEN
AcGenFeb2022,S24,AC,9,Thana Bhawan,326817,218541,66.87,2,Suresh Kumar,BJP,,92945,42.53,0,0,M,51,GEN
AcGenFeb2022,S24,AC,9,Thana Bhawan,326817,218541,66.87,3,Zaheer Malik,BSP,,11039,5.05,0,0,M,48,GEN
AcGenFeb2022,S24,AC,9,Thana Bhawan,326817,218541,66.87,4,Sherpal Urf Sudhir Urf Sher Singh,IND,,3975,1.82,0,0,M,48,GEN
AcGenFeb2022,S24,AC,9,Thana Bhawan,326817,218541,66.87,5,Rakesh Kumar,ASPKR,,3188,1.46,0,0,M,40,GEN
AcGenFeb2022,S24,AC,9,Thana Bhawan,326817,218541,66.87,6,NOTA,NOTA,,789,0.36,0,1,,,
AcGenFeb2022,S24,AC,10,Shamli,311974,210952,67.62,1,Persann Kumar,RLD,,103070,48.86,1,0,M,51,GEN
AcGenFeb2022,S24,AC,10,Shamli,311974,210952,67.62,2,Tejendra Singh,BJP,,95963,45.49,0,0,M,56,GEN
AcGenFeb2022,S24,AC,10,Shamli,311974,210952,67.62,3,Bijendra,BSP,,8183,3.88,0,0,M,55,GEN
AcGenFeb2022,S24,AC,10,Shamli,311974,210952,67.62,4,Mohmmad Ayub Jang,INC,,780,0.37,0,0,M,61,GEN
AcGenFeb2022,S24,AC,10,Shamli,311974,210952,67.62,5,Asim,IND,,642,0.3,0,0,M,34,GEN
AcGenFeb2022,S24,AC,10,Shamli,311974,210952,67.62,6,NOTA,NOTA,,799,0.38,0,1,,,
AcGenFeb2022,S24,AC,11,Budhana,377680,255624,67.68,1,Rajpal Singh Baliyan,RLD,,131093,51.28,1,0,M,70,GEN
AcGenFeb2022,S24,AC,11,Budhana,377680,255624,67.68,2,Umesh Malik,BJP,,102783,40.21,0,0,M,56,GEN
AcGenFeb2022,S24,AC,11,Budhana,377680,255624,67.68,3,Anees,BSP,,10397,4.07,0,0,M,53,GEN
AcGenFeb2022,S24,AC,11,Budhana,377680,255624,67.68,4,Bheem Singh,AIMIM,,2633,1.03,0,0,M,54,GEN
AcGenFeb2022,S24,AC,11,Budhana,377680,255624,67.68,5,Devendra Kumar,INC,,2452,0.96,0,0,M,34,GEN
AcGenFeb2022,S24,AC,11,Budhana,377680,255624,67.68,6,NOTA,NOTA,,1070,0.42,0,1,,,
AcGenFeb2022,S24,AC,12,Charthawal,331171,222190,67.09,1,Pankaj Kumar Malik,SP,,97363,43.82,1,0,M,43,GEN
AcGenFeb2022,S24,AC,12,Charthawal,331171,222190,67.09,2,Sapna Kashyap,BJP,,92029,41.42,0,0,F,48,GEN
AcGenFeb2022,S24,AC,12,Charthawal,331171,222190,67.09,3,Salman Sayeed,BSP,,25131,11.31,0,0,M,44,GEN
AcGenFeb2022,S24,AC,12,Charthawal,331171,222190,67.09,4,Tahir Husain Ansari,AIMIM,,3234,1.46,0,0,M,58,GEN
AcGenFeb2022,S24,AC,12,Charthawal,331171,222190,67.09,5,Yasmeen Rao,INC,,965,0.43,0,0,F,36,GEN
AcGenFeb2022,S24,AC,12,Charthawal,331171,222190,67.09,6,NOTA,NOTA,,878,0.4,0,1,,,
AcGenFeb2022,S24,AC,13,Purqazi,329110,215085,65.35,1,Anil Kumar,RLD,,92672,43.09,1,0,M,46,SC
AcGenFeb2022,S24,AC,13,Purqazi,329110,215085,65.35,2,Pramod Utwal,BJP,,86140,40.05,0,0,M,57,SC
AcGenFeb2022,S24,AC,13,Purqazi,329110,215085,65.35,3,Surendra Pal Singh,BSP,,27778,12.91,0,0,M,77,SC
AcGenFeb2022,S24,AC,13,Purqazi,329110,215085,65.35,4,Uma Kiran,ASPKR,,2321,1.08,0,0,F,56,SC
AcGenFeb2022,S24,AC,13,Purqazi,329110,215085,65.35,5,Deepak Kumar,INC,,1762,0.82,0,0,M,65,SC
AcGenFeb2022,S24,AC,13,Purqazi,329110,215085,65.35,6,NOTA,NOTA,,921,0.43,0,1,,,
AcGenFeb2022,S24,AC,14,Muzaffar Nagar,358658,225543,62.89,1,Kapil Dev Agarwal,BJP,,111794,49.57,1,0,M,58,GEN
AcGenFeb2022,S24,AC,14,Muzaffar Nagar,358658,225543,62.89,2,SAURABH,RLD,,93100,41.28,0,0,M,51,GEN
AcGenFeb2022,S24,AC,14,Muzaffar Nagar,358658,225543,62.89,3,PUSPANKAR DEEPAK,BSP,,10733,4.76,0,0,M,32,GEN
AcGenFeb2022,S24,AC,14,Muzaffar Nagar,358658,225543,62.89,4,MOHAMMED INTEZAR,AIMIM,,3750,1.66,0,0,M,36,GEN
