entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-bihar-1291,bihar,2013,131,KALYANPUR(SC),Manju Kumari 'E',parties.IN.UNK,J D,59325,46.03,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-bihar-1291,bihar,2013,131,KALYANPUR(SC),Rekha Devi,parties.IN.LJSP,LJSP,42893,33.28,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-bihar-1291,bihar,2013,131,KALYANPUR(SC),Anita Ram,parties.IN.INC,INC,8221,6.38,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-bihar-1291,bihar,2013,131,KALYANPUR(SC),Jibachh Paswan,parties.IN.CPIM,CPM,4352,3.38,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-bihar-1291,bihar,2013,131,KALYANPUR(SC),Rita Devi,parties.IN.IND,IND,4085,3.17,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-bihar-1291,bihar,2013,131,KALYANPUR(SC),Vibha Devi,parties.IN.IND,IND,3951,3.07,6,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-bihar-1291,bihar,2013,131,KALYANPUR(SC),Ganesh Paswan,parties.IN.IND,IND,3521,2.73,7,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-bihar-1291,bihar,2013,131,KALYANPUR(SC),Soni Kumari,parties.IN.UNK,RPP,2533,1.97,8,forfeit,U,,,,challenger,src-1b7bc1c9d39a
