entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-manipur-1501,manipur,2012,ANDRO,28289,25006,88.39,THOUNAOJAM SHYAMKUMAR,,16989,67.94,ALHAJ MD. AHAMED ALI,,6557,10432,41.72,src-1b7bc1c9d39a
IN-AC-2008-manipur-1502,manipur,2012,BISHNUPUR,27826,24080,86.54,KONTHOUJAM GOVINDAS,,13308,55.27,THIYAM YAIMA,,6655,6653,27.63,src-1b7bc1c9d39a
IN-AC-2008-manipur-1503,manipur,2012,HEINGANG,26694,23054,86.36,N. BIREN,,11872,51.5,NAOROIBAM RATAN (KAPU) MEETEI,,9790,2082,9.03,src-1b7bc1c9d39a
IN-AC-2008-manipur-1504,manipur,2012,KEIRAO,25179,22899,90.94,KARAM THAMARJIT SINGH,,8865,38.71,MD. ALAUDDIN KHAN,,7415,1450,6.33,src-1b7bc1c9d39a
IN-AC-2008-manipur-1505,manipur,2012,KEISHAMTHONG,25440,20950,82.35,L. IBOMCHA SINGH,,9795,46.75,LANGPOKLAKPAM JAYANTAKUMAR SINGH,,8336,1459,6.96,src-1b7bc1c9d39a
IN-AC-2008-manipur-1506,manipur,2012,KHUNDRAKPAM,22312,18598,83.35,THOKCHOM LOKESHWAR SINGH,,9182,49.37,I. MANGITON,,3678,5504,29.59,src-1b7bc1c9d39a
IN-AC-2008-manipur-1507,manipur,2012,KHURAI,28973,25865,89.27,DR. NG. BIJOY SINGH,,11618,44.92,LEISHANGTHEM SHUSINDRO MEITEI @YAIMA,,6529,5089,19.68,src-1b7bc1c9d39a
IN-AC-2008-manipur-1508,manipur,2012,KONTHOUJAM,26249,23560,89.76,KONTHOUJAM SHARAT SINGH,,10807,45.87,DR. SAPAM RANJAN SINGH,,10293,514,2.18,src-1b7bc1c9d39a
IN-AC-2008-manipur-1509,manipur,2012,KSHETRIGAO,28675,25493,88.9,MD. AMIN SHAH,,7981,31.31,THANGJAM NANDAKISHOR SINGH,,4987,2994,11.75,src-1b7bc1c9d39a
IN-AC-2008-manipur-1510,manipur,2012,KUMBI,24928,21395,85.83,SANASAM BIRA SINGH,,8572,40.07,NINGTHOUJAM MANGI,,7557,1015,4.75,src-1b7bc1c9d39a
IN-AC-2008-manipur-1511,manipur,2012,LAMLAI,24833,23035,92.76,KSHETRIMAYUM BIREN SINGH,,9923,43.08,PHEIROIJAM PARIJAT SINGH,,8139,1784,7.75,src-1b7bc1c9d39a
IN-AC-2008-manipur-1512,manipur,2012,LAMSANG,27347,24896,91.04,WANGKHEIMAYUM BRAJABIDHU SINGH,,10053,40.38,SOROKHAIBAM RAJEN SINGH,,6909,3144,12.63,src-1b7bc1c9d39a
IN-AC-2008-manipur-1513,manipur,2012,LANGTHABAL,24381,21174,86.85,KARAM SHYAM,,7575,35.78,OKRAM JOY SINGH,,6540,1035,4.89,src-1b7bc1c9d39a
IN-AC-2008-manipur-1514,manipur,2012,LILONG,27849,25233,90.61,MD. ABDUL NASIR,,10668,42.28,MD. AZIZUL HAQUE KHAN,,6711,3957,15.68,src-1b7bc1c9d39a
IN-AC-2008-manipur-1515,manipur,2012,MAYANG IMPHAL,25575,23584,92.22,KHUMUJAM RATANKUMAR SINGH,,10353,43.9,KONGKHAM MANGLEM SINGH,,9562,791,3.36,src-1b7bc1c9d39a
IN-AC-2008-manipur-1516,manipur,2012,MOIRANG,33603,27884,82.98,MAIREMBAM PRITHVIRAJ SINGH,,14521,52.08,PUKHREM SHARATCHANDRA SINGH,,13363,1158,4.16,src-1b7bc1c9d39a
IN-AC-2008-manipur-1517,manipur,2012,NAMBOL,29094,26716,91.83,SHRI NAMEIRAKPAM LOKEN SINGH,,13708,51.31,SHRI CHAOBA,,12902,806,3.02,src-1b7bc1c9d39a
IN-AC-2008-manipur-1518,manipur,2012,NAORIYA PAKHANGLAKPA,31157,26617,85.43,R.K. ANAND,,8750,32.87,KEISHAM ROJENKUMAR SINGH,,6735,2015,7.57,src-1b7bc1c9d39a
IN-AC-2008-manipur-1519,manipur,2012,OINAM,25174,22915,91.03,IRENGBAM IBOHALBI SINGH,,7074,30.87,L. RADHAKISHORE SINGH,,6118,956,4.17,src-1b7bc1c9d39a
IN-AC-2008-manipur-1520,manipur,2012,PATSOI,31235,27077,86.69,AKOIJAM MIRABAI DEVI,,14257,52.65,SAPAM KUNJAKESWOR SINGH,,8710,5547,20.48,src-1b7bc1c9d39a
IN-AC-2008-manipur-1521,manipur,2012,SAGOLBAND,22557,18095,80.22,RAJKUMAR IMO SINGH,,9150,50.57,DR. KHWAIRAKPAM LOKEN SINGH,,8731,419,2.32,src-1b7bc1c9d39a
IN-AC-2008-manipur-1522,manipur,2012,SEKMAI,23534,20733,88.1,KHWAIRAKPAM DEVENDRO SINGH,,5897,28.44,HEIKHAM DINGO SINGH,,5242,655,3.16,src-1b7bc1c9d39a
IN-AC-2008-manipur-1523,manipur,2012,SINGJAMEI,19259,16074,83.46,IRENGBAM HEMOCHANDRA SINGH,,7975,49.61,YUMNAM KHEMCHAND SINGH,,7818,157,0.97,src-1b7bc1c9d39a
IN-AC-2008-manipur-1524,manipur,2012,THANGA,20271,18253,90.04,TONGBRAM MANGIBABU,,4881,26.74,TONGBRAM ROBINDRO SINGH,,4710,171,0.94,src-1b7bc1c9d39a
IN-AC-2008-manipur-1525,manipur,2012,THANGMEIBAND,27215,21301,78.27,KHUMUKCHAM JOYKISAN SINGH,,7670,36.01,JYOTIN WAIKHOM,,6686,984,4.62,src-1b7bc1c9d39a
IN-AC-2008-manipur-1526,manipur,2012,THONGJU,27476,24630,89.64,THONGAM BISWAJIT SINGH,,10299,41.81,BIJOY KOIJAM,,9696,603,2.44,src-1b7bc1c9d39a
IN-AC-2008-manipur-1527,manipur,2012,THOUBAL,27236,23046,84.62,OKRAM IBOBI SINGH,,19121,82.97,OINAM INDIRA,,3668,15453,67.05,src-1b7bc1c9d39a
IN-AC-2008-manipur-1528,manipur,2012,URIPOK,21458,17470,81.41,L. NANDAKUMAR SINGH,,4864,27.84,N. DWIJAMANI SINGH,,3779,1085,6.21,src-1b7bc1c9d39a
IN-AC-2008-manipur-1529,manipur,2012,WANGKHEI,30860,24555,79.57,YUMKHAM ERABOT SINGH,,10981,44.72,HENRY OKRAM,,9405,1576,6.42,src-1b7bc1c9d39a
IN-AC-2008-manipur-1530,manipur,2012,WANGKHEM,26866,23900,88.96,KEISHAM MEGHACHANDRA SINGH,,9418,39.41,DR. NIMAICHAND LUWANG,,6462,2956,12.37,src-1b7bc1c9d39a
IN-AC-2008-manipur-1531,manipur,2012,WANGOI,25719,23656,91.98,OINAM LUKHOI SINGH,,9154,38.7,SALAM JOY SINGH,,8972,182,0.77,src-1b7bc1c9d39a
IN-AC-2008-manipur-1532,manipur,2012,YAISKUL,23579,19770,83.85,ELANGBAM CHAND SINGH,,6650,33.64,HANJABAM JAYADEVA SHARMA,,6325,325,1.65,src-1b7bc1c9d39a
IN-AC-2008-manipur-1533,manipur,2012,CHANDEL,44762,35650,79.64,ST. NUNGHLUNG VICTOR,,13324,37.37,THANGKHOLUN HAOKIP,,13158,166,0.46,src-1b7bc1c9d39a
IN-AC-2008-manipur-1534,manipur,2012,CHINGAI,38018,26687,70.2,M.K. PRESHOW,,9865,36.97,KHASHIM VASHUM,,9050,815,3.06,src-1b7bc1c9d39a
IN-AC-2008-manipur-1535,manipur,2012,CHURACHANDPUR,46933,30098,64.13,PHUNGZATHANG TONSING,,18093,60.11,P.SONGLIANLAL,,10342,7751,25.75,src-1b7bc1c9d39a
IN-AC-2008-manipur-1536,manipur,2012,HEIROK,26503,25435,95.97,MOIRANGTHEM OKENDRO,,13535,53.21,NONGMEIKAPAM SOVAKIRAN SINGH,,7764,5771,22.69,src-1b7bc1c9d39a
IN-AC-2008-manipur-1537,manipur,2012,HENGLEP,27288,17410,63.8,T.MANGA VAIPHEI,,4793,27.53,T.THANGZALAM HAOKIP,,4428,365,2.1,src-1b7bc1c9d39a
IN-AC-2008-manipur-1538,manipur,2012,HIYANGLAM,22825,21099,92.44,MAIBAM KUNJO,,6574,31.16,ELANGBAM DWIJAMANI SINGH,,6557,17,0.08,src-1b7bc1c9d39a
IN-AC-2008-manipur-1539,manipur,2012,JIRIBAM,24825,19255,77.56,THOUDAM DEBENDRA SINGH,,8424,43.75,A. BIREN,,7346,1078,5.6,src-1b7bc1c9d39a
IN-AC-2008-manipur-1540,manipur,2012,KAKCHING,23746,20177,84.97,YENGKHOM SURCHANDRA SINGH,,12543,62.16,NAOREM ACHOUBA,,7634,4909,24.32,src-1b7bc1c9d39a
IN-AC-2008-manipur-1541,manipur,2012,KANGPOKPI,27934,17024,60.94,MRS. NEMCHA KIPGEN,,6639,39,KHADGA BAHADUR,,6196,443,2.6,src-1b7bc1c9d39a
IN-AC-2008-manipur-1542,manipur,2012,KARONG,50786,37646,74.13,DR. V. ALEXANDER PAO,,21891,58.15,D. D. THAISII,,15755,6136,16.3,src-1b7bc1c9d39a
IN-AC-2008-manipur-1543,manipur,2012,KHANGABOK,30641,26959,87.98,OKRAM LANDHONI DEVI,,18339,68.03,LAISHRAM JATRA SINGH,,8468,9871,36.62,src-1b7bc1c9d39a
IN-AC-2008-manipur-1544,manipur,2012,MAO,52360,44846,85.65,DIKHO,,21634,48.24,P. T. ARHAI,,12704,8930,19.91,src-1b7bc1c9d39a
IN-AC-2008-manipur-1545,manipur,2012,NUNGBA,22586,16842,74.57,GAIKHANGAM,,9040,53.68,ADIM PAMEI,,6710,2330,13.84,src-1b7bc1c9d39a
IN-AC-2008-manipur-1546,manipur,2012,PHUNGYAR,26797,16377,61.12,VICTOR KEISHING,,8525,52.05,HONREIKHUI KASHUNG,,6830,1695,10.35,src-1b7bc1c9d39a
IN-AC-2008-manipur-1547,manipur,2012,SAIKOT,45739,30010,65.61,T.N.HAOKIP,,13684,45.6,LUNKHOLAL,,5527,8157,27.18,src-1b7bc1c9d39a
IN-AC-2008-manipur-1548,manipur,2012,SAIKUL,35629,20980,58.88,YAMTHONG HAOKIP,,8700,41.47,CHUNGKHOKAI DOUNGEL,,7211,1489,7.1,src-1b7bc1c9d39a
IN-AC-2008-manipur-1549,manipur,2012,SAITU,38795,28033,72.26,NGAMTHANG HAOKIP,,15695,55.99,HAOKHOLET KIPGEN,,9509,6186,22.07,src-1b7bc1c9d39a
IN-AC-2008-manipur-1550,manipur,2012,SINGHAT,23886,15383,64.4,GINSUANHAU,,12875,83.7,T.HANGKHANPAU,,2185,10690,69.5,src-1b7bc1c9d39a
IN-AC-2008-manipur-1551,manipur,2012,SUGNU,22940,19883,86.67,KANGUJAM RANJIT SINGH,,11534,58.01,YUMNAM JIBAN (SHANGBA),,3579,7955,40.01,src-1b7bc1c9d39a
IN-AC-2008-manipur-1552,manipur,2012,TADUBI,43075,32486,75.42,FRANCIS NGAJOKPA,,18006,55.43,K. RAINA,,11951,6055,18.64,src-1b7bc1c9d39a
IN-AC-2008-manipur-1553,manipur,2012,TAMEI,31149,22970,73.74,Z.KIKHONBOU NEWMAI,,10977,47.79,AWANGBOW NEWMAI,,9579,1398,6.09,src-1b7bc1c9d39a
IN-AC-2008-manipur-1554,manipur,2012,TAMENGLONG,25103,18602,74.1,JANGHEMLUNG PANMEI,,7675,41.26,KHANGTHUANANG PANMEI,,7009,666,3.58,src-1b7bc1c9d39a
IN-AC-2008-manipur-1555,manipur,2012,TENGNOUPAL,49457,30422,61.51,D. KORUNGTHANG,,13434,44.16,KH. DAVID CHARANGA,,6807,6627,21.78,src-1b7bc1c9d39a
IN-AC-2008-manipur-1556,manipur,2012,THANLON,18452,8050,43.63,VUNGZAGIN VALTE,,3486,43.3,V.HANGKHANLIAN,,3195,291,3.61,src-1b7bc1c9d39a
IN-AC-2008-manipur-1557,manipur,2012,TIPAIMUKH,17409,11183,64.24,DR.CHALTONLIEN AMO,,4551,40.7,DR . LALUMKHUM FIMATE,,3639,912,8.16,src-1b7bc1c9d39a
IN-AC-2008-manipur-1558,manipur,2012,UKHRUL,35987,22214,61.73,SAMUEL RISOM,,4831,21.75,ALFRED KAN-NGAM ARTHUR,,4761,70,0.32,src-1b7bc1c9d39a
IN-AC-2008-manipur-1559,manipur,2012,WABGAI,24837,22904,92.22,MD. FAJUR RAHIM,,10021,43.75,DR. USHAM DEBEN SINGH,,6673,3348,14.62,src-1b7bc1c9d39a
IN-AC-2008-manipur-1560,manipur,2012,WANGJING TENTHA,29094,26829,92.21,PAONAM BROJEN,,12207,45.5,MOIRANGTHEM HEMANTA SINGH,,8454,3753,13.99,src-1b7bc1c9d39a
