entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-2008-nagaland-1441,nagaland,2008,ABOI,10789,10447,96.83,NYEIWANG,parties.IN.NPF,NPF,5415,51.83,ESHAK,parties.IN.RJD,RJD,4799,616,5.89,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1442,nagaland,2008,AGHUNATO,14659,13220,90.18,TOKHEHO,parties.IN.INC,INC,6997,52.93,PUKHAYI,parties.IN.NPF,NPF,6223,774,5.86,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1443,nagaland,2008,AKULUTO,11383,10985,96.5,KHETO,parties.IN.INC,INC,7100,64.63,KHETOHO,parties.IN.NPF,NPF,3885,3215,29.26,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1444,nagaland,2008,ALONGTAKI,18903,15936,84.3,SAKUSANGBA,parties.IN.NPF,NPF,9521,59.75,TIAMEREN AIER,parties.IN.INC,INC,5637,3884,24.38,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1445,nagaland,2008,ANGETYONGPANG,18338,15533,84.7,T. SENTICHUBA,parties.IN.INC,INC,8304,53.46,JONGSHILEMBA,parties.IN.RJD,RJD,7069,1235,7.95,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1446,nagaland,2008,AONGLENDEN,12262,9317,75.98,NUNGSHIZENBA,parties.IN.INC,INC,4380,47.01,IMTIKUMZUK,parties.IN.IND,IND,2841,1539,16.52,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1447,nagaland,2008,ARKAKONG,23040,19901,86.38,NUKLUTOSHI,parties.IN.NPF,NPF,9035,45.4,TAKATIBA MASA AO,parties.IN.INC,INC,8455,580,2.91,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1448,nagaland,2008,ATOIZU,17756,15810,89.04,DOSHEHE Y. SEMA,parties.IN.NPF,NPF,8188,51.79,MGHATO ACHUMI,parties.IN.INC,INC,7622,566,3.58,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1449,nagaland,2008,BHANDARI,25060,23381,93.3,WOCHUMO KITHAN,parties.IN.NPF,NPF,6059,25.91,MMHONLUMO KIKON,parties.IN.NCP,NCP,4301,1758,7.51,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1450,nagaland,2008,CHAZOUBA,26504,23308,87.94,CHOTISUH SAZO,parties.IN.IND,IND,8754,37.56,VAPRUMU DEMO,parties.IN.INC,INC,7402,1352,5.8,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1451,nagaland,2008,CHIZAMI,21871,20730,94.78,DEO NUKHU,parties.IN.INC,INC,8117,39.16,KEWEZU,parties.IN.NPF,NPF,7942,175,0.85,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1453,nagaland,2008,DIMAPUR-II,44124,33149,75.13,S.I. JAMIR,parties.IN.INC,INC,17954,54.16,SAVI LIEGISE,parties.IN.NPF,NPF,15195,2759,8.32,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1454,nagaland,2008,DIMAPUR-III,19931,15699,78.77,AZHETO ZHIMOMI,parties.IN.INC,INC,7874,50.16,L. INAZHE SEMA,parties.IN.RJD,RJD,4871,3003,19.13,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1455,nagaland,2008,GHASPANI-I,58926,48234,81.86,Y. HEWOTO AWOMI,parties.IN.INC,INC,17646,36.58,KHEKIHO ZHIMOMI,parties.IN.NPF,NPF,16132,1514,3.13,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1456,nagaland,2008,GHASPANI-II,27905,23343,83.65,K. HOLLOHON,parties.IN.IND,IND,8312,35.61,ROKONICHA,parties.IN.NPF,NPF,6661,1651,7.07,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1457,nagaland,2008,IMPUR,18217,16890,92.72,NUNGSANGYAPANG,parties.IN.INC,INC,10373,61.42,T.N. MANNEN,parties.IN.RJD,RJD,6184,4189,24.81,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1458,nagaland,2008,JANGPETKONG,15241,13131,86.16,I. IMKONG,parties.IN.INC,INC,7721,58.8,LONGRINEKEN,parties.IN.NPF,NPF,5410,2311,17.6,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1459,nagaland,2008,KOHIMA TOWN,37440,27884,74.48,DR. NEIKIESALIE NICKY KIRE,parties.IN.NPF,NPF,16197,58.09,Z. OBED SOLO,parties.IN.INC,INC,9094,7103,25.48,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1460,nagaland,2008,KORIDANG,22674,19506,86.03,IMKONG L. IMCHEN,parties.IN.NPF,NPF,10144,52,T. CHENUNG LONGCHAR,parties.IN.IND,IND,8947,1197,6.13,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1461,nagaland,2008,LONGKHIM CHARE,19745,19284,97.67,S.K. SANGTAM,parties.IN.INC,INC,7437,38.57,IMTILEMBA SANGTAM,parties.IN.BJP,BJP,6474,963,5,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1462,nagaland,2008,LONGLENG,38196,36737,96.18,S. PANGNYU PHOM,parties.IN.NCP,NCP,13535,36.84,ER.T.L. SEMDOK,parties.IN.RJD,RJD,11309,2226,6.06,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1463,nagaland,2008,MELURI,21127,19341,91.55,YITACHU,parties.IN.NPF,NPF,11121,57.5,PENTHU,parties.IN.INC,INC,8184,2937,15.19,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1464,nagaland,2008,MOKA,16429,15585,94.86,E.E. PANGTEANG,parties.IN.NPF,NPF,8256,52.97,A. NYIAMNYEI,parties.IN.INC,INC,6190,2066,13.25,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1466,nagaland,2008,MON TOWN,20576,17785,86.44,CHINGWANG,parties.IN.INC,INC,10316,58,N. THONGWANG,parties.IN.NPF,NPF,7136,3180,17.88,src-0c1b8f274551,minor,
IN-AC-2008-nagaland-1467,nagaland,2008,MONGOYA,16437,13785,83.87,DR. NGANGSHI K. AO,parties.IN.IND,IND,7325,53.14,SUPONGMEREN,parties.IN.INC,INC,4291,3034,22.01,src-0c1b8f274551,minor,
