entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-1976-himachal-pradesh-1,himachal-pradesh,1990,1,KINNAUR,THAKUR SEN NEGI,parties.IN.BJP,BJP,17653,59.41,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-1,himachal-pradesh,1990,1,KINNAUR,GOPI CHAND NEGI,parties.IN.IND,IND,11187,37.65,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-1,himachal-pradesh,1990,1,KINNAUR,HARISH CHANDRA NEGI,parties.IN.IND,IND,633,2.13,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-1,himachal-pradesh,1990,1,KINNAUR,MANGAL SINGH NEGI,parties.IN.IND,IND,239,0.8,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-2,himachal-pradesh,1990,2,RAMPUR,SINGHI RAM,parties.IN.INC,INC,18777,65.13,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-2,himachal-pradesh,1990,2,RAMPUR,NINZOO RAM,parties.IN.IND,IND,6921,24.01,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-2,himachal-pradesh,1990,2,RAMPUR,KEWAL RAM,parties.IN.BJP,BJP,3072,10.66,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-2,himachal-pradesh,1990,2,RAMPUR,MITHNOO RAM BUSHEHRI,parties.IN.IND,IND,61,0.21,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-3,himachal-pradesh,1990,3,ROHRU,VIRBHADRA SINGH,parties.IN.INC,INC,27602,89.06,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-3,himachal-pradesh,1990,3,ROHRU,SATYA DEV BUSHEHARI,parties.IN.JD,JD,2976,9.6,2,forfeit,U,,,,crossover,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-3,himachal-pradesh,1990,3,ROHRU,DEWAL RAM NAGI,parties.IN.IND,IND,415,1.34,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-4,himachal-pradesh,1990,4,JUBBAL-KOTKHAI,RAM LAL,parties.IN.JD,JD,16209,51.87,1,won,U,,,,crossover,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-4,himachal-pradesh,1990,4,JUBBAL-KOTKHAI,VIRBHADRA SINGH,parties.IN.INC,INC,14723,47.11,2,lost,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-4,himachal-pradesh,1990,4,JUBBAL-KOTKHAI,BELA RAM CHAUHAN,parties.IN.JNP_JP,JNP(JP),320,1.02,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-5,himachal-pradesh,1990,5,CHOPAL,RADHA RAMAN SHASTRI,parties.IN.BJP,BJP,17124,69.56,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-5,himachal-pradesh,1990,5,CHOPAL,YOGENDRA CHANDRA,parties.IN.INC,INC,7027,28.55,2,lost,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-5,himachal-pradesh,1990,5,CHOPAL,KRIPA RAM THAKUR CHOPALI,parties.IN.JNP_JP,JNP(JP),377,1.53,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-5,himachal-pradesh,1990,5,CHOPAL,BALAK RAM THAKUR,parties.IN.IND,IND,88,0.36,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-6,himachal-pradesh,1990,6,KUMARSAIN,BHAGAT RAM CHAUHAN,parties.IN.BJP,BJP,16078,53.17,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-6,himachal-pradesh,1990,6,KUMARSAIN,JAI BIHARI LAL KHACHI,parties.IN.INC,INC,13892,45.94,2,lost,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-6,himachal-pradesh,1990,6,KUMARSAIN,JAGBANDHAN LAL,parties.IN.IND,IND,213,0.7,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
