entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id,processing_level,processing_note
IN-AC-1976-karnataka-58,karnataka,1992,58,KUNIGAL,Unnamed Candidate,parties.IN.UNK,Unknown Party,41678,56.26,1,won,U,,,,challenger,src-0c1b8f274551,major,Publisher label 'Unknown Party' unmatched against TCPD/ECI catalogues; awaiting oracle resolution per datasets/_ops/unk-ledger-2026-06-12.csv.
IN-AC-1976-karnataka-58,karnataka,1992,58,KUNIGAL,Unnamed Candidate,parties.IN.UNK,Unknown Party,32400,43.74,2,lost,U,,,,challenger,src-0c1b8f274551,major,Publisher label 'Unknown Party' unmatched against TCPD/ECI catalogues; awaiting oracle resolution per datasets/_ops/unk-ledger-2026-06-12.csv.
IN-AC-1976-karnataka-188,karnataka,1992,188,GADAG,Unnamed Candidate,parties.IN.UNK,Unknown Party,43878,71.19,1,won,U,,,,challenger,src-0c1b8f274551,major,Publisher label 'Unknown Party' unmatched against TCPD/ECI catalogues; awaiting oracle resolution per datasets/_ops/unk-ledger-2026-06-12.csv.
IN-AC-1976-karnataka-188,karnataka,1992,188,GADAG,Unnamed Candidate,parties.IN.UNK,Unknown Party,17756,28.81,2,lost,U,,,,challenger,src-0c1b8f274551,major,Publisher label 'Unknown Party' unmatched against TCPD/ECI catalogues; awaiting oracle resolution per datasets/_ops/unk-ledger-2026-06-12.csv.
IN-AC-1976-karnataka-197,karnataka,1992,197,BELGAUM,Unnamed Candidate,parties.IN.UNK,Unknown Party,46770,62.72,1,won,U,,,,challenger,src-0c1b8f274551,major,Publisher label 'Unknown Party' unmatched against TCPD/ECI catalogues; awaiting oracle resolution per datasets/_ops/unk-ledger-2026-06-12.csv.
IN-AC-1976-karnataka-197,karnataka,1992,197,BELGAUM,Unnamed Candidate,parties.IN.UNK,Unknown Party,27797,37.28,2,lost,U,,,,challenger,src-0c1b8f274551,major,Publisher label 'Unknown Party' unmatched against TCPD/ECI catalogues; awaiting oracle resolution per datasets/_ops/unk-ledger-2026-06-12.csv.
